,train_task,test_task,train_sub,test_sub,acc
274,mem,semantic,MSC04,MSC02,0.6100000000000001
275,mem,motor,MSC04,MSC02,0.62
276,glass,semantic,MSC04,MSC03,0.5
277,glass,motor,MSC04,MSC03,0.61
278,glass,mem,MSC04,MSC03,0.55
279,semantic,glass,MSC04,MSC03,0.5449999999999999
280,semantic,motor,MSC04,MSC03,0.5449999999999999
281,semantic,mem,MSC04,MSC03,0.5999999999999999
282,motor,glass,MSC04,MSC03,0.5499999999999999
283,motor,semantic,MSC04,MSC03,0.53
284,motor,mem,MSC04,MSC03,0.5899999999999999
285,mem,glass,MSC04,MSC03,0.605
286,mem,semantic,MSC04,MSC03,0.6
287,mem,motor,MSC04,MSC03,0.6
288,glass,semantic,MSC04,MSC05,0.5
289,glass,motor,MSC04,MSC05,0.5149999999999999
290,glass,mem,MSC04,MSC05,0.5149999999999999
291,semantic,glass,MSC04,MSC05,0.5
292,semantic,motor,MSC04,MSC05,0.5
293,semantic,mem,MSC04,MSC05,0.5
294,motor,glass,MSC04,MSC05,0.5
295,motor,semantic,MSC04,MSC05,0.5
296,motor,mem,MSC04,MSC05,0.5
297,mem,glass,MSC04,MSC05,0.5449999999999999
298,mem,semantic,MSC04,MSC05,0.5999999999999999
299,mem,motor,MSC04,MSC05,0.62
300,glass,semantic,MSC04,MSC06,0.6200000000000001
301,glass,motor,MSC04,MSC06,0.57
302,glass,mem,MSC04,MSC06,0.5900000000000001
303,semantic,glass,MSC04,MSC06,0.5722222222222222
304,semantic,motor,MSC04,MSC06,0.595
305,semantic,mem,MSC04,MSC06,0.6
306,motor,glass,MSC04,MSC06,0.561111111111111
307,motor,semantic,MSC04,MSC06,0.685
308,motor,mem,MSC04,MSC06,0.5499999999999999
309,mem,glass,MSC04,MSC06,0.7888888888888889
310,mem,semantic,MSC04,MSC06,0.8099999999999999
311,mem,motor,MSC04,MSC06,0.8099999999999999
312,glass,semantic,MSC04,MSC07,0.5149999999999999
313,glass,motor,MSC04,MSC07,0.6050000000000001
314,glass,mem,MSC04,MSC07,0.495
315,semantic,glass,MSC04,MSC07,0.5199999999999999
316,semantic,motor,MSC04,MSC07,0.5499999999999999
317,semantic,mem,MSC04,MSC07,0.5
318,motor,glass,MSC04,MSC07,0.5499999999999999
319,motor,semantic,MSC04,MSC07,0.505
320,motor,mem,MSC04,MSC07,0.52
321,mem,glass,MSC04,MSC07,0.5700000000000001
322,mem,semantic,MSC04,MSC07,0.4050000000000001
323,mem,motor,MSC04,MSC07,0.6199999999999999
324,glass,semantic,MSC04,MSC10,0.595
325,glass,motor,MSC04,MSC10,0.5199999999999999
326,glass,mem,MSC04,MSC10,0.51
327,semantic,glass,MSC04,MSC10,0.655
328,semantic,motor,MSC04,MSC10,0.505
329,semantic,mem,MSC04,MSC10,0.5199999999999999
330,motor,glass,MSC04,MSC10,0.6799999999999999
331,motor,semantic,MSC04,MSC10,0.65
332,motor,mem,MSC04,MSC10,0.6950000000000001
333,mem,glass,MSC04,MSC10,0.66
334,mem,semantic,MSC04,MSC10,0.5850000000000001
335,mem,motor,MSC04,MSC10,0.575
336,glass,semantic,MSC05,MSC01,0.5
337,glass,motor,MSC05,MSC01,0.5
338,glass,mem,MSC05,MSC01,0.5
339,semantic,glass,MSC05,MSC01,0.5499999999999999
340,semantic,motor,MSC05,MSC01,0.505
341,semantic,mem,MSC05,MSC01,0.5249999999999999
342,motor,glass,MSC05,MSC01,0.5
343,motor,semantic,MSC05,MSC01,0.5
344,motor,mem,MSC05,MSC01,0.5
345,mem,glass,MSC05,MSC01,0.7050000000000001
346,mem,semantic,MSC05,MSC01,0.57
347,mem,motor,MSC05,MSC01,0.5549999999999999
348,glass,semantic,MSC05,MSC02,0.5
349,glass,motor,MSC05,MSC02,0.5
350,glass,mem,MSC05,MSC02,0.5
