,train_sub,test_sub,task,acc
127,MSC07,MSC01,motor,0.55
128,MSC07,MSC01,mem,0.505
129,MSC07,MSC02,mixed,0.8299999999999998
130,MSC07,MSC02,motor,0.5349999999999999
131,MSC07,MSC02,mem,0.5950000000000001
132,MSC07,MSC03,mixed,0.775
133,MSC07,MSC03,motor,0.585
134,MSC07,MSC03,mem,0.735
135,MSC07,MSC04,mixed,0.8950000000000001
136,MSC07,MSC04,motor,0.61
137,MSC07,MSC04,mem,0.8649999999999999
138,MSC07,MSC05,mixed,0.96
139,MSC07,MSC05,motor,0.545
140,MSC07,MSC05,mem,0.69
141,MSC07,MSC06,mixed,0.5299999999999999
142,MSC07,MSC06,motor,0.66
143,MSC07,MSC06,mem,0.9700000000000001
144,MSC07,MSC10,mixed,0.685
145,MSC07,MSC10,motor,0.57
146,MSC07,MSC10,mem,0.635
147,MSC10,MSC01,mixed,0.57
148,MSC10,MSC01,motor,0.5
149,MSC10,MSC01,mem,0.575
150,MSC10,MSC02,mixed,0.545
151,MSC10,MSC02,motor,0.8299999999999998
152,MSC10,MSC02,mem,0.9400000000000001
153,MSC10,MSC03,mixed,0.5349999999999999
154,MSC10,MSC03,motor,0.865
155,MSC10,MSC03,mem,0.8250000000000002
156,MSC10,MSC04,mixed,0.59
157,MSC10,MSC04,motor,0.635
158,MSC10,MSC04,mem,0.8100000000000002
159,MSC10,MSC05,mixed,0.525
160,MSC10,MSC05,motor,0.775
161,MSC10,MSC05,mem,0.915
162,MSC10,MSC06,mixed,0.575
163,MSC10,MSC06,motor,0.635
164,MSC10,MSC06,mem,0.7750000000000001
165,MSC10,MSC07,mixed,0.61
166,MSC10,MSC07,motor,0.655
167,MSC10,MSC07,mem,0.73
