,test_task,train_task,Mean,Std
0,mem,mixed,0.6355357142857146,0.11403619270544443
1,mem,motor,0.5797321428571427,0.09115630753051271
2,mixed,mem,0.6114285714285714,0.11455333924625477
3,mixed,motor,0.5476785714285715,0.07522671361662982
4,motor,mem,0.6124107142857144,0.12945336496707494
5,motor,mixed,0.6203571428571427,0.12882637061655414
