,train_sub,test_sub,task,acc
128,MSC07,MSC01,mem,0.9899999999999999
129,MSC07,MSC02,mixed,0.6199999999999999
130,MSC07,MSC02,motor,0.6950000000000001
131,MSC07,MSC02,mem,0.95
132,MSC07,MSC03,mixed,0.53
133,MSC07,MSC03,motor,0.7949999999999999
134,MSC07,MSC03,mem,0.7050000000000001
135,MSC07,MSC04,mixed,0.78
136,MSC07,MSC04,motor,0.9100000000000001
137,MSC07,MSC04,mem,0.925
138,MSC07,MSC05,mixed,0.7449999999999999
139,MSC07,MSC05,motor,0.7849999999999999
140,MSC07,MSC05,mem,0.9949999999999999
141,MSC07,MSC06,mixed,0.58
142,MSC07,MSC06,motor,0.9550000000000001
143,MSC07,MSC06,mem,0.945
144,MSC07,MSC10,mixed,0.64
145,MSC07,MSC10,motor,0.8950000000000001
146,MSC07,MSC10,mem,0.9650000000000001
147,MSC10,MSC01,mixed,0.51
148,MSC10,MSC01,motor,0.9949999999999999
149,MSC10,MSC01,mem,0.8499999999999999
150,MSC10,MSC02,mixed,0.77
151,MSC10,MSC02,motor,0.825
152,MSC10,MSC02,mem,0.6950000000000001
153,MSC10,MSC03,mixed,0.6450000000000001
154,MSC10,MSC03,motor,0.95
155,MSC10,MSC03,mem,0.845
156,MSC10,MSC04,mixed,0.8450000000000001
157,MSC10,MSC04,motor,0.93
158,MSC10,MSC04,mem,0.8299999999999998
159,MSC10,MSC05,mixed,0.6500000000000001
160,MSC10,MSC05,motor,0.9649999999999999
161,MSC10,MSC05,mem,0.8049999999999999
162,MSC10,MSC06,mixed,0.8099999999999999
163,MSC10,MSC06,motor,0.8549999999999999
164,MSC10,MSC06,mem,0.8699999999999999
165,MSC10,MSC07,mixed,0.7999999999999999
166,MSC10,MSC07,motor,0.96
167,MSC10,MSC07,mem,0.8549999999999999
