,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.5499999999999999
1,mixed,mem,MSC01,MSC02,0.615
2,motor,mixed,MSC01,MSC02,0.5650000000000001
3,motor,mem,MSC01,MSC02,0.55
4,mem,mixed,MSC01,MSC02,0.5899999999999999
5,mem,motor,MSC01,MSC02,0.51
6,mixed,motor,MSC01,MSC03,0.8149999999999998
7,mixed,mem,MSC01,MSC03,0.8299999999999998
8,motor,mixed,MSC01,MSC03,0.4750000000000001
9,motor,mem,MSC01,MSC03,0.58
10,mem,mixed,MSC01,MSC03,0.53
11,mem,motor,MSC01,MSC03,0.765
12,mixed,motor,MSC01,MSC04,0.8099999999999999
13,mixed,mem,MSC01,MSC04,0.8099999999999999
14,motor,mixed,MSC01,MSC04,0.755
15,motor,mem,MSC01,MSC04,0.865
16,mem,mixed,MSC01,MSC04,0.76
17,mem,motor,MSC01,MSC04,0.7250000000000001
18,mixed,motor,MSC01,MSC05,0.7550000000000001
19,mixed,mem,MSC01,MSC05,0.7350000000000001
20,motor,mixed,MSC01,MSC05,0.7549999999999999
21,motor,mem,MSC01,MSC05,0.7550000000000001
22,mem,mixed,MSC01,MSC05,0.5800000000000001
23,mem,motor,MSC01,MSC05,0.8400000000000001
24,mixed,motor,MSC01,MSC06,0.85
25,mixed,mem,MSC01,MSC06,0.7649999999999999
26,motor,mixed,MSC01,MSC06,0.5700000000000001
27,motor,mem,MSC01,MSC06,0.5800000000000001
28,mem,mixed,MSC01,MSC06,0.51
29,mem,motor,MSC01,MSC06,0.615
30,mixed,motor,MSC01,MSC07,0.9600000000000002
31,mixed,mem,MSC01,MSC07,0.8800000000000001
32,motor,mixed,MSC01,MSC07,0.8950000000000001
33,motor,mem,MSC01,MSC07,0.6900000000000001
34,mem,mixed,MSC01,MSC07,0.8600000000000001
35,mem,motor,MSC01,MSC07,0.875
36,mixed,motor,MSC01,MSC10,0.7649999999999999
37,mixed,mem,MSC01,MSC10,0.7300000000000001
38,motor,mixed,MSC01,MSC10,0.6650000000000001
39,motor,mem,MSC01,MSC10,0.72
40,mem,mixed,MSC01,MSC10,0.65
41,mem,motor,MSC01,MSC10,0.645
42,mixed,motor,MSC02,MSC01,0.845
43,mixed,mem,MSC02,MSC01,0.9100000000000001
44,motor,mixed,MSC02,MSC01,0.5
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.7999999999999999
47,mem,motor,MSC02,MSC01,0.825
48,mixed,motor,MSC02,MSC03,0.64
49,mixed,mem,MSC02,MSC03,0.5399999999999999
50,motor,mixed,MSC02,MSC03,0.7100000000000001
51,motor,mem,MSC02,MSC03,0.59
52,mem,mixed,MSC02,MSC03,0.615
53,mem,motor,MSC02,MSC03,0.7949999999999999
54,mixed,motor,MSC02,MSC04,0.7099999999999999
55,mixed,mem,MSC02,MSC04,0.66
56,motor,mixed,MSC02,MSC04,0.68
57,motor,mem,MSC02,MSC04,0.63
58,mem,mixed,MSC02,MSC04,0.8649999999999999
59,mem,motor,MSC02,MSC04,0.93
60,mixed,motor,MSC02,MSC05,0.525
61,mixed,mem,MSC02,MSC05,0.525
62,motor,mixed,MSC02,MSC05,0.8400000000000001
63,motor,mem,MSC02,MSC05,0.78
64,mem,mixed,MSC02,MSC05,0.885
65,mem,motor,MSC02,MSC05,0.89
66,mixed,motor,MSC02,MSC06,0.615
67,mixed,mem,MSC02,MSC06,0.705
68,motor,mixed,MSC02,MSC06,0.7499999999999999
69,motor,mem,MSC02,MSC06,0.67
70,mem,mixed,MSC02,MSC06,0.9150000000000003
71,mem,motor,MSC02,MSC06,0.8649999999999999
72,mixed,motor,MSC02,MSC07,0.53
73,mixed,mem,MSC02,MSC07,0.53
74,motor,mixed,MSC02,MSC07,0.7050000000000001
75,motor,mem,MSC02,MSC07,0.7000000000000001
76,mem,mixed,MSC02,MSC07,0.925
77,mem,motor,MSC02,MSC07,0.905
78,mixed,motor,MSC02,MSC10,0.6050000000000001
79,mixed,mem,MSC02,MSC10,0.6050000000000001
80,motor,mixed,MSC02,MSC10,0.5499999999999999
81,motor,mem,MSC02,MSC10,0.6500000000000001
82,mem,mixed,MSC02,MSC10,0.6249999999999998
83,mem,motor,MSC02,MSC10,0.65
84,mixed,motor,MSC03,MSC01,0.76
85,mixed,mem,MSC03,MSC01,0.72
86,motor,mixed,MSC03,MSC01,0.7
87,motor,mem,MSC03,MSC01,0.8300000000000001
88,mem,mixed,MSC03,MSC01,0.8600000000000001
89,mem,motor,MSC03,MSC01,0.85
90,mixed,motor,MSC03,MSC02,0.5900000000000001
91,mixed,mem,MSC03,MSC02,0.64
92,motor,mixed,MSC03,MSC02,0.7350000000000001
93,motor,mem,MSC03,MSC02,0.8049999999999999
94,mem,mixed,MSC03,MSC02,0.6399999999999999
95,mem,motor,MSC03,MSC02,0.5
96,mixed,motor,MSC03,MSC04,0.755
97,mixed,mem,MSC03,MSC04,0.55
98,motor,mixed,MSC03,MSC04,0.59
99,motor,mem,MSC03,MSC04,0.5599999999999999
100,mem,mixed,MSC03,MSC04,0.8099999999999999
101,mem,motor,MSC03,MSC04,0.745
102,mixed,motor,MSC03,MSC05,0.945
103,mixed,mem,MSC03,MSC05,0.945
104,motor,mixed,MSC03,MSC05,0.73
105,motor,mem,MSC03,MSC05,0.805
106,mem,mixed,MSC03,MSC05,0.685
107,mem,motor,MSC03,MSC05,0.7999999999999999
108,mixed,motor,MSC03,MSC06,0.595
109,mixed,mem,MSC03,MSC06,0.6399999999999999
110,motor,mixed,MSC03,MSC06,0.6199999999999999
111,motor,mem,MSC03,MSC06,0.615
112,mem,mixed,MSC03,MSC06,0.58
113,mem,motor,MSC03,MSC06,0.7050000000000001
114,mixed,motor,MSC03,MSC07,0.745
115,mixed,mem,MSC03,MSC07,0.5650000000000001
116,motor,mixed,MSC03,MSC07,0.55
117,motor,mem,MSC03,MSC07,0.645
118,mem,mixed,MSC03,MSC07,0.745
119,mem,motor,MSC03,MSC07,0.835
120,mixed,motor,MSC03,MSC10,0.6500000000000001
121,mixed,mem,MSC03,MSC10,0.595
122,motor,mixed,MSC03,MSC10,0.5449999999999999
123,motor,mem,MSC03,MSC10,0.66
124,mem,mixed,MSC03,MSC10,0.8499999999999999
125,mem,motor,MSC03,MSC10,0.7100000000000001
126,mixed,motor,MSC04,MSC01,0.8299999999999997
127,mixed,mem,MSC04,MSC01,0.8950000000000001
128,motor,mixed,MSC04,MSC01,0.6300000000000001
129,motor,mem,MSC04,MSC01,0.86
130,mem,mixed,MSC04,MSC01,0.52
131,mem,motor,MSC04,MSC01,0.655
132,mixed,motor,MSC04,MSC02,0.6649999999999999
133,mixed,mem,MSC04,MSC02,0.8850000000000001
134,motor,mixed,MSC04,MSC02,0.645
135,motor,mem,MSC04,MSC02,0.6400000000000001
136,mem,mixed,MSC04,MSC02,0.5599999999999998
137,mem,motor,MSC04,MSC02,0.5
138,mixed,motor,MSC04,MSC03,0.705
139,mixed,mem,MSC04,MSC03,0.77
140,motor,mixed,MSC04,MSC03,0.6349999999999999
141,motor,mem,MSC04,MSC03,0.7699999999999999
142,mem,mixed,MSC04,MSC03,0.5449999999999999
143,mem,motor,MSC04,MSC03,0.575
144,mixed,motor,MSC04,MSC05,0.8499999999999999
145,mixed,mem,MSC04,MSC05,0.925
146,motor,mixed,MSC04,MSC05,0.5549999999999999
147,motor,mem,MSC04,MSC05,0.675
148,mem,mixed,MSC04,MSC05,0.5
149,mem,motor,MSC04,MSC05,0.5599999999999998
150,mixed,motor,MSC04,MSC06,0.875
151,mixed,mem,MSC04,MSC06,0.95
152,motor,mixed,MSC04,MSC06,0.7000000000000001
153,motor,mem,MSC04,MSC06,0.655
154,mem,mixed,MSC04,MSC06,0.5549999999999999
155,mem,motor,MSC04,MSC06,0.6450000000000001
156,mixed,motor,MSC04,MSC07,0.59
157,mixed,mem,MSC04,MSC07,0.5999999999999999
158,motor,mixed,MSC04,MSC07,0.6049999999999999
159,motor,mem,MSC04,MSC07,0.5499999999999999
160,mem,mixed,MSC04,MSC07,0.61
161,mem,motor,MSC04,MSC07,0.7250000000000001
162,mixed,motor,MSC04,MSC10,0.7150000000000001
163,mixed,mem,MSC04,MSC10,0.7899999999999999
164,motor,mixed,MSC04,MSC10,0.685
165,motor,mem,MSC04,MSC10,0.7150000000000001
166,mem,mixed,MSC04,MSC10,0.75
167,mem,motor,MSC04,MSC10,0.655
168,mixed,motor,MSC05,MSC01,0.6399999999999999
169,mixed,mem,MSC05,MSC01,0.6900000000000001
170,motor,mixed,MSC05,MSC01,0.595
171,motor,mem,MSC05,MSC01,0.795
172,mem,mixed,MSC05,MSC01,0.7150000000000001
173,mem,motor,MSC05,MSC01,0.6950000000000001
174,mixed,motor,MSC05,MSC02,0.59
175,mixed,mem,MSC05,MSC02,0.6349999999999999
176,motor,mixed,MSC05,MSC02,0.7649999999999999
177,motor,mem,MSC05,MSC02,0.835
178,mem,mixed,MSC05,MSC02,0.7649999999999999
179,mem,motor,MSC05,MSC02,0.6950000000000001
180,mixed,motor,MSC05,MSC03,0.645
181,mixed,mem,MSC05,MSC03,0.4800000000000001
182,motor,mixed,MSC05,MSC03,0.79
183,motor,mem,MSC05,MSC03,0.5650000000000001
184,mem,mixed,MSC05,MSC03,0.6900000000000002
185,mem,motor,MSC05,MSC03,0.725
186,mixed,motor,MSC05,MSC04,0.7949999999999999
187,mixed,mem,MSC05,MSC04,0.6900000000000001
188,motor,mixed,MSC05,MSC04,0.6099999999999999
189,motor,mem,MSC05,MSC04,0.685
190,mem,mixed,MSC05,MSC04,0.7999999999999999
191,mem,motor,MSC05,MSC04,0.7649999999999999
192,mixed,motor,MSC05,MSC06,0.7949999999999999
193,mixed,mem,MSC05,MSC06,0.9349999999999999
194,motor,mixed,MSC05,MSC06,0.9000000000000001
195,motor,mem,MSC05,MSC06,1.0
196,mem,mixed,MSC05,MSC06,0.74
197,mem,motor,MSC05,MSC06,0.745
198,mixed,motor,MSC05,MSC07,0.665
199,mixed,mem,MSC05,MSC07,0.78
200,motor,mixed,MSC05,MSC07,0.635
201,motor,mem,MSC05,MSC07,0.685
202,mem,mixed,MSC05,MSC07,0.7699999999999999
203,mem,motor,MSC05,MSC07,0.755
