,test_task,train_task,Mean,Std
0,mem,mixed,0.901875,0.07156103788275528
1,mem,motor,0.6425,0.11988089327089854
2,mixed,mem,0.8675,0.09992854590012949
3,mixed,motor,0.63,0.08635475005547091
4,motor,mem,0.835,0.14332779612781726
5,motor,mixed,0.874375,0.08690871647884348
