,test_task,train_task,Mean,Std
0,mem,mixed,0.9299999999999999,0.062278177787820944
1,mem,motor,0.695625,0.16007671152115965
2,mixed,mem,0.88,0.09673232581274399
3,mixed,motor,0.6475,0.09204036381625492
4,motor,mem,0.869375,0.1294890370428544
5,motor,mixed,0.9143749999999999,0.0934817591068668
