train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.7
mixed,mem,MSC01,MSC02,0.7899999999999999
motor,mixed,MSC01,MSC02,0.7999999999999999
motor,mem,MSC01,MSC02,0.835
mem,mixed,MSC01,MSC02,0.5549999999999999
mem,motor,MSC01,MSC02,0.565
mixed,motor,MSC01,MSC03,0.4750000000000001
mixed,mem,MSC01,MSC03,0.53
motor,mixed,MSC01,MSC03,0.68
motor,mem,MSC01,MSC03,0.8400000000000001
mem,mixed,MSC01,MSC03,0.635
mem,motor,MSC01,MSC03,0.6799999999999999
mixed,motor,MSC01,MSC04,0.8299999999999998
mixed,mem,MSC01,MSC04,0.7749999999999999
motor,mixed,MSC01,MSC04,0.73
motor,mem,MSC01,MSC04,0.6599999999999999
mem,mixed,MSC01,MSC04,0.8099999999999999
mem,motor,MSC01,MSC04,0.8099999999999999
mixed,motor,MSC01,MSC05,0.6950000000000001
mixed,mem,MSC01,MSC05,0.7200000000000001
motor,mixed,MSC01,MSC05,0.735
motor,mem,MSC01,MSC05,0.8150000000000001
mem,mixed,MSC01,MSC05,0.875
mem,motor,MSC01,MSC05,0.93
mixed,motor,MSC01,MSC06,0.8949999999999999
mixed,mem,MSC01,MSC06,0.7899999999999998
motor,mixed,MSC01,MSC06,0.505
motor,mem,MSC01,MSC06,0.5249999999999999
mem,mixed,MSC01,MSC06,0.675
mem,motor,MSC01,MSC06,0.82
mixed,motor,MSC01,MSC07,0.6950000000000001
mixed,mem,MSC01,MSC07,0.69
motor,mixed,MSC01,MSC07,0.9099999999999999
motor,mem,MSC01,MSC07,0.7649999999999999
mem,mixed,MSC01,MSC07,0.705
mem,motor,MSC01,MSC07,0.705
mixed,motor,MSC01,MSC10,0.6449999999999999
mixed,mem,MSC01,MSC10,0.6599999999999999
motor,mixed,MSC01,MSC10,0.7699999999999999
motor,mem,MSC01,MSC10,0.835
mem,mixed,MSC01,MSC10,0.7750000000000001
mem,motor,MSC01,MSC10,0.805
mixed,motor,MSC02,MSC01,0.645
mixed,mem,MSC02,MSC01,0.53
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.99
mem,motor,MSC02,MSC01,0.95
mixed,motor,MSC02,MSC03,0.5
mixed,mem,MSC02,MSC03,0.5399999999999999
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.6800000000000002
mem,motor,MSC02,MSC03,0.68
mixed,motor,MSC02,MSC04,0.675
mixed,mem,MSC02,MSC04,0.5
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.755
mem,motor,MSC02,MSC04,0.75
mixed,motor,MSC02,MSC05,0.7999999999999999
mixed,mem,MSC02,MSC05,0.8500000000000002
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.7550000000000001
mem,motor,MSC02,MSC05,0.7550000000000001
mixed,motor,MSC02,MSC06,0.5599999999999999
mixed,mem,MSC02,MSC06,0.5349999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.8099999999999999
mem,motor,MSC02,MSC06,0.89
mixed,motor,MSC02,MSC07,0.525
mixed,mem,MSC02,MSC07,0.555
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.59
mem,motor,MSC02,MSC07,0.54
mixed,motor,MSC02,MSC10,0.615
mixed,mem,MSC02,MSC10,0.5499999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.9099999999999999
mem,motor,MSC02,MSC10,0.8949999999999999
mixed,motor,MSC03,MSC01,0.51
mixed,mem,MSC03,MSC01,0.5
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.6399999999999999
mem,motor,MSC03,MSC01,0.6399999999999999
mixed,motor,MSC03,MSC02,0.865
mixed,mem,MSC03,MSC02,0.505
motor,mixed,MSC03,MSC02,0.505
motor,mem,MSC03,MSC02,0.5549999999999999
mem,mixed,MSC03,MSC02,0.42000000000000004
mem,motor,MSC03,MSC02,0.40499999999999997
mixed,motor,MSC03,MSC04,0.6300000000000001
mixed,mem,MSC03,MSC04,0.5199999999999999
motor,mixed,MSC03,MSC04,0.5399999999999999
motor,mem,MSC03,MSC04,0.5399999999999999
mem,mixed,MSC03,MSC04,0.7499999999999999
mem,motor,MSC03,MSC04,0.825
mixed,motor,MSC03,MSC05,0.85
mixed,mem,MSC03,MSC05,0.7900000000000001
motor,mixed,MSC03,MSC05,0.505
motor,mem,MSC03,MSC05,0.7300000000000001
mem,mixed,MSC03,MSC05,0.6900000000000001
mem,motor,MSC03,MSC05,0.835
mixed,motor,MSC03,MSC06,0.5149999999999999
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.5199999999999999
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.7599999999999999
mem,motor,MSC03,MSC06,0.86
mixed,motor,MSC03,MSC07,0.53
mixed,mem,MSC03,MSC07,0.5
motor,mixed,MSC03,MSC07,0.53
motor,mem,MSC03,MSC07,0.5499999999999999
mem,mixed,MSC03,MSC07,0.6049999999999999
mem,motor,MSC03,MSC07,0.89
mixed,motor,MSC03,MSC10,0.6
mixed,mem,MSC03,MSC10,0.53
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.655
mem,mixed,MSC03,MSC10,0.85
mem,motor,MSC03,MSC10,0.8699999999999999
mixed,motor,MSC04,MSC01,0.8549999999999999
mixed,mem,MSC04,MSC01,0.8950000000000002
motor,mixed,MSC04,MSC01,0.6849999999999999
motor,mem,MSC04,MSC01,0.715
mem,mixed,MSC04,MSC01,0.8350000000000002
mem,motor,MSC04,MSC01,0.8549999999999999
mixed,motor,MSC04,MSC02,0.845
mixed,mem,MSC04,MSC02,0.925
motor,mixed,MSC04,MSC02,0.755
motor,mem,MSC04,MSC02,0.7949999999999999
mem,mixed,MSC04,MSC02,0.7
mem,motor,MSC04,MSC02,0.72
mixed,motor,MSC04,MSC03,0.7050000000000001
mixed,mem,MSC04,MSC03,0.7100000000000001
motor,mixed,MSC04,MSC03,0.835
motor,mem,MSC04,MSC03,0.8700000000000001
mem,mixed,MSC04,MSC03,0.62
mem,motor,MSC04,MSC03,0.8099999999999999
mixed,motor,MSC04,MSC05,0.8950000000000001
mixed,mem,MSC04,MSC05,0.9549999999999998
motor,mixed,MSC04,MSC05,0.73
motor,mem,MSC04,MSC05,0.8049999999999999
mem,mixed,MSC04,MSC05,0.6399999999999999
mem,motor,MSC04,MSC05,0.76
mixed,motor,MSC04,MSC06,0.9299999999999999
mixed,mem,MSC04,MSC06,0.95
motor,mixed,MSC04,MSC06,0.9199999999999999
motor,mem,MSC04,MSC06,0.8800000000000001
mem,mixed,MSC04,MSC06,1.0
mem,motor,MSC04,MSC06,0.95
mixed,motor,MSC04,MSC07,0.565
mixed,mem,MSC04,MSC07,0.615
motor,mixed,MSC04,MSC07,0.76
motor,mem,MSC04,MSC07,0.7
mem,mixed,MSC04,MSC07,0.675
mem,motor,MSC04,MSC07,0.75
mixed,motor,MSC04,MSC10,0.835
mixed,mem,MSC04,MSC10,0.8299999999999998
motor,mixed,MSC04,MSC10,0.745
motor,mem,MSC04,MSC10,0.8499999999999999
mem,mixed,MSC04,MSC10,0.8850000000000001
mem,motor,MSC04,MSC10,0.9600000000000002
mixed,motor,MSC05,MSC01,0.79
mixed,mem,MSC05,MSC01,0.7949999999999999
motor,mixed,MSC05,MSC01,0.5
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.745
mem,motor,MSC05,MSC01,0.8600000000000001
mixed,motor,MSC05,MSC02,0.655
mixed,mem,MSC05,MSC02,0.765
motor,mixed,MSC05,MSC02,0.5
motor,mem,MSC05,MSC02,0.5
mem,mixed,MSC05,MSC02,0.77
mem,motor,MSC05,MSC02,0.675
mixed,motor,MSC05,MSC03,0.7200000000000002
mixed,mem,MSC05,MSC03,0.8149999999999998
motor,mixed,MSC05,MSC03,0.635
motor,mem,MSC05,MSC03,0.5499999999999999
mem,mixed,MSC05,MSC03,0.8950000000000001
mem,motor,MSC05,MSC03,0.885
mixed,motor,MSC05,MSC04,0.89
mixed,mem,MSC05,MSC04,0.7350000000000001
motor,mixed,MSC05,MSC04,0.5
motor,mem,MSC05,MSC04,0.5
mem,mixed,MSC05,MSC04,0.845
mem,motor,MSC05,MSC04,0.8549999999999999
mixed,motor,MSC05,MSC06,0.8850000000000001
mixed,mem,MSC05,MSC06,0.9500000000000002
motor,mixed,MSC05,MSC06,0.5
motor,mem,MSC05,MSC06,0.5
mem,mixed,MSC05,MSC06,0.8950000000000001
mem,motor,MSC05,MSC06,0.8399999999999999
mixed,motor,MSC05,MSC07,0.7899999999999999
mixed,mem,MSC05,MSC07,0.78
motor,mixed,MSC05,MSC07,0.505
motor,mem,MSC05,MSC07,0.505
mem,mixed,MSC05,MSC07,0.8300000000000001
mem,motor,MSC05,MSC07,0.8800000000000001
mixed,motor,MSC05,MSC10,0.82
mixed,mem,MSC05,MSC10,0.845
motor,mixed,MSC05,MSC10,0.5
motor,mem,MSC05,MSC10,0.5
mem,mixed,MSC05,MSC10,0.82
mem,motor,MSC05,MSC10,0.8699999999999999
mixed,motor,MSC06,MSC01,0.6350000000000001
mixed,mem,MSC06,MSC01,0.53
motor,mixed,MSC06,MSC01,0.875
motor,mem,MSC06,MSC01,0.8850000000000001
mem,mixed,MSC06,MSC01,0.875
mem,motor,MSC06,MSC01,0.8800000000000001
mixed,motor,MSC06,MSC02,0.575
mixed,mem,MSC06,MSC02,0.6
motor,mixed,MSC06,MSC02,0.445
motor,mem,MSC06,MSC02,0.525
mem,mixed,MSC06,MSC02,0.65
mem,motor,MSC06,MSC02,0.665
mixed,motor,MSC06,MSC03,0.54
mixed,mem,MSC06,MSC03,0.6199999999999999
motor,mixed,MSC06,MSC03,0.615
motor,mem,MSC06,MSC03,0.6449999999999999
mem,mixed,MSC06,MSC03,0.71
mem,motor,MSC06,MSC03,0.89
mixed,motor,MSC06,MSC04,0.75
mixed,mem,MSC06,MSC04,0.7
motor,mixed,MSC06,MSC04,0.8549999999999999
motor,mem,MSC06,MSC04,0.85
mem,mixed,MSC06,MSC04,0.9
mem,motor,MSC06,MSC04,0.865
mixed,motor,MSC06,MSC05,0.8299999999999998
mixed,mem,MSC06,MSC05,0.9199999999999999
motor,mixed,MSC06,MSC05,0.8700000000000001
motor,mem,MSC06,MSC05,0.9149999999999998
mem,mixed,MSC06,MSC05,0.735
mem,motor,MSC06,MSC05,0.8400000000000001
mixed,motor,MSC06,MSC07,0.7999999999999999
mixed,mem,MSC06,MSC07,0.7
motor,mixed,MSC06,MSC07,0.7250000000000001
motor,mem,MSC06,MSC07,0.6900000000000001
mem,mixed,MSC06,MSC07,0.67
mem,motor,MSC06,MSC07,0.8700000000000001
mixed,motor,MSC06,MSC10,0.9149999999999998
mixed,mem,MSC06,MSC10,0.8700000000000001
motor,mixed,MSC06,MSC10,0.69
motor,mem,MSC06,MSC10,0.74
mem,mixed,MSC06,MSC10,0.875
mem,motor,MSC06,MSC10,0.9149999999999998
mixed,motor,MSC07,MSC01,0.9400000000000001
mixed,mem,MSC07,MSC01,0.9199999999999999
motor,mixed,MSC07,MSC01,0.5050000000000001
motor,mem,MSC07,MSC01,0.515
mem,mixed,MSC07,MSC01,0.8550000000000001
mem,motor,MSC07,MSC01,0.865
mixed,motor,MSC07,MSC02,0.655
mixed,mem,MSC07,MSC02,0.7549999999999999
motor,mixed,MSC07,MSC02,0.53
motor,mem,MSC07,MSC02,0.5599999999999999
mem,mixed,MSC07,MSC02,0.505
mem,motor,MSC07,MSC02,0.51
mixed,motor,MSC07,MSC03,0.5799999999999998
mixed,mem,MSC07,MSC03,0.7899999999999999
motor,mixed,MSC07,MSC03,0.685
motor,mem,MSC07,MSC03,0.6950000000000001
mem,mixed,MSC07,MSC03,0.53
