train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.705
mixed,mem,MSC01,MSC02,0.8099999999999999
motor,mixed,MSC01,MSC02,0.6950000000000001
motor,mem,MSC01,MSC02,0.6399999999999999
mem,mixed,MSC01,MSC02,0.735
mem,motor,MSC01,MSC02,0.63
mixed,motor,MSC01,MSC03,0.5599999999999999
mixed,mem,MSC01,MSC03,0.575
motor,mixed,MSC01,MSC03,0.7750000000000001
motor,mem,MSC01,MSC03,0.7849999999999999
mem,mixed,MSC01,MSC03,0.7000000000000001
mem,motor,MSC01,MSC03,0.755
mixed,motor,MSC01,MSC04,0.7550000000000001
mixed,mem,MSC01,MSC04,0.7150000000000001
motor,mixed,MSC01,MSC04,0.7150000000000001
motor,mem,MSC01,MSC04,0.685
mem,mixed,MSC01,MSC04,0.8149999999999998
mem,motor,MSC01,MSC04,0.8400000000000001
mixed,motor,MSC01,MSC05,0.735
mixed,mem,MSC01,MSC05,0.7649999999999999
motor,mixed,MSC01,MSC05,0.65
motor,mem,MSC01,MSC05,0.835
mem,mixed,MSC01,MSC05,0.7999999999999999
mem,motor,MSC01,MSC05,0.8150000000000002
mixed,motor,MSC01,MSC06,0.8
mixed,mem,MSC01,MSC06,0.8950000000000001
motor,mixed,MSC01,MSC06,0.5249999999999999
motor,mem,MSC01,MSC06,0.5349999999999999
mem,mixed,MSC01,MSC06,0.6500000000000001
mem,motor,MSC01,MSC06,0.74
mixed,motor,MSC01,MSC07,0.7100000000000001
mixed,mem,MSC01,MSC07,0.7150000000000001
motor,mixed,MSC01,MSC07,0.915
motor,mem,MSC01,MSC07,0.73
mem,mixed,MSC01,MSC07,0.835
mem,motor,MSC01,MSC07,0.835
mixed,motor,MSC01,MSC10,0.6849999999999999
mixed,mem,MSC01,MSC10,0.6849999999999999
motor,mixed,MSC01,MSC10,0.625
motor,mem,MSC01,MSC10,0.8149999999999998
mem,mixed,MSC01,MSC10,0.825
mem,motor,MSC01,MSC10,0.7699999999999999
mixed,motor,MSC02,MSC01,0.63
mixed,mem,MSC02,MSC01,0.5599999999999999
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9350000000000002
mem,motor,MSC02,MSC01,0.9650000000000001
mixed,motor,MSC02,MSC03,0.5650000000000001
mixed,mem,MSC02,MSC03,0.5700000000000001
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.775
mem,motor,MSC02,MSC03,0.8550000000000001
mixed,motor,MSC02,MSC04,0.7
mixed,mem,MSC02,MSC04,0.52
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,1.0
mem,motor,MSC02,MSC04,1.0
mixed,motor,MSC02,MSC05,0.8
mixed,mem,MSC02,MSC05,0.67
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.925
mem,motor,MSC02,MSC05,0.8949999999999999
mixed,motor,MSC02,MSC06,0.565
mixed,mem,MSC02,MSC06,0.5599999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.79
mem,motor,MSC02,MSC06,0.93
mixed,motor,MSC02,MSC07,0.49000000000000005
mixed,mem,MSC02,MSC07,0.5999999999999999
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.865
mem,motor,MSC02,MSC07,0.8649999999999999
mixed,motor,MSC02,MSC10,0.615
mixed,mem,MSC02,MSC10,0.5349999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.835
mem,motor,MSC02,MSC10,0.915
mixed,motor,MSC03,MSC01,0.51
mixed,mem,MSC03,MSC01,0.51
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.53
mem,motor,MSC03,MSC01,0.53
mixed,motor,MSC03,MSC02,0.95
mixed,mem,MSC03,MSC02,0.6449999999999999
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5399999999999999
mem,mixed,MSC03,MSC02,0.51
mem,motor,MSC03,MSC02,0.5199999999999999
mixed,motor,MSC03,MSC04,0.7799999999999999
mixed,mem,MSC03,MSC04,0.5549999999999999
motor,mixed,MSC03,MSC04,0.5449999999999999
motor,mem,MSC03,MSC04,0.51
