train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.725
mixed,mem,MSC01,MSC02,0.7899999999999999
motor,mixed,MSC01,MSC02,0.6950000000000001
motor,mem,MSC01,MSC02,0.72
mem,mixed,MSC01,MSC02,0.8300000000000001
mem,motor,MSC01,MSC02,0.77
mixed,motor,MSC01,MSC03,0.6199999999999999
mixed,mem,MSC01,MSC03,0.6199999999999999
motor,mixed,MSC01,MSC03,0.6849999999999999
motor,mem,MSC01,MSC03,0.66
mem,mixed,MSC01,MSC03,0.6750000000000002
mem,motor,MSC01,MSC03,0.7050000000000001
mixed,motor,MSC01,MSC04,0.8049999999999999
mixed,mem,MSC01,MSC04,0.7649999999999999
motor,mixed,MSC01,MSC04,0.71
motor,mem,MSC01,MSC04,0.615
mem,mixed,MSC01,MSC04,0.875
mem,motor,MSC01,MSC04,0.8800000000000001
mixed,motor,MSC01,MSC05,0.6900000000000001
mixed,mem,MSC01,MSC05,0.685
motor,mixed,MSC01,MSC05,0.67
motor,mem,MSC01,MSC05,0.8300000000000001
mem,mixed,MSC01,MSC05,0.825
mem,motor,MSC01,MSC05,0.845
mixed,motor,MSC01,MSC06,0.865
mixed,mem,MSC01,MSC06,0.8950000000000001
motor,mixed,MSC01,MSC06,0.5149999999999999
motor,mem,MSC01,MSC06,0.53
mem,mixed,MSC01,MSC06,0.64
mem,motor,MSC01,MSC06,0.7899999999999999
mixed,motor,MSC01,MSC07,0.58
mixed,mem,MSC01,MSC07,0.58
motor,mixed,MSC01,MSC07,0.9400000000000001
motor,mem,MSC01,MSC07,0.725
mem,mixed,MSC01,MSC07,0.735
mem,motor,MSC01,MSC07,0.735
mixed,motor,MSC01,MSC10,0.74
mixed,mem,MSC01,MSC10,0.725
motor,mixed,MSC01,MSC10,0.6900000000000001
motor,mem,MSC01,MSC10,0.8699999999999999
mem,mixed,MSC01,MSC10,0.8399999999999999
mem,motor,MSC01,MSC10,0.89
mixed,motor,MSC02,MSC01,0.6250000000000001
mixed,mem,MSC02,MSC01,0.5599999999999998
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.975
mem,motor,MSC02,MSC01,0.975
mixed,motor,MSC02,MSC03,0.64
mixed,mem,MSC02,MSC03,0.6200000000000001
motor,mixed,MSC02,MSC03,0.5
