train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.595
mixed,mem,MSC01,MSC02,0.7949999999999999
motor,mixed,MSC01,MSC02,0.6950000000000001
motor,mem,MSC01,MSC02,0.675
mem,mixed,MSC01,MSC02,0.7749999999999999
mem,motor,MSC01,MSC02,0.76
mixed,motor,MSC01,MSC03,0.625
mixed,mem,MSC01,MSC03,0.63
motor,mixed,MSC01,MSC03,0.76
motor,mem,MSC01,MSC03,0.7050000000000001
mem,mixed,MSC01,MSC03,0.7300000000000001
mem,motor,MSC01,MSC03,0.78
mixed,motor,MSC01,MSC04,0.8299999999999998
mixed,mem,MSC01,MSC04,0.7449999999999999
motor,mixed,MSC01,MSC04,0.695
motor,mem,MSC01,MSC04,0.5900000000000001
mem,mixed,MSC01,MSC04,0.8499999999999999
mem,motor,MSC01,MSC04,0.8499999999999999
mixed,motor,MSC01,MSC05,0.6149999999999999
mixed,mem,MSC01,MSC05,0.72
motor,mixed,MSC01,MSC05,0.675
motor,mem,MSC01,MSC05,0.705
mem,mixed,MSC01,MSC05,0.8800000000000001
mem,motor,MSC01,MSC05,0.835
mixed,motor,MSC01,MSC06,0.8150000000000001
mixed,mem,MSC01,MSC06,0.8550000000000001
motor,mixed,MSC01,MSC06,0.5899999999999999
motor,mem,MSC01,MSC06,0.6599999999999999
mem,mixed,MSC01,MSC06,0.82
mem,motor,MSC01,MSC06,0.925
mixed,motor,MSC01,MSC07,0.845
mixed,mem,MSC01,MSC07,0.8200000000000001
motor,mixed,MSC01,MSC07,0.96
motor,mem,MSC01,MSC07,0.7849999999999999
mem,mixed,MSC01,MSC07,0.845
mem,motor,MSC01,MSC07,0.8399999999999999
mixed,motor,MSC01,MSC10,0.61
mixed,mem,MSC01,MSC10,0.595
motor,mixed,MSC01,MSC10,0.61
motor,mem,MSC01,MSC10,0.6399999999999999
mem,mixed,MSC01,MSC10,0.76
mem,motor,MSC01,MSC10,0.845
mixed,motor,MSC02,MSC01,0.6399999999999999
mixed,mem,MSC02,MSC01,0.5349999999999999
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9
mem,motor,MSC02,MSC01,0.975
mixed,motor,MSC02,MSC03,0.6600000000000001
mixed,mem,MSC02,MSC03,0.6250000000000001
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7150000000000001
mem,motor,MSC02,MSC03,0.7100000000000001
mixed,motor,MSC02,MSC04,0.685
mixed,mem,MSC02,MSC04,0.5
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9949999999999999
mem,motor,MSC02,MSC04,1.0
mixed,motor,MSC02,MSC05,0.715
mixed,mem,MSC02,MSC05,0.625
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.9549999999999998
mem,motor,MSC02,MSC05,0.89
mixed,motor,MSC02,MSC06,0.645
mixed,mem,MSC02,MSC06,0.54
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.85
mem,motor,MSC02,MSC06,0.9350000000000002
mixed,motor,MSC02,MSC07,0.5700000000000001
mixed,mem,MSC02,MSC07,0.625
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.7749999999999999
mem,motor,MSC02,MSC07,0.775
mixed,motor,MSC02,MSC10,0.72
mixed,mem,MSC02,MSC10,0.5549999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.7699999999999999
mem,motor,MSC02,MSC10,0.945
mixed,motor,MSC03,MSC01,0.565
mixed,mem,MSC03,MSC01,0.55
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.635
mem,mixed,MSC03,MSC01,0.53
mem,motor,MSC03,MSC01,0.53
mixed,motor,MSC03,MSC02,0.845
mixed,mem,MSC03,MSC02,0.615
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.565
mem,mixed,MSC03,MSC02,0.47000000000000003
mem,motor,MSC03,MSC02,0.45000000000000007
