train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.62
mixed,mem,MSC01,MSC02,0.735
motor,mixed,MSC01,MSC02,0.6200000000000001
motor,mem,MSC01,MSC02,0.61
mem,mixed,MSC01,MSC02,0.755
mem,motor,MSC01,MSC02,0.685
mixed,motor,MSC01,MSC03,0.565
mixed,mem,MSC01,MSC03,0.58
motor,mixed,MSC01,MSC03,0.8150000000000001
motor,mem,MSC01,MSC03,0.8400000000000001
mem,mixed,MSC01,MSC03,0.665
mem,motor,MSC01,MSC03,0.7000000000000001
mixed,motor,MSC01,MSC04,0.7949999999999999
mixed,mem,MSC01,MSC04,0.76
motor,mixed,MSC01,MSC04,0.705
motor,mem,MSC01,MSC04,0.73
mem,mixed,MSC01,MSC04,0.89
mem,motor,MSC01,MSC04,0.9400000000000001
mixed,motor,MSC01,MSC05,0.725
mixed,mem,MSC01,MSC05,0.73
motor,mixed,MSC01,MSC05,0.7
motor,mem,MSC01,MSC05,0.8450000000000001
mem,mixed,MSC01,MSC05,0.8049999999999999
mem,motor,MSC01,MSC05,0.7150000000000001
mixed,motor,MSC01,MSC06,0.8700000000000001
mixed,mem,MSC01,MSC06,0.9200000000000002
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5199999999999999
mem,mixed,MSC01,MSC06,0.5449999999999999
mem,motor,MSC01,MSC06,0.665
mixed,motor,MSC01,MSC07,0.7
mixed,mem,MSC01,MSC07,0.7
motor,mixed,MSC01,MSC07,0.9199999999999999
motor,mem,MSC01,MSC07,0.7649999999999999
mem,mixed,MSC01,MSC07,0.95
mem,motor,MSC01,MSC07,0.9400000000000001
mixed,motor,MSC01,MSC10,0.7350000000000001
mixed,mem,MSC01,MSC10,0.7649999999999999
motor,mixed,MSC01,MSC10,0.53
motor,mem,MSC01,MSC10,0.7150000000000001
mem,mixed,MSC01,MSC10,0.8399999999999999
mem,motor,MSC01,MSC10,0.725
mixed,motor,MSC02,MSC01,0.725
mixed,mem,MSC02,MSC01,0.6849999999999999
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9600000000000002
mem,motor,MSC02,MSC01,0.9550000000000001
mixed,motor,MSC02,MSC03,0.705
mixed,mem,MSC02,MSC03,0.6200000000000001
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.6900000000000002
mem,motor,MSC02,MSC03,0.74
mixed,motor,MSC02,MSC04,0.72
mixed,mem,MSC02,MSC04,0.5449999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9549999999999998
mem,motor,MSC02,MSC04,0.9650000000000001
mixed,motor,MSC02,MSC05,0.74
mixed,mem,MSC02,MSC05,0.7
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.95
mem,motor,MSC02,MSC05,0.9550000000000001
mixed,motor,MSC02,MSC06,0.6300000000000001
mixed,mem,MSC02,MSC06,0.5599999999999998
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.905
mem,motor,MSC02,MSC06,0.9850000000000001
mixed,motor,MSC02,MSC07,0.6399999999999999
mixed,mem,MSC02,MSC07,0.72
motor,mixed,MSC02,MSC07,0.5
