train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.53
mixed,mem,MSC01,MSC02,0.5599999999999999
motor,mixed,MSC01,MSC02,0.5549999999999999
motor,mem,MSC01,MSC02,0.575
mem,mixed,MSC01,MSC02,0.635
mem,motor,MSC01,MSC02,0.5000000000000001
mixed,motor,MSC01,MSC03,0.6900000000000001
mixed,mem,MSC01,MSC03,0.6700000000000002
motor,mixed,MSC01,MSC03,0.51
motor,mem,MSC01,MSC03,0.7949999999999999
mem,mixed,MSC01,MSC03,0.5999999999999999
mem,motor,MSC01,MSC03,0.675
mixed,motor,MSC01,MSC04,0.75
mixed,mem,MSC01,MSC04,0.76
motor,mixed,MSC01,MSC04,0.655
motor,mem,MSC01,MSC04,0.7899999999999998
mem,mixed,MSC01,MSC04,0.835
mem,motor,MSC01,MSC04,0.77
mixed,motor,MSC01,MSC05,0.63
mixed,mem,MSC01,MSC05,0.7849999999999999
motor,mixed,MSC01,MSC05,0.8850000000000001
motor,mem,MSC01,MSC05,0.8400000000000001
mem,mixed,MSC01,MSC05,0.7300000000000001
mem,motor,MSC01,MSC05,0.5900000000000001
mixed,motor,MSC01,MSC06,0.5549999999999999
mixed,mem,MSC01,MSC06,0.5549999999999999
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5
mem,mixed,MSC01,MSC06,0.5
mem,motor,MSC01,MSC06,0.5900000000000001
mixed,motor,MSC01,MSC07,0.605
mixed,mem,MSC01,MSC07,0.655
motor,mixed,MSC01,MSC07,0.595
motor,mem,MSC01,MSC07,0.52
mem,mixed,MSC01,MSC07,0.67
mem,motor,MSC01,MSC07,0.42000000000000004
mixed,motor,MSC01,MSC10,0.835
mixed,mem,MSC01,MSC10,0.825
motor,mixed,MSC01,MSC10,0.6
motor,mem,MSC01,MSC10,0.735
mem,mixed,MSC01,MSC10,0.76
mem,motor,MSC01,MSC10,0.585
mixed,motor,MSC02,MSC01,0.7200000000000001
mixed,mem,MSC02,MSC01,0.75
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.48
mem,motor,MSC02,MSC01,0.5
mixed,motor,MSC02,MSC03,0.85
mixed,mem,MSC02,MSC03,0.6500000000000001
motor,mixed,MSC02,MSC03,0.505
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.575
mem,motor,MSC02,MSC03,0.575
mixed,motor,MSC02,MSC04,0.6799999999999999
mixed,mem,MSC02,MSC04,0.595
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.5
mem,motor,MSC02,MSC04,0.5
mixed,motor,MSC02,MSC05,0.685
mixed,mem,MSC02,MSC05,0.595
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.745
mem,motor,MSC02,MSC05,0.86
mixed,motor,MSC02,MSC06,0.665
mixed,mem,MSC02,MSC06,0.5950000000000001
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
