train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.595
mixed,mem,MSC01,MSC02,0.4750000000000001
motor,mixed,MSC01,MSC02,0.51
motor,mem,MSC01,MSC02,0.4600000000000001
mem,mixed,MSC01,MSC02,0.615
mem,motor,MSC01,MSC02,0.515
mixed,motor,MSC01,MSC03,0.585
mixed,mem,MSC01,MSC03,0.625
motor,mixed,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.5
mem,mixed,MSC01,MSC03,0.5599999999999999
mem,motor,MSC01,MSC03,0.7550000000000001
mixed,motor,MSC01,MSC04,0.7300000000000001
mixed,mem,MSC01,MSC04,0.53
motor,mixed,MSC01,MSC04,0.6200000000000001
motor,mem,MSC01,MSC04,0.735
mem,mixed,MSC01,MSC04,0.675
mem,motor,MSC01,MSC04,0.7300000000000001
mixed,motor,MSC01,MSC05,0.615
mixed,mem,MSC01,MSC05,0.66
motor,mixed,MSC01,MSC05,0.705
motor,mem,MSC01,MSC05,0.6950000000000001
mem,mixed,MSC01,MSC05,0.5700000000000001
mem,motor,MSC01,MSC05,0.4800000000000001
mixed,motor,MSC01,MSC06,0.6750000000000002
mixed,mem,MSC01,MSC06,0.635
motor,mixed,MSC01,MSC06,0.5199999999999999
motor,mem,MSC01,MSC06,0.5399999999999999
mem,mixed,MSC01,MSC06,0.65
mem,motor,MSC01,MSC06,0.755
mixed,motor,MSC01,MSC07,0.9099999999999999
mixed,mem,MSC01,MSC07,0.8549999999999999
motor,mixed,MSC01,MSC07,0.635
motor,mem,MSC01,MSC07,0.62
mem,mixed,MSC01,MSC07,0.8
mem,motor,MSC01,MSC07,0.7649999999999999
mixed,motor,MSC01,MSC10,0.51
mixed,mem,MSC01,MSC10,0.41500000000000004
motor,mixed,MSC01,MSC10,0.47000000000000003
motor,mem,MSC01,MSC10,0.5399999999999999
mem,mixed,MSC01,MSC10,0.625
mem,motor,MSC01,MSC10,0.645
mixed,motor,MSC02,MSC01,0.605
mixed,mem,MSC02,MSC01,0.5150000000000001
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.55
mem,motor,MSC02,MSC01,0.5999999999999999
mixed,motor,MSC02,MSC03,0.5799999999999998
mixed,mem,MSC02,MSC03,0.585
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.6400000000000001
mem,motor,MSC02,MSC03,0.64
mixed,motor,MSC02,MSC04,0.5549999999999999
mixed,mem,MSC02,MSC04,0.525
motor,mixed,MSC02,MSC04,0.5149999999999999
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.5800000000000001
mem,motor,MSC02,MSC04,0.59
mixed,motor,MSC02,MSC05,0.525
mixed,mem,MSC02,MSC05,0.525
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.5549999999999999
mem,motor,MSC02,MSC05,0.4600000000000001
mixed,motor,MSC02,MSC06,0.41500000000000004
mixed,mem,MSC02,MSC06,0.605
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.5599999999999999
mem,motor,MSC02,MSC06,0.6
mixed,motor,MSC02,MSC07,0.445
mixed,mem,MSC02,MSC07,0.575
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.6300000000000001
mem,motor,MSC02,MSC07,0.5149999999999999
mixed,motor,MSC02,MSC10,0.5399999999999999
mixed,mem,MSC02,MSC10,0.5599999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.6
mem,motor,MSC02,MSC10,0.57
mixed,motor,MSC03,MSC01,0.6599999999999999
mixed,mem,MSC03,MSC01,0.53
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5799999999999998
mem,mixed,MSC03,MSC01,0.5399999999999999
mem,motor,MSC03,MSC01,0.675
mixed,motor,MSC03,MSC02,0.7100000000000001
mixed,mem,MSC03,MSC02,0.5700000000000001
motor,mixed,MSC03,MSC02,0.6799999999999999
motor,mem,MSC03,MSC02,0.5650000000000001
mem,mixed,MSC03,MSC02,0.5
mem,motor,MSC03,MSC02,0.425
mixed,motor,MSC03,MSC04,0.6799999999999999
mixed,mem,MSC03,MSC04,0.575
motor,mixed,MSC03,MSC04,0.5449999999999999
motor,mem,MSC03,MSC04,0.6099999999999999
mem,mixed,MSC03,MSC04,0.6
mem,motor,MSC03,MSC04,0.475
mixed,motor,MSC03,MSC05,0.735
mixed,mem,MSC03,MSC05,0.5399999999999999
motor,mixed,MSC03,MSC05,0.6649999999999999
motor,mem,MSC03,MSC05,0.7150000000000001
mem,mixed,MSC03,MSC05,0.51
mem,motor,MSC03,MSC05,0.5349999999999999
mixed,motor,MSC03,MSC06,0.7
mixed,mem,MSC03,MSC06,0.57
motor,mixed,MSC03,MSC06,0.5399999999999999
motor,mem,MSC03,MSC06,0.505
mem,mixed,MSC03,MSC06,0.4600000000000001
mem,motor,MSC03,MSC06,0.645
mixed,motor,MSC03,MSC07,0.4800000000000001
mixed,mem,MSC03,MSC07,0.5650000000000001
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.595
mem,mixed,MSC03,MSC07,0.43500000000000005
mem,motor,MSC03,MSC07,0.655
mixed,motor,MSC03,MSC10,0.505
mixed,mem,MSC03,MSC10,0.5149999999999999
motor,mixed,MSC03,MSC10,0.48500000000000004
motor,mem,MSC03,MSC10,0.575
mem,mixed,MSC03,MSC10,0.6699999999999999
mem,motor,MSC03,MSC10,0.505
mixed,motor,MSC04,MSC01,0.725
mixed,mem,MSC04,MSC01,0.78
motor,mixed,MSC04,MSC01,0.675
motor,mem,MSC04,MSC01,0.7699999999999999
mem,mixed,MSC04,MSC01,0.5800000000000001
mem,motor,MSC04,MSC01,0.79
mixed,motor,MSC04,MSC02,0.5
mixed,mem,MSC04,MSC02,0.5
motor,mixed,MSC04,MSC02,0.7499999999999999
motor,mem,MSC04,MSC02,0.575
mem,mixed,MSC04,MSC02,0.5
mem,motor,MSC04,MSC02,0.45
mixed,motor,MSC04,MSC03,0.6800000000000002
mixed,mem,MSC04,MSC03,0.66
motor,mixed,MSC04,MSC03,0.6650000000000001
motor,mem,MSC04,MSC03,0.57
mem,mixed,MSC04,MSC03,0.57
mem,motor,MSC04,MSC03,0.65
mixed,motor,MSC04,MSC05,0.51
mixed,mem,MSC04,MSC05,0.575
motor,mixed,MSC04,MSC05,0.59
motor,mem,MSC04,MSC05,0.565
mem,mixed,MSC04,MSC05,0.6350000000000001
mem,motor,MSC04,MSC05,0.425
mixed,motor,MSC04,MSC06,0.71
mixed,mem,MSC04,MSC06,0.85
motor,mixed,MSC04,MSC06,0.7450000000000001
motor,mem,MSC04,MSC06,0.6250000000000001
mem,mixed,MSC04,MSC06,0.5549999999999999
mem,motor,MSC04,MSC06,0.665
mixed,motor,MSC04,MSC07,0.45000000000000007
mixed,mem,MSC04,MSC07,0.5
motor,mixed,MSC04,MSC07,0.4750000000000001
motor,mem,MSC04,MSC07,0.425
mem,mixed,MSC04,MSC07,0.4800000000000001
mem,motor,MSC04,MSC07,0.345
mixed,motor,MSC04,MSC10,0.65
mixed,mem,MSC04,MSC10,0.4800000000000001
motor,mixed,MSC04,MSC10,0.525
motor,mem,MSC04,MSC10,0.57
mem,mixed,MSC04,MSC10,0.7849999999999999
mem,motor,MSC04,MSC10,0.7000000000000001
mixed,motor,MSC05,MSC01,0.48500000000000004
mixed,mem,MSC05,MSC01,0.51
motor,mixed,MSC05,MSC01,0.5349999999999999
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.775
mem,motor,MSC05,MSC01,0.915
mixed,motor,MSC05,MSC02,0.49000000000000005
mixed,mem,MSC05,MSC02,0.5
motor,mixed,MSC05,MSC02,0.44000000000000006
motor,mem,MSC05,MSC02,0.4950000000000001
mem,mixed,MSC05,MSC02,0.5850000000000001
mem,motor,MSC05,MSC02,0.7150000000000001
mixed,motor,MSC05,MSC03,0.565
mixed,mem,MSC05,MSC03,0.425
motor,mixed,MSC05,MSC03,0.85
motor,mem,MSC05,MSC03,0.575
mem,mixed,MSC05,MSC03,0.45000000000000007
mem,motor,MSC05,MSC03,0.6500000000000001
mixed,motor,MSC05,MSC04,0.7999999999999999
mixed,mem,MSC05,MSC04,0.75
motor,mixed,MSC05,MSC04,0.5700000000000001
motor,mem,MSC05,MSC04,0.375
mem,mixed,MSC05,MSC04,0.5449999999999999
mem,motor,MSC05,MSC04,0.5549999999999999
mixed,motor,MSC05,MSC06,0.57
mixed,mem,MSC05,MSC06,0.6299999999999999
motor,mixed,MSC05,MSC06,0.58
motor,mem,MSC05,MSC06,0.6099999999999999
mem,mixed,MSC05,MSC06,0.565
mem,motor,MSC05,MSC06,0.7500000000000001
mixed,motor,MSC05,MSC07,0.5399999999999999
mixed,mem,MSC05,MSC07,0.685
motor,mixed,MSC05,MSC07,0.515
motor,mem,MSC05,MSC07,0.45000000000000007
mem,mixed,MSC05,MSC07,0.585
mem,motor,MSC05,MSC07,0.595
mixed,motor,MSC05,MSC10,0.6350000000000001
mixed,mem,MSC05,MSC10,0.6350000000000001
motor,mixed,MSC05,MSC10,0.41500000000000004
motor,mem,MSC05,MSC10,0.495
mem,mixed,MSC05,MSC10,0.495
mem,motor,MSC05,MSC10,0.6650000000000001
mixed,motor,MSC06,MSC01,0.5850000000000001
mixed,mem,MSC06,MSC01,0.505
motor,mixed,MSC06,MSC01,0.665
motor,mem,MSC06,MSC01,0.7100000000000001
mem,mixed,MSC06,MSC01,0.6399999999999999
mem,motor,MSC06,MSC01,0.73
mixed,motor,MSC06,MSC02,0.845
mixed,mem,MSC06,MSC02,0.7350000000000001
motor,mixed,MSC06,MSC02,0.4149999999999999
motor,mem,MSC06,MSC02,0.5199999999999999
mem,mixed,MSC06,MSC02,0.7100000000000001
mem,motor,MSC06,MSC02,0.725
