train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.5399999999999999
mixed,mem,MSC01,MSC02,0.6599999999999999
motor,mixed,MSC01,MSC02,0.7849999999999999
motor,mem,MSC01,MSC02,0.885
mem,mixed,MSC01,MSC02,0.525
mem,motor,MSC01,MSC02,0.52
mixed,motor,MSC01,MSC03,0.51
mixed,mem,MSC01,MSC03,0.525
motor,mixed,MSC01,MSC03,0.72
motor,mem,MSC01,MSC03,0.73
mem,mixed,MSC01,MSC03,0.5799999999999998
mem,motor,MSC01,MSC03,0.6399999999999999
mixed,motor,MSC01,MSC04,0.74
mixed,mem,MSC01,MSC04,0.68
motor,mixed,MSC01,MSC04,0.8399999999999999
motor,mem,MSC01,MSC04,0.845
mem,mixed,MSC01,MSC04,0.8049999999999999
mem,motor,MSC01,MSC04,0.845
mixed,motor,MSC01,MSC05,0.7899999999999999
mixed,mem,MSC01,MSC05,0.7999999999999999
motor,mixed,MSC01,MSC05,0.9
motor,mem,MSC01,MSC05,0.8900000000000002
mem,mixed,MSC01,MSC05,0.8499999999999999
mem,motor,MSC01,MSC05,0.8099999999999999
mixed,motor,MSC01,MSC06,0.8450000000000001
mixed,mem,MSC01,MSC06,0.93
motor,mixed,MSC01,MSC06,0.6500000000000001
motor,mem,MSC01,MSC06,0.6700000000000002
mem,mixed,MSC01,MSC06,0.67
mem,motor,MSC01,MSC06,0.8299999999999998
mixed,motor,MSC01,MSC07,0.6900000000000001
mixed,mem,MSC01,MSC07,0.6900000000000001
motor,mixed,MSC01,MSC07,0.8149999999999998
motor,mem,MSC01,MSC07,0.7050000000000001
mem,mixed,MSC01,MSC07,0.565
mem,motor,MSC01,MSC07,0.565
mixed,motor,MSC01,MSC10,0.72
mixed,mem,MSC01,MSC10,0.6850000000000002
motor,mixed,MSC01,MSC10,0.6900000000000002
motor,mem,MSC01,MSC10,0.74
mem,mixed,MSC01,MSC10,0.745
mem,motor,MSC01,MSC10,0.6950000000000001
mixed,motor,MSC02,MSC01,0.635
mixed,mem,MSC02,MSC01,0.565
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.8549999999999999
mem,motor,MSC02,MSC01,0.93
mixed,motor,MSC02,MSC03,0.45500000000000007
mixed,mem,MSC02,MSC03,0.525
motor,mixed,MSC02,MSC03,0.51
motor,mem,MSC02,MSC03,0.5149999999999999
mem,mixed,MSC02,MSC03,0.64
mem,motor,MSC02,MSC03,0.7000000000000001
mixed,motor,MSC02,MSC04,0.6600000000000001
mixed,mem,MSC02,MSC04,0.5449999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9550000000000001
mem,motor,MSC02,MSC04,0.9949999999999999
mixed,motor,MSC02,MSC05,0.6900000000000001
mixed,mem,MSC02,MSC05,0.7699999999999998
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.8499999999999999
mem,motor,MSC02,MSC05,0.865
mixed,motor,MSC02,MSC06,0.6199999999999999
mixed,mem,MSC02,MSC06,0.6849999999999998
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.9250000000000002
mem,motor,MSC02,MSC06,0.945
mixed,motor,MSC02,MSC07,0.5549999999999999
mixed,mem,MSC02,MSC07,0.6449999999999999
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.835
mem,motor,MSC02,MSC07,0.85
mixed,motor,MSC02,MSC10,0.76
mixed,mem,MSC02,MSC10,0.7249999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.9200000000000002
mem,motor,MSC02,MSC10,0.945
mixed,motor,MSC03,MSC01,0.5
mixed,mem,MSC03,MSC01,0.5
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.505
mem,mixed,MSC03,MSC01,0.53
mem,motor,MSC03,MSC01,0.48500000000000004
mixed,motor,MSC03,MSC02,0.56
mixed,mem,MSC03,MSC02,0.5
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5549999999999999
mem,mixed,MSC03,MSC02,0.46000000000000013
mem,motor,MSC03,MSC02,0.395
mixed,motor,MSC03,MSC04,0.6099999999999999
mixed,mem,MSC03,MSC04,0.5
motor,mixed,MSC03,MSC04,0.56
motor,mem,MSC03,MSC04,0.575
mem,mixed,MSC03,MSC04,0.755
mem,motor,MSC03,MSC04,0.8349999999999997
mixed,motor,MSC03,MSC05,0.695
mixed,mem,MSC03,MSC05,0.5549999999999999
motor,mixed,MSC03,MSC05,0.5
motor,mem,MSC03,MSC05,0.6299999999999999
mem,mixed,MSC03,MSC05,0.655
mem,motor,MSC03,MSC05,0.745
mixed,motor,MSC03,MSC06,0.5
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.57
motor,mem,MSC03,MSC06,0.505
mem,mixed,MSC03,MSC06,0.7849999999999999
mem,motor,MSC03,MSC06,0.8850000000000001
mixed,motor,MSC03,MSC07,0.5
mixed,mem,MSC03,MSC07,0.5
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5399999999999999
mem,mixed,MSC03,MSC07,0.5999999999999999
mem,motor,MSC03,MSC07,0.9400000000000001
mixed,motor,MSC03,MSC10,0.585
mixed,mem,MSC03,MSC10,0.5349999999999999
motor,mixed,MSC03,MSC10,0.58
motor,mem,MSC03,MSC10,0.7400000000000001
mem,mixed,MSC03,MSC10,0.835
mem,motor,MSC03,MSC10,0.835
