train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.68
mixed,mem,MSC01,MSC02,0.7899999999999999
motor,mixed,MSC01,MSC02,0.71
motor,mem,MSC01,MSC02,0.73
mem,mixed,MSC01,MSC02,0.8049999999999999
mem,motor,MSC01,MSC02,0.745
mixed,motor,MSC01,MSC03,0.575
mixed,mem,MSC01,MSC03,0.5849999999999999
motor,mixed,MSC01,MSC03,0.715
motor,mem,MSC01,MSC03,0.7449999999999999
mem,mixed,MSC01,MSC03,0.6900000000000002
mem,motor,MSC01,MSC03,0.7350000000000001
mixed,motor,MSC01,MSC04,0.765
mixed,mem,MSC01,MSC04,0.74
motor,mixed,MSC01,MSC04,0.8049999999999999
motor,mem,MSC01,MSC04,0.705
mem,mixed,MSC01,MSC04,0.875
mem,motor,MSC01,MSC04,0.885
mixed,motor,MSC01,MSC05,0.73
mixed,mem,MSC01,MSC05,0.73
motor,mixed,MSC01,MSC05,0.685
motor,mem,MSC01,MSC05,0.82
mem,mixed,MSC01,MSC05,0.7999999999999999
mem,motor,MSC01,MSC05,0.86
mixed,motor,MSC01,MSC06,0.8450000000000001
mixed,mem,MSC01,MSC06,0.8950000000000001
motor,mixed,MSC01,MSC06,0.5199999999999999
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.635
mem,motor,MSC01,MSC06,0.835
mixed,motor,MSC01,MSC07,0.595
mixed,mem,MSC01,MSC07,0.595
motor,mixed,MSC01,MSC07,0.9100000000000001
motor,mem,MSC01,MSC07,0.7649999999999999
mem,mixed,MSC01,MSC07,0.705
mem,motor,MSC01,MSC07,0.705
mixed,motor,MSC01,MSC10,0.785
mixed,mem,MSC01,MSC10,0.7849999999999999
motor,mixed,MSC01,MSC10,0.705
motor,mem,MSC01,MSC10,0.86
mem,mixed,MSC01,MSC10,0.835
mem,motor,MSC01,MSC10,0.86
mixed,motor,MSC02,MSC01,0.65
mixed,mem,MSC02,MSC01,0.575
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.975
mem,motor,MSC02,MSC01,0.9850000000000001
mixed,motor,MSC02,MSC03,0.67
mixed,mem,MSC02,MSC03,0.605
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7150000000000001
mem,motor,MSC02,MSC03,0.8
mixed,motor,MSC02,MSC04,0.685
mixed,mem,MSC02,MSC04,0.5449999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9800000000000001
mem,motor,MSC02,MSC04,0.9850000000000001
mixed,motor,MSC02,MSC05,0.615
mixed,mem,MSC02,MSC05,0.615
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.96
mem,motor,MSC02,MSC05,0.9100000000000001
mixed,motor,MSC02,MSC06,0.5499999999999999
mixed,mem,MSC02,MSC06,0.55
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.8699999999999999
mem,motor,MSC02,MSC06,0.985
mixed,motor,MSC02,MSC07,0.5850000000000001
mixed,mem,MSC02,MSC07,0.615
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.865
mem,motor,MSC02,MSC07,0.8850000000000001
mixed,motor,MSC02,MSC10,0.605
mixed,mem,MSC02,MSC10,0.545
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.8950000000000001
mem,motor,MSC02,MSC10,0.945
mixed,motor,MSC03,MSC01,0.505
mixed,mem,MSC03,MSC01,0.51
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.52
mem,motor,MSC03,MSC01,0.52
mixed,motor,MSC03,MSC02,0.9199999999999999
mixed,mem,MSC03,MSC02,0.615
motor,mixed,MSC03,MSC02,0.505
motor,mem,MSC03,MSC02,0.605
mem,mixed,MSC03,MSC02,0.505
mem,motor,MSC03,MSC02,0.44000000000000006
mixed,motor,MSC03,MSC04,0.7499999999999999
mixed,mem,MSC03,MSC04,0.5349999999999999
motor,mixed,MSC03,MSC04,0.53
motor,mem,MSC03,MSC04,0.51
