train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.67
mixed,mem,MSC01,MSC02,0.8
motor,mixed,MSC01,MSC02,0.675
motor,mem,MSC01,MSC02,0.63
mem,mixed,MSC01,MSC02,0.7899999999999999
mem,motor,MSC01,MSC02,0.735
mixed,motor,MSC01,MSC03,0.6599999999999999
mixed,mem,MSC01,MSC03,0.6599999999999999
motor,mixed,MSC01,MSC03,0.775
motor,mem,MSC01,MSC03,0.6400000000000001
mem,mixed,MSC01,MSC03,0.74
mem,motor,MSC01,MSC03,0.8149999999999998
mixed,motor,MSC01,MSC04,0.925
mixed,mem,MSC01,MSC04,0.82
motor,mixed,MSC01,MSC04,0.665
motor,mem,MSC01,MSC04,0.6300000000000001
mem,mixed,MSC01,MSC04,0.8150000000000001
mem,motor,MSC01,MSC04,0.8399999999999999
mixed,motor,MSC01,MSC05,0.8400000000000001
mixed,mem,MSC01,MSC05,0.8799999999999999
motor,mixed,MSC01,MSC05,0.65
motor,mem,MSC01,MSC05,0.7849999999999999
mem,mixed,MSC01,MSC05,0.7749999999999999
mem,motor,MSC01,MSC05,0.78
mixed,motor,MSC01,MSC06,0.8450000000000001
mixed,mem,MSC01,MSC06,0.8550000000000001
motor,mixed,MSC01,MSC06,0.5599999999999998
motor,mem,MSC01,MSC06,0.5499999999999999
mem,mixed,MSC01,MSC06,0.6500000000000001
mem,motor,MSC01,MSC06,0.7799999999999999
mixed,motor,MSC01,MSC07,0.6749999999999999
mixed,mem,MSC01,MSC07,0.6849999999999998
motor,mixed,MSC01,MSC07,0.925
motor,mem,MSC01,MSC07,0.7350000000000001
mem,mixed,MSC01,MSC07,0.945
mem,motor,MSC01,MSC07,0.9400000000000001
mixed,motor,MSC01,MSC10,0.82
mixed,mem,MSC01,MSC10,0.8549999999999999
motor,mixed,MSC01,MSC10,0.575
motor,mem,MSC01,MSC10,0.63
mem,mixed,MSC01,MSC10,0.8700000000000001
mem,motor,MSC01,MSC10,0.7849999999999999
mixed,motor,MSC02,MSC01,0.77
mixed,mem,MSC02,MSC01,0.665
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.875
mem,motor,MSC02,MSC01,0.89
mixed,motor,MSC02,MSC03,0.7599999999999999
mixed,mem,MSC02,MSC03,0.705
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7100000000000001
mem,motor,MSC02,MSC03,0.78
mixed,motor,MSC02,MSC04,0.7949999999999999
mixed,mem,MSC02,MSC04,0.6300000000000001
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9349999999999999
mem,motor,MSC02,MSC04,0.9550000000000001
mixed,motor,MSC02,MSC05,0.73
mixed,mem,MSC02,MSC05,0.695
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.8950000000000001
mem,motor,MSC02,MSC05,0.7849999999999999
mixed,motor,MSC02,MSC06,0.635
mixed,mem,MSC02,MSC06,0.5599999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.85
mem,motor,MSC02,MSC06,0.96
mixed,motor,MSC02,MSC07,0.655
mixed,mem,MSC02,MSC07,0.65
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.8550000000000001
mem,motor,MSC02,MSC07,0.8300000000000001
mixed,motor,MSC02,MSC10,0.615
mixed,mem,MSC02,MSC10,0.545
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.86
mem,motor,MSC02,MSC10,0.905
mixed,motor,MSC03,MSC01,0.52
mixed,mem,MSC03,MSC01,0.525
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.52
mem,motor,MSC03,MSC01,0.52
mixed,motor,MSC03,MSC02,0.9049999999999999
mixed,mem,MSC03,MSC02,0.595
motor,mixed,MSC03,MSC02,0.505
motor,mem,MSC03,MSC02,0.575
mem,mixed,MSC03,MSC02,0.5449999999999999
mem,motor,MSC03,MSC02,0.4750000000000001
mixed,motor,MSC03,MSC04,0.71
mixed,mem,MSC03,MSC04,0.565
motor,mixed,MSC03,MSC04,0.5
motor,mem,MSC03,MSC04,0.555
mem,mixed,MSC03,MSC04,0.78
mem,motor,MSC03,MSC04,0.8399999999999999
mixed,motor,MSC03,MSC05,0.8800000000000001
mixed,mem,MSC03,MSC05,0.925
motor,mixed,MSC03,MSC05,0.54
motor,mem,MSC03,MSC05,0.6249999999999999
mem,mixed,MSC03,MSC05,0.8549999999999999
mem,motor,MSC03,MSC05,0.85
mixed,motor,MSC03,MSC06,0.5
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.505
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.835
mem,motor,MSC03,MSC06,0.8800000000000001
mixed,motor,MSC03,MSC07,0.535
mixed,mem,MSC03,MSC07,0.5999999999999999
motor,mixed,MSC03,MSC07,0.525
motor,mem,MSC03,MSC07,0.5499999999999999
mem,mixed,MSC03,MSC07,0.595
mem,motor,MSC03,MSC07,0.8950000000000001
mixed,motor,MSC03,MSC10,0.5850000000000001
mixed,mem,MSC03,MSC10,0.5549999999999999
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.56
mem,mixed,MSC03,MSC10,0.8950000000000001
mem,motor,MSC03,MSC10,0.8950000000000001
mixed,motor,MSC04,MSC01,0.63
mixed,mem,MSC04,MSC01,0.63
motor,mixed,MSC04,MSC01,0.875
motor,mem,MSC04,MSC01,0.8249999999999998
mem,mixed,MSC04,MSC01,0.8800000000000001
mem,motor,MSC04,MSC01,0.9
mixed,motor,MSC04,MSC02,0.8150000000000001
mixed,mem,MSC04,MSC02,0.925
motor,mixed,MSC04,MSC02,0.825
motor,mem,MSC04,MSC02,0.7949999999999999
mem,mixed,MSC04,MSC02,0.5499999999999999
mem,motor,MSC04,MSC02,0.5449999999999999
mixed,motor,MSC04,MSC03,0.775
mixed,mem,MSC04,MSC03,0.78
motor,mixed,MSC04,MSC03,0.75
motor,mem,MSC04,MSC03,0.8600000000000001
mem,mixed,MSC04,MSC03,0.6950000000000001
mem,motor,MSC04,MSC03,0.79
mixed,motor,MSC04,MSC05,0.8099999999999999
mixed,mem,MSC04,MSC05,0.9549999999999998
motor,mixed,MSC04,MSC05,0.625
motor,mem,MSC04,MSC05,0.7499999999999999
mem,mixed,MSC04,MSC05,0.5599999999999999
mem,motor,MSC04,MSC05,0.64
mixed,motor,MSC04,MSC06,0.8800000000000001
mixed,mem,MSC04,MSC06,0.99
motor,mixed,MSC04,MSC06,0.5549999999999999
motor,mem,MSC04,MSC06,0.5599999999999999
mem,mixed,MSC04,MSC06,0.6700000000000002
mem,motor,MSC04,MSC06,0.75
mixed,motor,MSC04,MSC07,0.56
mixed,mem,MSC04,MSC07,0.56
motor,mixed,MSC04,MSC07,0.865
motor,mem,MSC04,MSC07,0.755
mem,mixed,MSC04,MSC07,0.7100000000000001
mem,motor,MSC04,MSC07,0.8099999999999999
mixed,motor,MSC04,MSC10,0.7150000000000001
mixed,mem,MSC04,MSC10,0.7100000000000001
motor,mixed,MSC04,MSC10,0.66
motor,mem,MSC04,MSC10,0.7999999999999999
mem,mixed,MSC04,MSC10,0.905
mem,motor,MSC04,MSC10,0.9
mixed,motor,MSC05,MSC01,0.59
mixed,mem,MSC05,MSC01,0.59
motor,mixed,MSC05,MSC01,0.52
motor,mem,MSC05,MSC01,0.505
mem,mixed,MSC05,MSC01,0.8450000000000001
mem,motor,MSC05,MSC01,0.8550000000000001
mixed,motor,MSC05,MSC02,0.505
mixed,mem,MSC05,MSC02,0.505
motor,mixed,MSC05,MSC02,0.5999999999999999
motor,mem,MSC05,MSC02,0.575
mem,mixed,MSC05,MSC02,0.515
mem,motor,MSC05,MSC02,0.515
mixed,motor,MSC05,MSC03,0.6700000000000002
mixed,mem,MSC05,MSC03,0.6700000000000002
motor,mixed,MSC05,MSC03,0.615
motor,mem,MSC05,MSC03,0.525
mem,mixed,MSC05,MSC03,0.8549999999999999
mem,motor,MSC05,MSC03,0.8799999999999999
mixed,motor,MSC05,MSC04,0.9199999999999999
mixed,mem,MSC05,MSC04,0.835
motor,mixed,MSC05,MSC04,0.5349999999999999
motor,mem,MSC05,MSC04,0.51
mem,mixed,MSC05,MSC04,0.8099999999999999
mem,motor,MSC05,MSC04,0.9400000000000001
mixed,motor,MSC05,MSC06,0.845
mixed,mem,MSC05,MSC06,0.875
motor,mixed,MSC05,MSC06,0.595
motor,mem,MSC05,MSC06,0.5
mem,mixed,MSC05,MSC06,0.9650000000000001
mem,motor,MSC05,MSC06,0.96
mixed,motor,MSC05,MSC07,0.7849999999999999
mixed,mem,MSC05,MSC07,0.735
motor,mixed,MSC05,MSC07,0.5349999999999999
motor,mem,MSC05,MSC07,0.5
mem,mixed,MSC05,MSC07,0.845
mem,motor,MSC05,MSC07,0.9
mixed,motor,MSC05,MSC10,0.745
mixed,mem,MSC05,MSC10,0.745
motor,mixed,MSC05,MSC10,0.5
motor,mem,MSC05,MSC10,0.505
mem,mixed,MSC05,MSC10,0.7649999999999999
mem,motor,MSC05,MSC10,0.8099999999999999
mixed,motor,MSC06,MSC01,0.8300000000000001
mixed,mem,MSC06,MSC01,0.62
motor,mixed,MSC06,MSC01,0.5399999999999999
