,test_task,train_task,Mean,Std
0,mem,mixed,0.1590277777777778,0.15563879575564724
1,mem,motor,0.41180555555555554,0.2836900571061345
2,mixed,mem,0.6802083333333334,0.23862775271346662
3,mixed,motor,0.5062500000000001,0.3913689344558953
4,motor,mem,0.6593749999999999,0.26857344699089564
5,motor,mixed,0.225,0.23754698783308414
