,train_task,test_task,train_sub,test_sub,acc
113,mem,motor,MSC03,MSC06,0.5694444444444444
114,mixed,motor,MSC03,MSC07,0.5222222222222221
115,mixed,mem,MSC03,MSC07,0.505
116,motor,mixed,MSC03,MSC07,0.5
117,motor,mem,MSC03,MSC07,0.505
118,mem,mixed,MSC03,MSC07,0.49375
119,mem,motor,MSC03,MSC07,0.7430555555555556
120,mixed,motor,MSC03,MSC10,0.5700000000000001
121,mixed,mem,MSC03,MSC10,0.5149999999999999
122,motor,mixed,MSC03,MSC10,0.5
123,motor,mem,MSC03,MSC10,0.505
124,mem,mixed,MSC03,MSC10,0.5125
125,mem,motor,MSC03,MSC10,0.49375
126,mixed,motor,MSC04,MSC01,0.6900000000000001
127,mixed,mem,MSC04,MSC01,0.74
128,motor,mixed,MSC04,MSC01,0.7849999999999999
129,motor,mem,MSC04,MSC01,0.8299999999999998
130,mem,mixed,MSC04,MSC01,0.445
131,mem,motor,MSC04,MSC01,0.565
132,mixed,motor,MSC04,MSC02,0.5399999999999999
133,mixed,mem,MSC04,MSC02,0.5399999999999999
134,motor,mixed,MSC04,MSC02,0.655
135,motor,mem,MSC04,MSC02,0.86
136,mem,mixed,MSC04,MSC02,0.21500000000000002
137,mem,motor,MSC04,MSC02,0.425
138,mixed,motor,MSC04,MSC03,0.655
139,mixed,mem,MSC04,MSC03,0.63125
140,motor,mixed,MSC04,MSC03,0.595
141,motor,mem,MSC04,MSC03,0.80625
142,mem,mixed,MSC04,MSC03,0.585
143,mem,motor,MSC04,MSC03,0.7899999999999999
144,mixed,motor,MSC04,MSC05,0.8699999999999999
145,mixed,mem,MSC04,MSC05,0.96
146,motor,mixed,MSC04,MSC05,0.8700000000000001
147,motor,mem,MSC04,MSC05,0.875
148,mem,mixed,MSC04,MSC05,0.735
149,mem,motor,MSC04,MSC05,0.86
150,mixed,motor,MSC04,MSC06,0.7277777777777779
151,mixed,mem,MSC04,MSC06,0.755
152,motor,mixed,MSC04,MSC06,0.635
153,motor,mem,MSC04,MSC06,0.8249999999999998
154,mem,mixed,MSC04,MSC06,0.72
155,mem,motor,MSC04,MSC06,0.7833333333333333
156,mixed,motor,MSC04,MSC07,0.5277777777777778
157,mixed,mem,MSC04,MSC07,0.525
158,motor,mixed,MSC04,MSC07,0.6650000000000001
159,motor,mem,MSC04,MSC07,0.65
160,mem,mixed,MSC04,MSC07,0.5549999999999999
161,mem,motor,MSC04,MSC07,0.6888888888888889
162,mixed,motor,MSC04,MSC10,0.585
163,mixed,mem,MSC04,MSC10,0.585
164,motor,mixed,MSC04,MSC10,0.605
165,motor,mem,MSC04,MSC10,0.845
166,mem,mixed,MSC04,MSC10,0.7849999999999999
167,mem,motor,MSC04,MSC10,0.8549999999999999
168,mixed,motor,MSC05,MSC01,0.68
169,mixed,mem,MSC05,MSC01,0.68
170,motor,mixed,MSC05,MSC01,0.5
171,motor,mem,MSC05,MSC01,0.5
172,mem,mixed,MSC05,MSC01,0.865
173,mem,motor,MSC05,MSC01,0.9350000000000002
174,mixed,motor,MSC05,MSC02,0.67
175,mixed,mem,MSC05,MSC02,0.67
176,motor,mixed,MSC05,MSC02,0.5349999999999999
177,motor,mem,MSC05,MSC02,0.515
178,mem,mixed,MSC05,MSC02,0.505
179,mem,motor,MSC05,MSC02,0.505
180,mixed,motor,MSC05,MSC03,0.655
181,mixed,mem,MSC05,MSC03,0.6625
182,motor,mixed,MSC05,MSC03,0.655
183,motor,mem,MSC05,MSC03,0.5
184,mem,mixed,MSC05,MSC03,0.8149999999999998
185,mem,motor,MSC05,MSC03,0.8499999999999999
186,mixed,motor,MSC05,MSC04,0.8399999999999999
187,mixed,mem,MSC05,MSC04,0.8249999999999998
188,motor,mixed,MSC05,MSC04,0.5899999999999999
189,motor,mem,MSC05,MSC04,0.515
190,mem,mixed,MSC05,MSC04,0.8400000000000001
191,mem,motor,MSC05,MSC04,0.8549999999999999
192,mixed,motor,MSC05,MSC06,0.8333333333333334
193,mixed,mem,MSC05,MSC06,0.7949999999999999
194,motor,mixed,MSC05,MSC06,0.5
195,motor,mem,MSC05,MSC06,0.5
196,mem,mixed,MSC05,MSC06,0.6199999999999999
197,mem,motor,MSC05,MSC06,0.7833333333333333
198,mixed,motor,MSC05,MSC07,0.5833333333333333
199,mixed,mem,MSC05,MSC07,0.56
200,motor,mixed,MSC05,MSC07,0.515
201,motor,mem,MSC05,MSC07,0.495
202,mem,mixed,MSC05,MSC07,0.515
203,mem,motor,MSC05,MSC07,0.41111111111111115
204,mixed,motor,MSC05,MSC10,0.655
205,mixed,mem,MSC05,MSC10,0.6250000000000001
206,motor,mixed,MSC05,MSC10,0.53
207,motor,mem,MSC05,MSC10,0.5
208,mem,mixed,MSC05,MSC10,0.755
209,mem,motor,MSC05,MSC10,0.75
210,mixed,motor,MSC06,MSC01,0.7
211,mixed,mem,MSC06,MSC01,0.545
212,motor,mixed,MSC06,MSC01,0.6944444444444444
213,motor,mem,MSC06,MSC01,0.6611111111111111
214,mem,mixed,MSC06,MSC01,0.835
215,mem,motor,MSC06,MSC01,0.9199999999999999
216,mixed,motor,MSC06,MSC02,0.7000000000000001
217,mixed,mem,MSC06,MSC02,0.705
218,motor,mixed,MSC06,MSC02,0.5055555555555555
219,motor,mem,MSC06,MSC02,0.8555555555555555
220,mem,mixed,MSC06,MSC02,0.41000000000000003
221,mem,motor,MSC06,MSC02,0.675
222,mixed,motor,MSC06,MSC03,0.5549999999999999
223,mixed,mem,MSC06,MSC03,0.63125
224,motor,mixed,MSC06,MSC03,0.5555555555555556
225,motor,mem,MSC06,MSC03,0.5625
226,mem,mixed,MSC06,MSC03,0.5549999999999999
227,mem,motor,MSC06,MSC03,0.7250000000000001
228,mixed,motor,MSC06,MSC04,0.835
229,mixed,mem,MSC06,MSC04,0.55
230,motor,mixed,MSC06,MSC04,0.65
231,motor,mem,MSC06,MSC04,0.75
232,mem,mixed,MSC06,MSC04,0.7699999999999999
233,mem,motor,MSC06,MSC04,0.8799999999999999
234,mixed,motor,MSC06,MSC05,0.7050000000000001
235,mixed,mem,MSC06,MSC05,0.6950000000000001
236,motor,mixed,MSC06,MSC05,0.5333333333333333
237,motor,mem,MSC06,MSC05,0.5444444444444445
238,mem,mixed,MSC06,MSC05,0.85
239,mem,motor,MSC06,MSC05,0.8099999999999999
240,mixed,motor,MSC06,MSC07,0.6388888888888888
241,mixed,mem,MSC06,MSC07,0.62
242,motor,mixed,MSC06,MSC07,0.5111111111111112
243,motor,mem,MSC06,MSC07,0.6166666666666667
244,mem,mixed,MSC06,MSC07,0.535
245,mem,motor,MSC06,MSC07,0.5277777777777778
246,mixed,motor,MSC06,MSC10,0.5799999999999998
247,mixed,mem,MSC06,MSC10,0.51
248,motor,mixed,MSC06,MSC10,0.5055555555555555
249,motor,mem,MSC06,MSC10,0.6944444444444444
250,mem,mixed,MSC06,MSC10,0.525
251,mem,motor,MSC06,MSC10,0.62
252,mixed,motor,MSC07,MSC01,0.5549999999999999
253,mixed,mem,MSC07,MSC01,0.565
254,motor,mixed,MSC07,MSC01,0.5
255,motor,mem,MSC07,MSC01,0.5
256,mem,mixed,MSC07,MSC01,0.7350000000000001
257,mem,motor,MSC07,MSC01,0.66
258,mixed,motor,MSC07,MSC02,0.55
259,mixed,mem,MSC07,MSC02,0.5499999999999999
260,motor,mixed,MSC07,MSC02,0.5
261,motor,mem,MSC07,MSC02,0.5
262,mem,mixed,MSC07,MSC02,0.7150000000000001
263,mem,motor,MSC07,MSC02,0.615
264,mixed,motor,MSC07,MSC03,0.5
265,mixed,mem,MSC07,MSC03,0.5
266,motor,mixed,MSC07,MSC03,0.5
267,motor,mem,MSC07,MSC03,0.5069444444444444
268,mem,mixed,MSC07,MSC03,0.5
269,mem,motor,MSC07,MSC03,0.5
270,mixed,motor,MSC07,MSC04,0.5
271,mixed,mem,MSC07,MSC04,0.5
272,motor,mixed,MSC07,MSC04,0.5055555555555555
273,motor,mem,MSC07,MSC04,0.5
274,mem,mixed,MSC07,MSC04,0.6150000000000001
275,mem,motor,MSC07,MSC04,0.6
276,mixed,motor,MSC07,MSC05,0.5
277,mixed,mem,MSC07,MSC05,0.5
278,motor,mixed,MSC07,MSC05,0.5
279,motor,mem,MSC07,MSC05,0.5
280,mem,mixed,MSC07,MSC05,0.5149999999999999
281,mem,motor,MSC07,MSC05,0.51
282,mixed,motor,MSC07,MSC06,0.5
283,mixed,mem,MSC07,MSC06,0.5
284,motor,mixed,MSC07,MSC06,0.5
285,motor,mem,MSC07,MSC06,0.5
286,mem,mixed,MSC07,MSC06,0.5149999999999999
287,mem,motor,MSC07,MSC06,0.5944444444444444
288,mixed,motor,MSC07,MSC10,0.5
289,mixed,mem,MSC07,MSC10,0.5
290,motor,mixed,MSC07,MSC10,0.5
291,motor,mem,MSC07,MSC10,0.5222222222222223
292,mem,mixed,MSC07,MSC10,0.5549999999999999
293,mem,motor,MSC07,MSC10,0.4750000000000001
294,mixed,motor,MSC10,MSC01,0.55
295,mixed,mem,MSC10,MSC01,0.615
296,motor,mixed,MSC10,MSC01,0.6199999999999999
297,motor,mem,MSC10,MSC01,0.755
298,mem,mixed,MSC10,MSC01,0.55
299,mem,motor,MSC10,MSC01,0.655
300,mixed,motor,MSC10,MSC02,0.5449999999999999
301,mixed,mem,MSC10,MSC02,0.57
302,motor,mixed,MSC10,MSC02,0.5
303,motor,mem,MSC10,MSC02,0.5849999999999999
304,mem,mixed,MSC10,MSC02,0.205
305,mem,motor,MSC10,MSC02,0.515
306,mixed,motor,MSC10,MSC03,0.655
307,mixed,mem,MSC10,MSC03,0.725
308,motor,mixed,MSC10,MSC03,0.605
309,motor,mem,MSC10,MSC03,0.76875
310,mem,mixed,MSC10,MSC03,0.59
311,mem,motor,MSC10,MSC03,0.6700000000000002
312,mixed,motor,MSC10,MSC04,0.845
313,mixed,mem,MSC10,MSC04,0.8950000000000001
314,motor,mixed,MSC10,MSC04,0.72
