,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.55
1,MSC01,MSC02,motor,0.67
2,MSC01,MSC02,mem,0.59
3,MSC01,MSC03,mixed,0.5
4,MSC01,MSC03,motor,0.5249999999999999
5,MSC01,MSC03,mem,0.26499999999999996
6,MSC01,MSC04,mixed,0.5
7,MSC01,MSC04,motor,0.825
8,MSC01,MSC04,mem,0.5950000000000001
9,MSC01,MSC05,mixed,0.75
10,MSC01,MSC05,motor,0.565
11,MSC01,MSC05,mem,0.7000000000000001
12,MSC01,MSC06,mixed,0.505
13,MSC01,MSC06,motor,0.825
14,MSC01,MSC06,mem,0.8400000000000001
15,MSC01,MSC07,mixed,0.7050000000000001
16,MSC01,MSC07,motor,0.395
17,MSC01,MSC07,mem,0.505
18,MSC01,MSC10,mixed,0.5700000000000001
19,MSC01,MSC10,motor,0.52
20,MSC01,MSC10,mem,0.49000000000000005
21,MSC02,MSC01,mixed,0.585
22,MSC02,MSC01,motor,0.735
23,MSC02,MSC01,mem,0.6100000000000001
24,MSC02,MSC03,mixed,0.5249999999999999
25,MSC02,MSC03,motor,0.8099999999999999
26,MSC02,MSC03,mem,0.755
27,MSC02,MSC04,mixed,0.51
28,MSC02,MSC04,motor,0.9150000000000003
29,MSC02,MSC04,mem,0.65
30,MSC02,MSC05,mixed,0.52
31,MSC02,MSC05,motor,0.9400000000000001
32,MSC02,MSC05,mem,0.7100000000000001
33,MSC02,MSC06,mixed,0.57
34,MSC02,MSC06,motor,0.7100000000000001
35,MSC02,MSC06,mem,0.6950000000000001
36,MSC02,MSC07,mixed,0.545
37,MSC02,MSC07,motor,0.7999999999999999
38,MSC02,MSC07,mem,0.505
39,MSC02,MSC10,mixed,0.545
40,MSC02,MSC10,motor,0.8099999999999999
41,MSC02,MSC10,mem,0.8099999999999999
42,MSC03,MSC01,mixed,0.4250000000000001
43,MSC03,MSC01,motor,0.345
44,MSC03,MSC01,mem,0.39499999999999996
45,MSC03,MSC02,mixed,0.565
46,MSC03,MSC02,motor,0.885
47,MSC03,MSC02,mem,0.6099999999999999
48,MSC03,MSC04,mixed,0.465
49,MSC03,MSC04,motor,0.845
50,MSC03,MSC04,mem,0.5
51,MSC03,MSC05,mixed,0.865
52,MSC03,MSC05,motor,0.9400000000000001
53,MSC03,MSC05,mem,0.85
54,MSC03,MSC06,mixed,0.61
55,MSC03,MSC06,motor,0.7300000000000001
56,MSC03,MSC06,mem,0.5650000000000001
57,MSC03,MSC07,mixed,0.5
58,MSC03,MSC07,motor,0.7949999999999999
59,MSC03,MSC07,mem,0.5
60,MSC03,MSC10,mixed,0.705
61,MSC03,MSC10,motor,0.8749999999999998
62,MSC03,MSC10,mem,0.7150000000000001
63,MSC04,MSC01,mixed,0.685
64,MSC04,MSC01,motor,0.735
65,MSC04,MSC01,mem,0.635
66,MSC04,MSC02,mixed,0.7449999999999999
67,MSC04,MSC02,motor,0.97
68,MSC04,MSC02,mem,0.885
69,MSC04,MSC03,mixed,0.4600000000000001
70,MSC04,MSC03,motor,0.9100000000000001
71,MSC04,MSC03,mem,0.625
72,MSC04,MSC05,mixed,0.82
73,MSC04,MSC05,motor,0.9800000000000001
74,MSC04,MSC05,mem,0.875
75,MSC04,MSC06,mixed,0.835
76,MSC04,MSC06,motor,0.885
77,MSC04,MSC06,mem,0.8150000000000001
78,MSC04,MSC07,mixed,0.6300000000000001
79,MSC04,MSC07,motor,0.8450000000000001
80,MSC04,MSC07,mem,0.5549999999999999
81,MSC04,MSC10,mixed,0.515
82,MSC04,MSC10,motor,0.93
83,MSC04,MSC10,mem,0.9399999999999998
84,MSC05,MSC01,mixed,0.495
85,MSC05,MSC01,motor,0.6100000000000001
