,test_task,train_task,Mean,Std
0,mem,mixed,0.637433035714286,0.11712547167918438
1,mem,motor,0.5757266865079366,0.08873181351684628
2,mixed,mem,0.60859375,0.11209828847225584
3,mixed,motor,0.547311507936508,0.07049812955990112
4,motor,mem,0.6108457341269841,0.1243177517203679
5,motor,mixed,0.6191765873015872,0.1314362938408731
