,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.6199999999999999
1,mixed,mem,MSC01,MSC02,0.5799999999999998
2,motor,mixed,MSC01,MSC02,0.705
3,motor,mem,MSC01,MSC02,0.7
4,mem,mixed,MSC01,MSC02,0.7000000000000001
5,mem,motor,MSC01,MSC02,0.665
6,mixed,motor,MSC01,MSC03,0.445
7,mixed,mem,MSC01,MSC03,0.565
8,motor,mixed,MSC01,MSC03,0.6399999999999999
9,motor,mem,MSC01,MSC03,0.5549999999999999
10,mem,mixed,MSC01,MSC03,0.6199999999999999
11,mem,motor,MSC01,MSC03,0.40499999999999997
12,mixed,motor,MSC01,MSC04,0.6599999999999999
13,mixed,mem,MSC01,MSC04,0.67
14,motor,mixed,MSC01,MSC04,0.735
15,motor,mem,MSC01,MSC04,0.6950000000000001
16,mem,mixed,MSC01,MSC04,0.655
17,mem,motor,MSC01,MSC04,0.4600000000000001
18,mixed,motor,MSC01,MSC05,0.59
19,mixed,mem,MSC01,MSC05,0.52
20,motor,mixed,MSC01,MSC05,0.525
21,motor,mem,MSC01,MSC05,0.5349999999999999
22,mem,mixed,MSC01,MSC05,0.745
23,mem,motor,MSC01,MSC05,0.62
24,mixed,motor,MSC01,MSC06,0.465
25,mixed,mem,MSC01,MSC06,0.43000000000000005
26,motor,mixed,MSC01,MSC06,0.5599999999999999
27,motor,mem,MSC01,MSC06,0.605
28,mem,mixed,MSC01,MSC06,0.615
29,mem,motor,MSC01,MSC06,0.515
30,mixed,motor,MSC01,MSC07,0.6900000000000001
31,mixed,mem,MSC01,MSC07,0.76
32,motor,mixed,MSC01,MSC07,0.7799999999999999
33,motor,mem,MSC01,MSC07,0.755
34,mem,mixed,MSC01,MSC07,0.7899999999999999
35,mem,motor,MSC01,MSC07,0.6399999999999999
36,mixed,motor,MSC01,MSC10,0.6850000000000002
37,mixed,mem,MSC01,MSC10,0.745
38,motor,mixed,MSC01,MSC10,0.6950000000000001
39,motor,mem,MSC01,MSC10,0.7250000000000001
40,mem,mixed,MSC01,MSC10,0.6399999999999999
41,mem,motor,MSC01,MSC10,0.7050000000000002
42,mixed,motor,MSC02,MSC01,0.545
43,mixed,mem,MSC02,MSC01,0.54
44,motor,mixed,MSC02,MSC01,0.5199999999999999
45,motor,mem,MSC02,MSC01,0.505
46,mem,mixed,MSC02,MSC01,0.7649999999999999
47,mem,motor,MSC02,MSC01,0.735
48,mixed,motor,MSC02,MSC03,0.48500000000000004
49,mixed,mem,MSC02,MSC03,0.735
50,motor,mixed,MSC02,MSC03,0.665
51,motor,mem,MSC02,MSC03,0.6199999999999999
52,mem,mixed,MSC02,MSC03,0.6200000000000001
53,mem,motor,MSC02,MSC03,0.4750000000000001
54,mixed,motor,MSC02,MSC04,0.63
55,mixed,mem,MSC02,MSC04,0.7050000000000001
56,motor,mixed,MSC02,MSC04,0.5549999999999999
57,motor,mem,MSC02,MSC04,0.5349999999999999
58,mem,mixed,MSC02,MSC04,0.695
59,mem,motor,MSC02,MSC04,0.615
60,mixed,motor,MSC02,MSC05,0.5449999999999999
61,mixed,mem,MSC02,MSC05,0.5449999999999999
62,motor,mixed,MSC02,MSC05,0.5
63,motor,mem,MSC02,MSC05,0.5
64,mem,mixed,MSC02,MSC05,0.755
65,mem,motor,MSC02,MSC05,0.615
66,mixed,motor,MSC02,MSC06,0.78
67,mixed,mem,MSC02,MSC06,0.6649999999999999
68,motor,mixed,MSC02,MSC06,0.575
69,motor,mem,MSC02,MSC06,0.5549999999999999
70,mem,mixed,MSC02,MSC06,0.6800000000000002
71,mem,motor,MSC02,MSC06,0.615
72,mixed,motor,MSC02,MSC07,0.52
73,mixed,mem,MSC02,MSC07,0.75
74,motor,mixed,MSC02,MSC07,0.5549999999999999
75,motor,mem,MSC02,MSC07,0.51
76,mem,mixed,MSC02,MSC07,0.8049999999999999
77,mem,motor,MSC02,MSC07,0.6300000000000001
78,mixed,motor,MSC02,MSC10,0.5149999999999999
79,mixed,mem,MSC02,MSC10,0.615
80,motor,mixed,MSC02,MSC10,0.5
81,motor,mem,MSC02,MSC10,0.5849999999999999
82,mem,mixed,MSC02,MSC10,0.67
83,mem,motor,MSC02,MSC10,0.67
84,mixed,motor,MSC03,MSC01,0.5
85,mixed,mem,MSC03,MSC01,0.5
86,motor,mixed,MSC03,MSC01,0.505
87,motor,mem,MSC03,MSC01,0.52
88,mem,mixed,MSC03,MSC01,0.675
89,mem,motor,MSC03,MSC01,0.57
90,mixed,motor,MSC03,MSC02,0.7000000000000001
91,mixed,mem,MSC03,MSC02,0.6100000000000001
92,motor,mixed,MSC03,MSC02,0.5599999999999998
93,motor,mem,MSC03,MSC02,0.5
94,mem,mixed,MSC03,MSC02,0.635
95,mem,motor,MSC03,MSC02,0.36
96,mixed,motor,MSC03,MSC04,0.5549999999999999
97,mixed,mem,MSC03,MSC04,0.5
98,motor,mixed,MSC03,MSC04,0.5349999999999999
99,motor,mem,MSC03,MSC04,0.5299999999999999
100,mem,mixed,MSC03,MSC04,0.715
101,mem,motor,MSC03,MSC04,0.6450000000000001
102,mixed,motor,MSC03,MSC05,0.565
103,mixed,mem,MSC03,MSC05,0.515
104,motor,mixed,MSC03,MSC05,0.525
105,motor,mem,MSC03,MSC05,0.6649999999999999
106,mem,mixed,MSC03,MSC05,0.8549999999999999
107,mem,motor,MSC03,MSC05,0.9150000000000003
108,mixed,motor,MSC03,MSC06,0.6599999999999999
109,mixed,mem,MSC03,MSC06,0.55
110,motor,mixed,MSC03,MSC06,0.545
111,motor,mem,MSC03,MSC06,0.5850000000000001
112,mem,mixed,MSC03,MSC06,0.8499999999999999
113,mem,motor,MSC03,MSC06,0.6950000000000001
114,mixed,motor,MSC03,MSC07,0.41500000000000004
115,mixed,mem,MSC03,MSC07,0.7050000000000001
116,motor,mixed,MSC03,MSC07,0.37500000000000006
117,motor,mem,MSC03,MSC07,0.31500000000000006
118,mem,mixed,MSC03,MSC07,0.64
119,mem,motor,MSC03,MSC07,0.665
120,mixed,motor,MSC03,MSC10,0.505
121,mixed,mem,MSC03,MSC10,0.5399999999999999
122,motor,mixed,MSC03,MSC10,0.52
123,motor,mem,MSC03,MSC10,0.51
124,mem,mixed,MSC03,MSC10,0.7449999999999999
125,mem,motor,MSC03,MSC10,0.675
126,mixed,motor,MSC04,MSC01,0.58
127,mixed,mem,MSC04,MSC01,0.57
128,motor,mixed,MSC04,MSC01,0.5799999999999998
129,motor,mem,MSC04,MSC01,0.495
130,mem,mixed,MSC04,MSC01,0.635
131,mem,motor,MSC04,MSC01,0.55
132,mixed,motor,MSC04,MSC02,0.67
133,mixed,mem,MSC04,MSC02,0.745
134,motor,mixed,MSC04,MSC02,0.4600000000000001
135,motor,mem,MSC04,MSC02,0.49000000000000005
136,mem,mixed,MSC04,MSC02,0.53
137,mem,motor,MSC04,MSC02,0.5
138,mixed,motor,MSC04,MSC03,0.505
139,mixed,mem,MSC04,MSC03,0.5850000000000001
140,motor,mixed,MSC04,MSC03,0.8150000000000001
141,motor,mem,MSC04,MSC03,0.6100000000000001
142,mem,mixed,MSC04,MSC03,0.7
143,mem,motor,MSC04,MSC03,0.5249999999999999
144,mixed,motor,MSC04,MSC05,0.6249999999999999
145,mixed,mem,MSC04,MSC05,0.58
146,motor,mixed,MSC04,MSC05,0.5
147,motor,mem,MSC04,MSC05,0.5
148,mem,mixed,MSC04,MSC05,0.5249999999999999
149,mem,motor,MSC04,MSC05,0.5499999999999999
150,mixed,motor,MSC04,MSC06,0.665
151,mixed,mem,MSC04,MSC06,0.49000000000000005
152,motor,mixed,MSC04,MSC06,0.5499999999999999
153,motor,mem,MSC04,MSC06,0.51
154,mem,mixed,MSC04,MSC06,0.5850000000000001
155,mem,motor,MSC04,MSC06,0.5349999999999999
156,mixed,motor,MSC04,MSC07,0.615
