,train_sub,test_sub,task,acc
131,MSC07,MSC02,mem,0.7599999999999999
132,MSC07,MSC03,mixed,0.5
133,MSC07,MSC03,motor,0.5
134,MSC07,MSC03,mem,0.66875
135,MSC07,MSC04,mixed,0.625
136,MSC07,MSC04,motor,0.5
137,MSC07,MSC04,mem,0.74
138,MSC07,MSC05,mixed,0.57
139,MSC07,MSC05,motor,0.5
140,MSC07,MSC05,mem,0.5700000000000001
141,MSC07,MSC06,mixed,0.6099999999999999
142,MSC07,MSC06,motor,0.5
143,MSC07,MSC06,mem,0.6300000000000001
144,MSC07,MSC10,mixed,0.5950000000000001
145,MSC07,MSC10,motor,0.5055555555555555
146,MSC07,MSC10,mem,0.6650000000000001
147,MSC10,MSC01,mixed,0.675
148,MSC10,MSC01,motor,0.56
149,MSC10,MSC01,mem,0.7699999999999999
150,MSC10,MSC02,mixed,0.6950000000000001
151,MSC10,MSC02,motor,0.67
152,MSC10,MSC02,mem,0.705
153,MSC10,MSC03,mixed,0.58
154,MSC10,MSC03,motor,0.54
155,MSC10,MSC03,mem,0.9375
156,MSC10,MSC04,mixed,0.8499999999999999
157,MSC10,MSC04,motor,0.665
158,MSC10,MSC04,mem,0.7300000000000001
159,MSC10,MSC05,mixed,0.58
160,MSC10,MSC05,motor,0.5549999999999999
161,MSC10,MSC05,mem,0.6350000000000001
162,MSC10,MSC06,mixed,0.6
163,MSC10,MSC06,motor,0.5111111111111111
164,MSC10,MSC06,mem,0.685
165,MSC10,MSC07,mixed,0.665
166,MSC10,MSC07,motor,0.7222222222222221
167,MSC10,MSC07,mem,0.7749999999999999
