,motor,train,test
0,0.7,MSC05,MSC10
1,0.7,MSC05,MSC10
2,0.75,MSC05,MSC10
3,0.7,MSC05,MSC10
4,0.7,MSC05,MSC10
5,0.7,MSC05,MSC10
6,0.7,MSC05,MSC10
7,0.7,MSC05,MSC10
8,0.7,MSC05,MSC10
9,0.7,MSC05,MSC10
