,mixed,train,test
0,0.9,MSC05,MSC03
1,0.8,MSC05,MSC03
2,0.7,MSC05,MSC03
3,0.9,MSC05,MSC03
4,0.95,MSC05,MSC03
5,0.75,MSC05,MSC03
6,0.8,MSC05,MSC03
7,0.8,MSC05,MSC03
8,0.8,MSC05,MSC03
9,0.95,MSC05,MSC03
