,mem,train,test
0,1.0,MSC05,MSC01
1,1.0,MSC05,MSC01
2,1.0,MSC05,MSC01
3,1.0,MSC05,MSC01
4,1.0,MSC05,MSC01
5,0.95,MSC05,MSC01
6,1.0,MSC05,MSC01
7,1.0,MSC05,MSC01
8,1.0,MSC05,MSC01
9,1.0,MSC05,MSC01
