,mem,train,test
0,1.0,MSC04,MSC06
1,1.0,MSC04,MSC06
2,1.0,MSC04,MSC06
3,1.0,MSC04,MSC06
4,1.0,MSC04,MSC06
5,1.0,MSC04,MSC06
6,1.0,MSC04,MSC06
7,1.0,MSC04,MSC06
8,1.0,MSC04,MSC06
9,1.0,MSC04,MSC06
