,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.5899999999999999
1,semantic,motor,MSC01,MSC02,0.5749999999999998
2,semantic,mem,MSC01,MSC02,0.595
3,glass,semantic,MSC01,MSC02,0.5
4,glass,motor,MSC01,MSC02,0.5449999999999999
5,glass,mem,MSC01,MSC02,0.53
6,motor,semantic,MSC01,MSC02,0.5149999999999999
7,motor,glass,MSC01,MSC02,0.5149999999999999
8,motor,mem,MSC01,MSC02,0.5149999999999999
9,mem,semantic,MSC01,MSC02,0.51
10,mem,glass,MSC01,MSC02,0.5149999999999999
11,mem,motor,MSC01,MSC02,0.5199999999999999
12,semantic,glass,MSC01,MSC03,0.495
13,semantic,motor,MSC01,MSC03,0.495
14,semantic,mem,MSC01,MSC03,0.5
15,glass,semantic,MSC01,MSC03,0.5900000000000001
16,glass,motor,MSC01,MSC03,0.62
17,glass,mem,MSC01,MSC03,0.66
18,motor,semantic,MSC01,MSC03,0.53
19,motor,glass,MSC01,MSC03,0.515
20,motor,mem,MSC01,MSC03,0.5349999999999999
21,mem,semantic,MSC01,MSC03,0.5549999999999999
22,mem,glass,MSC01,MSC03,0.5449999999999999
23,mem,motor,MSC01,MSC03,0.52
24,semantic,glass,MSC01,MSC04,0.7250000000000001
25,semantic,motor,MSC01,MSC04,0.715
26,semantic,mem,MSC01,MSC04,0.7649999999999999
27,glass,semantic,MSC01,MSC04,0.51
28,glass,motor,MSC01,MSC04,0.51
29,glass,mem,MSC01,MSC04,0.52
30,motor,semantic,MSC01,MSC04,0.495
31,motor,glass,MSC01,MSC04,0.48999999999999994
32,motor,mem,MSC01,MSC04,0.525
33,mem,semantic,MSC01,MSC04,0.5549999999999999
34,mem,glass,MSC01,MSC04,0.55
35,mem,motor,MSC01,MSC04,0.545
36,semantic,glass,MSC01,MSC05,0.85
37,semantic,motor,MSC01,MSC05,0.725
38,semantic,mem,MSC01,MSC05,0.8799999999999999
39,glass,semantic,MSC01,MSC05,0.595
40,glass,motor,MSC01,MSC05,0.63
41,glass,mem,MSC01,MSC05,0.7150000000000001
42,motor,semantic,MSC01,MSC05,0.775
43,motor,glass,MSC01,MSC05,0.8549999999999999
44,motor,mem,MSC01,MSC05,0.89
45,mem,semantic,MSC01,MSC05,0.8399999999999999
46,mem,glass,MSC01,MSC05,0.8850000000000001
47,mem,motor,MSC01,MSC05,0.8400000000000001
48,semantic,glass,MSC01,MSC06,0.5
49,semantic,motor,MSC01,MSC06,0.5
50,semantic,mem,MSC01,MSC06,0.5
51,glass,semantic,MSC01,MSC06,0.5
52,glass,motor,MSC01,MSC06,0.49000000000000005
53,glass,mem,MSC01,MSC06,0.51
54,motor,semantic,MSC01,MSC06,0.5
55,motor,glass,MSC01,MSC06,0.46111111111111114
56,motor,mem,MSC01,MSC06,0.5
57,mem,semantic,MSC01,MSC06,0.4800000000000001
58,mem,glass,MSC01,MSC06,0.4833333333333334
59,mem,motor,MSC01,MSC06,0.495
60,semantic,glass,MSC01,MSC07,0.8550000000000001
61,semantic,motor,MSC01,MSC07,0.8049999999999999
62,semantic,mem,MSC01,MSC07,0.85
63,glass,semantic,MSC01,MSC07,0.8550000000000001
64,glass,motor,MSC01,MSC07,0.7649999999999999
65,glass,mem,MSC01,MSC07,0.8099999999999998
66,motor,semantic,MSC01,MSC07,0.945
67,motor,glass,MSC01,MSC07,0.93
68,motor,mem,MSC01,MSC07,0.82
69,mem,semantic,MSC01,MSC07,0.55
70,mem,glass,MSC01,MSC07,0.55
71,mem,motor,MSC01,MSC07,0.48500000000000015
72,semantic,glass,MSC01,MSC10,0.715
73,semantic,motor,MSC01,MSC10,0.7499999999999999
74,semantic,mem,MSC01,MSC10,0.7949999999999999
75,glass,semantic,MSC01,MSC10,0.5
76,glass,motor,MSC01,MSC10,0.5149999999999999
77,glass,mem,MSC01,MSC10,0.565
78,motor,semantic,MSC01,MSC10,0.4450000000000001
79,motor,glass,MSC01,MSC10,0.51
80,motor,mem,MSC01,MSC10,0.5499999999999999
81,mem,semantic,MSC01,MSC10,0.54
82,mem,glass,MSC01,MSC10,0.6199999999999999
83,mem,motor,MSC01,MSC10,0.6249999999999999
84,semantic,glass,MSC02,MSC01,0.51
85,semantic,motor,MSC02,MSC01,0.7249999999999999
86,semantic,mem,MSC02,MSC01,0.6950000000000001
87,glass,semantic,MSC02,MSC01,0.495
88,glass,motor,MSC02,MSC01,0.535
89,glass,mem,MSC02,MSC01,0.535
90,motor,semantic,MSC02,MSC01,0.5
91,motor,glass,MSC02,MSC01,0.51
92,motor,mem,MSC02,MSC01,0.5
93,mem,semantic,MSC02,MSC01,0.55
94,mem,glass,MSC02,MSC01,0.5399999999999999
95,mem,motor,MSC02,MSC01,0.55
96,semantic,glass,MSC02,MSC03,0.5
97,semantic,motor,MSC02,MSC03,0.5
98,semantic,mem,MSC02,MSC03,0.5349999999999999
99,glass,semantic,MSC02,MSC03,0.7449999999999999
100,glass,motor,MSC02,MSC03,0.585
101,glass,mem,MSC02,MSC03,0.62
102,motor,semantic,MSC02,MSC03,0.5649999999999998
103,motor,glass,MSC02,MSC03,0.61
104,motor,mem,MSC02,MSC03,0.5849999999999999
105,mem,semantic,MSC02,MSC03,0.6599999999999999
106,mem,glass,MSC02,MSC03,0.5349999999999999
107,mem,motor,MSC02,MSC03,0.595
108,semantic,glass,MSC02,MSC04,0.5
109,semantic,motor,MSC02,MSC04,0.5
110,semantic,mem,MSC02,MSC04,0.505
111,glass,semantic,MSC02,MSC04,0.65
112,glass,motor,MSC02,MSC04,0.6699999999999999
113,glass,mem,MSC02,MSC04,0.77
114,motor,semantic,MSC02,MSC04,0.6100000000000001
115,motor,glass,MSC02,MSC04,0.5199999999999999
116,motor,mem,MSC02,MSC04,0.5549999999999999
117,mem,semantic,MSC02,MSC04,0.7649999999999999
118,mem,glass,MSC02,MSC04,0.665
119,mem,motor,MSC02,MSC04,0.6900000000000002
120,semantic,glass,MSC02,MSC05,0.5
121,semantic,motor,MSC02,MSC05,0.5
122,semantic,mem,MSC02,MSC05,0.51
123,glass,semantic,MSC02,MSC05,0.76
124,glass,motor,MSC02,MSC05,0.7
125,glass,mem,MSC02,MSC05,0.8299999999999998
126,motor,semantic,MSC02,MSC05,0.5
127,motor,glass,MSC02,MSC05,0.5
128,motor,mem,MSC02,MSC05,0.5
129,mem,semantic,MSC02,MSC05,0.96
130,mem,glass,MSC02,MSC05,0.8700000000000001
131,mem,motor,MSC02,MSC05,0.75
132,semantic,glass,MSC02,MSC06,0.5055555555555555
133,semantic,motor,MSC02,MSC06,0.5
134,semantic,mem,MSC02,MSC06,0.5
135,glass,semantic,MSC02,MSC06,0.7300000000000001
