,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.5849999999999999
1,MSC01,MSC02,motor,0.545
2,MSC01,MSC02,mem,0.765
3,MSC01,MSC03,mixed,0.575
4,MSC01,MSC03,motor,0.595
5,MSC01,MSC03,mem,0.7625
6,MSC01,MSC04,mixed,0.5149999999999999
7,MSC01,MSC04,motor,0.615
8,MSC01,MSC04,mem,0.605
9,MSC01,MSC05,mixed,0.7350000000000001
10,MSC01,MSC05,motor,0.845
11,MSC01,MSC05,mem,0.685
12,MSC01,MSC06,mixed,0.4750000000000001
13,MSC01,MSC06,motor,0.5666666666666667
14,MSC01,MSC06,mem,0.565
15,MSC01,MSC07,mixed,0.7150000000000001
16,MSC01,MSC07,motor,0.5833333333333334
17,MSC01,MSC07,mem,0.6700000000000002
18,MSC01,MSC10,mixed,0.52
19,MSC01,MSC10,motor,0.605
20,MSC01,MSC10,mem,0.765
21,MSC02,MSC01,mixed,0.76
22,MSC02,MSC01,motor,0.7150000000000001
23,MSC02,MSC01,mem,0.765
24,MSC02,MSC03,mixed,0.575
25,MSC02,MSC03,motor,0.82
26,MSC02,MSC03,mem,0.8375
27,MSC02,MSC04,mixed,0.6450000000000001
28,MSC02,MSC04,motor,0.665
29,MSC02,MSC04,mem,0.9049999999999999
30,MSC02,MSC05,mixed,0.6849999999999999
31,MSC02,MSC05,motor,0.5549999999999999
32,MSC02,MSC05,mem,0.7300000000000001
33,MSC02,MSC06,mixed,0.6199999999999999
34,MSC02,MSC06,motor,0.6166666666666666
35,MSC02,MSC06,mem,0.625
36,MSC02,MSC07,mixed,0.645
37,MSC02,MSC07,motor,0.7222222222222223
38,MSC02,MSC07,mem,0.665
39,MSC02,MSC10,mixed,0.47000000000000003
40,MSC02,MSC10,motor,0.75
41,MSC02,MSC10,mem,0.7099999999999999
42,MSC03,MSC01,mixed,0.62
43,MSC03,MSC01,motor,0.825
44,MSC03,MSC01,mem,0.70625
45,MSC03,MSC02,mixed,0.53
46,MSC03,MSC02,motor,0.805
47,MSC03,MSC02,mem,0.7125
48,MSC03,MSC04,mixed,0.545
49,MSC03,MSC04,motor,0.8099999999999999
50,MSC03,MSC04,mem,0.5875
51,MSC03,MSC05,mixed,0.68
52,MSC03,MSC05,motor,0.8150000000000001
53,MSC03,MSC05,mem,0.75625
54,MSC03,MSC06,mixed,0.565
55,MSC03,MSC06,motor,0.7333333333333334
56,MSC03,MSC06,mem,0.46875
57,MSC03,MSC07,mixed,0.6399999999999999
58,MSC03,MSC07,motor,0.8666666666666666
59,MSC03,MSC07,mem,0.69375
60,MSC03,MSC10,mixed,0.61
61,MSC03,MSC10,motor,0.875
62,MSC03,MSC10,mem,0.8187499999999999
63,MSC04,MSC01,mixed,0.48500000000000004
64,MSC04,MSC01,motor,0.6399999999999999
65,MSC04,MSC01,mem,0.6950000000000001
66,MSC04,MSC02,mixed,0.5849999999999999
67,MSC04,MSC02,motor,0.5
68,MSC04,MSC02,mem,0.7899999999999999
69,MSC04,MSC03,mixed,0.4700000000000001
70,MSC04,MSC03,motor,0.6349999999999999
71,MSC04,MSC03,mem,0.51875
72,MSC04,MSC05,mixed,0.575
73,MSC04,MSC05,motor,0.69
74,MSC04,MSC05,mem,0.54
75,MSC04,MSC06,mixed,0.745
76,MSC04,MSC06,motor,0.7166666666666667
77,MSC04,MSC06,mem,0.635
78,MSC04,MSC07,mixed,0.595
79,MSC04,MSC07,motor,0.5611111111111111
80,MSC04,MSC07,mem,0.6399999999999999
81,MSC04,MSC10,mixed,0.58
82,MSC04,MSC10,motor,0.6850000000000002
83,MSC04,MSC10,mem,0.82
84,MSC05,MSC01,mixed,0.7000000000000001
85,MSC05,MSC01,motor,0.8099999999999999
86,MSC05,MSC01,mem,0.5799999999999998
87,MSC05,MSC02,mixed,0.575
88,MSC05,MSC02,motor,0.5499999999999999
89,MSC05,MSC02,mem,0.6049999999999999
90,MSC05,MSC03,mixed,0.49000000000000005
91,MSC05,MSC03,motor,0.6900000000000001
92,MSC05,MSC03,mem,0.875
93,MSC05,MSC04,mixed,0.5
94,MSC05,MSC04,motor,0.675
95,MSC05,MSC04,mem,0.7050000000000001
96,MSC05,MSC06,mixed,0.59
97,MSC05,MSC06,motor,0.8333333333333334
98,MSC05,MSC06,mem,0.5650000000000001
99,MSC05,MSC07,mixed,0.51
100,MSC05,MSC07,motor,0.39444444444444443
101,MSC05,MSC07,mem,0.5199999999999999
102,MSC05,MSC10,mixed,0.525
103,MSC05,MSC10,motor,0.5000000000000001
104,MSC05,MSC10,mem,0.5649999999999998
105,MSC06,MSC01,mixed,0.485
106,MSC06,MSC01,motor,0.6444444444444444
107,MSC06,MSC01,mem,0.615
108,MSC06,MSC02,mixed,0.5549999999999999
109,MSC06,MSC02,motor,0.5388888888888889
110,MSC06,MSC02,mem,0.7100000000000001
111,MSC06,MSC03,mixed,0.615
112,MSC06,MSC03,motor,0.7333333333333333
113,MSC06,MSC03,mem,0.6
114,MSC06,MSC04,mixed,0.78
115,MSC06,MSC04,motor,0.7166666666666667
116,MSC06,MSC04,mem,0.7450000000000001
117,MSC06,MSC05,mixed,0.67
118,MSC06,MSC05,motor,0.75
119,MSC06,MSC05,mem,0.5549999999999999
120,MSC06,MSC07,mixed,0.575
121,MSC06,MSC07,motor,0.462962962962963
122,MSC06,MSC07,mem,0.65
123,MSC06,MSC10,mixed,0.5650000000000001
124,MSC06,MSC10,motor,0.5944444444444446
125,MSC06,MSC10,mem,0.62
126,MSC07,MSC01,mixed,0.675
127,MSC07,MSC01,motor,0.5333333333333333
128,MSC07,MSC01,mem,0.5
129,MSC07,MSC02,mixed,0.635
130,MSC07,MSC02,motor,0.8333333333333335
131,MSC07,MSC02,mem,0.64
132,MSC07,MSC03,mixed,0.5750000000000001
133,MSC07,MSC03,motor,0.6222222222222222
134,MSC07,MSC03,mem,0.55
135,MSC07,MSC04,mixed,0.5399999999999999
136,MSC07,MSC04,motor,0.5666666666666667
137,MSC07,MSC04,mem,0.5
138,MSC07,MSC05,mixed,0.5599999999999999
139,MSC07,MSC05,motor,0.5777777777777777
140,MSC07,MSC05,mem,0.485
141,MSC07,MSC06,mixed,0.47000000000000003
142,MSC07,MSC06,motor,0.5864197530864198
143,MSC07,MSC06,mem,0.605
144,MSC07,MSC10,mixed,0.62
145,MSC07,MSC10,motor,0.6944444444444444
146,MSC07,MSC10,mem,0.7999999999999998
147,MSC10,MSC01,mixed,0.595
148,MSC10,MSC01,motor,0.72
149,MSC10,MSC01,mem,0.82
150,MSC10,MSC02,mixed,0.52
151,MSC10,MSC02,motor,0.7849999999999999
152,MSC10,MSC02,mem,0.7100000000000002
153,MSC10,MSC03,mixed,0.5499999999999999
154,MSC10,MSC03,motor,0.735
155,MSC10,MSC03,mem,0.85625
156,MSC10,MSC04,mixed,0.5499999999999999
157,MSC10,MSC04,motor,0.675
158,MSC10,MSC04,mem,0.6900000000000001
159,MSC10,MSC05,mixed,0.43499999999999994
160,MSC10,MSC05,motor,0.645
161,MSC10,MSC05,mem,0.5499999999999999
162,MSC10,MSC06,mixed,0.585
163,MSC10,MSC06,motor,0.5722222222222222
164,MSC10,MSC06,mem,0.43
165,MSC10,MSC07,mixed,0.61
166,MSC10,MSC07,motor,0.8722222222222223
167,MSC10,MSC07,mem,0.8149999999999998
