,train_sub,test_sub,task,acc
0,MSC01,MSC02,glass,0.51
1,MSC01,MSC02,semantic,0.7150000000000001
2,MSC01,MSC02,motor,0.5
3,MSC01,MSC02,mem,0.76
4,MSC01,MSC03,glass,0.58
5,MSC01,MSC03,semantic,0.595
6,MSC01,MSC03,motor,0.5949999999999999
7,MSC01,MSC03,mem,0.5399999999999999
8,MSC01,MSC04,glass,0.5
9,MSC01,MSC04,semantic,0.5399999999999999
10,MSC01,MSC04,motor,0.5
11,MSC01,MSC04,mem,0.5700000000000001
12,MSC01,MSC05,glass,0.5
13,MSC01,MSC05,semantic,0.505
14,MSC01,MSC05,motor,0.5
15,MSC01,MSC05,mem,0.65
16,MSC01,MSC06,glass,0.5
17,MSC01,MSC06,semantic,0.5449999999999999
18,MSC01,MSC06,motor,0.5
19,MSC01,MSC06,mem,0.5
20,MSC01,MSC07,glass,0.515
21,MSC01,MSC07,semantic,0.835
22,MSC01,MSC07,motor,0.635
23,MSC01,MSC07,mem,0.8099999999999998
24,MSC01,MSC10,glass,0.5
25,MSC01,MSC10,semantic,0.5
26,MSC01,MSC10,motor,0.505
27,MSC01,MSC10,mem,0.495
28,MSC02,MSC01,glass,0.58
29,MSC02,MSC01,semantic,0.7899999999999999
30,MSC02,MSC01,motor,0.6199999999999999
31,MSC02,MSC01,mem,0.5
32,MSC02,MSC03,glass,0.835
33,MSC02,MSC03,semantic,0.755
34,MSC02,MSC03,motor,0.8300000000000001
35,MSC02,MSC03,mem,0.5
36,MSC02,MSC04,glass,0.5700000000000001
37,MSC02,MSC04,semantic,0.5499999999999999
38,MSC02,MSC04,motor,0.6799999999999999
39,MSC02,MSC04,mem,0.5
40,MSC02,MSC05,glass,0.51
41,MSC02,MSC05,semantic,0.8149999999999998
42,MSC02,MSC05,motor,0.7050000000000001
43,MSC02,MSC05,mem,0.5
44,MSC02,MSC06,glass,0.5944444444444444
45,MSC02,MSC06,semantic,0.6250000000000001
46,MSC02,MSC06,motor,0.5149999999999999
47,MSC02,MSC06,mem,0.5249999999999999
48,MSC02,MSC07,glass,0.6100000000000001
49,MSC02,MSC07,semantic,0.7050000000000001
50,MSC02,MSC07,motor,0.5699999999999998
51,MSC02,MSC07,mem,0.5
52,MSC02,MSC10,glass,0.67
53,MSC02,MSC10,semantic,0.5
54,MSC02,MSC10,motor,0.5549999999999999
55,MSC02,MSC10,mem,0.445
56,MSC03,MSC01,glass,0.5549999999999999
57,MSC03,MSC01,semantic,0.61
58,MSC03,MSC01,motor,0.745
59,MSC03,MSC01,mem,0.49000000000000005
60,MSC03,MSC02,glass,0.5
61,MSC03,MSC02,semantic,0.835
62,MSC03,MSC02,motor,0.675
63,MSC03,MSC02,mem,0.5499999999999999
64,MSC03,MSC04,glass,0.5249999999999999
65,MSC03,MSC04,semantic,0.6050000000000001
66,MSC03,MSC04,motor,0.845
67,MSC03,MSC04,mem,0.595
68,MSC03,MSC05,glass,0.5499999999999999
69,MSC03,MSC05,semantic,0.6950000000000001
70,MSC03,MSC05,motor,0.95
71,MSC03,MSC05,mem,0.5
72,MSC03,MSC06,glass,0.5055555555555555
73,MSC03,MSC06,semantic,0.6449999999999999
74,MSC03,MSC06,motor,0.7949999999999999
75,MSC03,MSC06,mem,0.6500000000000001
76,MSC03,MSC07,glass,0.485
77,MSC03,MSC07,semantic,0.76
78,MSC03,MSC07,motor,0.635
79,MSC03,MSC07,mem,0.655
80,MSC03,MSC10,glass,0.515
81,MSC03,MSC10,semantic,0.605
82,MSC03,MSC10,motor,0.7799999999999999
83,MSC03,MSC10,mem,0.5700000000000001
84,MSC04,MSC01,glass,0.5399999999999999
85,MSC04,MSC01,semantic,0.7899999999999998
86,MSC04,MSC01,motor,0.6350000000000001
87,MSC04,MSC01,mem,0.725
88,MSC04,MSC02,glass,0.535
89,MSC04,MSC02,semantic,0.45
90,MSC04,MSC02,motor,0.8949999999999999
91,MSC04,MSC02,mem,0.695
92,MSC04,MSC03,glass,0.62
93,MSC04,MSC03,semantic,0.76
94,MSC04,MSC03,motor,0.8900000000000002
95,MSC04,MSC03,mem,0.6300000000000001
96,MSC04,MSC05,glass,0.64
97,MSC04,MSC05,semantic,0.835
98,MSC04,MSC05,motor,0.8700000000000001
99,MSC04,MSC05,mem,0.8650000000000002
100,MSC04,MSC06,glass,0.6555555555555557
101,MSC04,MSC06,semantic,0.655
102,MSC04,MSC06,motor,0.6100000000000001
103,MSC04,MSC06,mem,0.89
104,MSC04,MSC07,glass,0.49000000000000005
105,MSC04,MSC07,semantic,0.7899999999999998
106,MSC04,MSC07,motor,0.68
107,MSC04,MSC07,mem,0.585
108,MSC04,MSC10,glass,0.53
109,MSC04,MSC10,semantic,0.6300000000000001
110,MSC04,MSC10,motor,0.675
111,MSC04,MSC10,mem,0.615
112,MSC05,MSC01,glass,0.5
113,MSC05,MSC01,semantic,0.6
114,MSC05,MSC01,motor,0.5
115,MSC05,MSC01,mem,0.615
116,MSC05,MSC02,glass,0.525
117,MSC05,MSC02,semantic,0.85
118,MSC05,MSC02,motor,0.805
119,MSC05,MSC02,mem,0.695
120,MSC05,MSC03,glass,0.5449999999999999
121,MSC05,MSC03,semantic,0.6499999999999999
122,MSC05,MSC03,motor,0.51
123,MSC05,MSC03,mem,0.7350000000000001
124,MSC05,MSC04,glass,0.515
125,MSC05,MSC04,semantic,0.7649999999999999
126,MSC05,MSC04,motor,0.5
127,MSC05,MSC04,mem,0.645
128,MSC05,MSC06,glass,0.5
129,MSC05,MSC06,semantic,0.595
130,MSC05,MSC06,motor,0.5399999999999999
131,MSC05,MSC06,mem,0.7649999999999999
132,MSC05,MSC07,glass,0.5199999999999999
133,MSC05,MSC07,semantic,0.575
134,MSC05,MSC07,motor,0.495
135,MSC05,MSC07,mem,0.7449999999999999
136,MSC05,MSC10,glass,0.585
137,MSC05,MSC10,semantic,0.685
138,MSC05,MSC10,motor,0.5449999999999999
139,MSC05,MSC10,mem,0.45500000000000007
140,MSC06,MSC01,glass,0.5277777777777778
141,MSC06,MSC01,semantic,0.75
142,MSC06,MSC01,motor,0.48
143,MSC06,MSC01,mem,0.8049999999999999
144,MSC06,MSC02,glass,0.6833333333333332
145,MSC06,MSC02,semantic,0.7950000000000002
146,MSC06,MSC02,motor,0.5549999999999999
147,MSC06,MSC02,mem,0.6199999999999999
148,MSC06,MSC03,glass,0.5555555555555555
149,MSC06,MSC03,semantic,0.7699999999999999
150,MSC06,MSC03,motor,0.625
151,MSC06,MSC03,mem,0.725
152,MSC06,MSC04,glass,0.5888888888888889
153,MSC06,MSC04,semantic,0.72
154,MSC06,MSC04,motor,0.545
155,MSC06,MSC04,mem,0.8549999999999999
156,MSC06,MSC05,glass,0.5833333333333333
157,MSC06,MSC05,semantic,0.73
158,MSC06,MSC05,motor,0.61
159,MSC06,MSC05,mem,0.68
160,MSC06,MSC07,glass,0.5333333333333333
161,MSC06,MSC07,semantic,0.6300000000000001
162,MSC06,MSC07,motor,0.55
163,MSC06,MSC07,mem,0.615
164,MSC06,MSC10,glass,0.6833333333333333
165,MSC06,MSC10,semantic,0.7100000000000001
166,MSC06,MSC10,motor,0.5650000000000001
167,MSC06,MSC10,mem,0.5
168,MSC07,MSC01,glass,0.505
169,MSC07,MSC01,semantic,0.5849999999999999
170,MSC07,MSC01,motor,0.5
171,MSC07,MSC01,mem,0.8549999999999999
172,MSC07,MSC02,glass,0.6100000000000001
173,MSC07,MSC02,semantic,0.75
