,test_task,train_task,Mean,Std
0,mem,mixed,0.765,0.12660399452059726
1,mem,motor,0.6004861111111112,0.13988293086521564
2,mixed,mem,0.7275,0.1320443648389218
3,mixed,motor,0.6266666666666666,0.15184346344104088
4,motor,mem,0.7252083333333332,0.09613516420737064
5,motor,mixed,0.7901388888888888,0.11366577060578702
