train_task,test_task,sub,acc
mixed,motor,MSC01,0.9649999999999999
mixed,mem,MSC01,0.845
motor,mixed,MSC01,0.865
motor,mem,MSC01,0.5999999999999999
mem,mixed,MSC01,0.9299999999999999
mem,motor,MSC01,0.8649999999999999
mixed,motor,MSC02,0.705
mixed,mem,MSC02,0.86
motor,mixed,MSC02,0.5499999999999999
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.7649999999999999
mem,motor,MSC02,0.6149999999999999
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.8149999999999998
motor,mixed,MSC03,0.5199999999999999
motor,mem,MSC03,0.545
mem,mixed,MSC03,0.6350000000000001
mem,motor,MSC03,0.9199999999999999
mixed,motor,MSC04,0.875
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.5549999999999999
motor,mem,MSC04,0.5499999999999999
mem,mixed,MSC04,0.8099999999999999
mem,motor,MSC04,0.7850000000000001
mixed,motor,MSC05,0.9400000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.5649999999999998
motor,mem,MSC05,0.7050000000000001
mem,mixed,MSC05,0.7949999999999999
mem,motor,MSC05,0.96
mixed,motor,MSC06,0.9
mixed,mem,MSC06,0.95
motor,mixed,MSC06,0.5900000000000001
motor,mem,MSC06,0.68
mem,mixed,MSC06,0.705
mem,motor,MSC06,0.7100000000000001
mixed,motor,MSC07,0.8800000000000001
mixed,mem,MSC07,0.8399999999999999
motor,mixed,MSC07,0.5349999999999999
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.76
mem,motor,MSC07,0.7749999999999999
mixed,motor,MSC10,0.8399999999999999
mixed,mem,MSC10,1.0
motor,mixed,MSC10,0.505
motor,mem,MSC10,0.635
mem,mixed,MSC10,0.875
mem,motor,MSC10,0.8099999999999999
