,test_task,train_task,Mean,Std
0,mem,mixed,0.9243750000000001,0.07138614811612366
1,mem,motor,0.6168750000000001,0.09031443089878512
2,mixed,mem,0.82375,0.10436029622692441
3,mixed,motor,0.5818749999999999,0.09772181727448878
4,motor,mem,0.8781249999999999,0.1220929827163356
5,motor,mixed,0.90875,0.08959233066666875
