,test_task,train_task,Mean,Std
0,mem,mixed,0.6293080357142857,0.13608130082510692
1,mem,motor,0.5405927579365081,0.09512717243741006
2,mixed,mem,0.6084821428571427,0.13445633675474908
3,mixed,motor,0.5258234126984127,0.08304502254560936
4,motor,mem,0.5582713293650794,0.15686468412083263
5,motor,mixed,0.5579662698412698,0.13567449148860902
