train_task,test_task,sub,acc
mixed,motor,MSC01,0.6599999999999999
mixed,mem,MSC01,0.7650000000000002
motor,mixed,MSC01,0.7600000000000001
motor,mem,MSC01,0.7650000000000001
mem,mixed,MSC01,0.7649999999999999
mem,motor,MSC01,0.7149999999999999
mixed,motor,MSC02,0.515
mixed,mem,MSC02,0.51
motor,mixed,MSC02,0.5850000000000001
motor,mem,MSC02,0.48500000000000004
mem,mixed,MSC02,0.5650000000000001
mem,motor,MSC02,0.5549999999999999
mixed,motor,MSC03,0.785
mixed,mem,MSC03,0.60625
motor,mixed,MSC03,0.63
motor,mem,MSC03,0.61875
mem,mixed,MSC03,0.475
mem,motor,MSC03,0.64375
mixed,motor,MSC04,0.5050000000000001
mixed,mem,MSC04,0.4750000000000001
motor,mixed,MSC04,0.6100000000000001
motor,mem,MSC04,0.5199999999999999
mem,mixed,MSC04,0.46499999999999997
mem,motor,MSC04,0.42000000000000004
mixed,motor,MSC05,0.7
mixed,mem,MSC05,0.6449999999999999
motor,mixed,MSC05,0.7350000000000001
motor,mem,MSC05,0.665
mem,mixed,MSC05,0.5950000000000001
mem,motor,MSC05,0.7
mixed,motor,MSC06,0.4666666666666666
mixed,mem,MSC06,0.45499999999999996
motor,mixed,MSC06,0.4166666666666667
motor,mem,MSC06,0.4277777777777778
mem,mixed,MSC06,0.35000000000000003
mem,motor,MSC06,0.37222222222222223
mixed,motor,MSC07,0.5055555555555554
mixed,mem,MSC07,0.72
motor,mixed,MSC07,0.36666666666666664
motor,mem,MSC07,0.5055555555555556
mem,mixed,MSC07,0.64
mem,motor,MSC07,0.5166666666666666
mixed,motor,MSC10,0.825
mixed,mem,MSC10,0.6
motor,mixed,MSC10,0.74
motor,mem,MSC10,0.7
mem,mixed,MSC10,0.7249999999999999
mem,motor,MSC10,0.8600000000000001
