train_task,test_task,sub,acc
mixed,motor,MSC01,0.985
mixed,mem,MSC01,0.905
motor,mixed,MSC01,0.95
motor,mem,MSC01,0.6950000000000001
mem,mixed,MSC01,0.95
mem,motor,MSC01,0.865
mixed,motor,MSC02,0.5600000000000002
mixed,mem,MSC02,0.745
motor,mixed,MSC02,0.525
motor,mem,MSC02,0.565
mem,mixed,MSC02,0.5399999999999999
mem,motor,MSC02,0.485
mixed,motor,MSC03,0.8400000000000001
mixed,mem,MSC03,0.7875
motor,mixed,MSC03,0.7249999999999999
motor,mem,MSC03,0.6125
mem,mixed,MSC03,0.60625
mem,motor,MSC03,0.65
mixed,motor,MSC04,0.72
mixed,mem,MSC04,0.6799999999999999
motor,mixed,MSC04,0.8049999999999999
motor,mem,MSC04,0.8149999999999998
mem,mixed,MSC04,0.68
mem,motor,MSC04,0.6450000000000001
mixed,motor,MSC05,0.8099999999999999
mixed,mem,MSC05,0.9
motor,mixed,MSC05,0.62
motor,mem,MSC05,0.8400000000000001
mem,mixed,MSC05,0.7899999999999999
mem,motor,MSC05,0.7150000000000001
mixed,motor,MSC06,0.6777777777777778
mixed,mem,MSC06,0.7499999999999999
motor,mixed,MSC06,0.7055555555555556
motor,mem,MSC06,0.7388888888888889
mem,mixed,MSC06,0.66
mem,motor,MSC06,0.5888888888888889
mixed,motor,MSC07,0.8333333333333334
mixed,mem,MSC07,0.8200000000000001
motor,mixed,MSC07,0.6722222222222223
motor,mem,MSC07,0.6611111111111111
mem,mixed,MSC07,0.6450000000000001
mem,motor,MSC07,0.611111111111111
mixed,motor,MSC10,0.7100000000000002
mixed,mem,MSC10,0.6900000000000001
motor,mixed,MSC10,0.6950000000000001
motor,mem,MSC10,0.76
mem,mixed,MSC10,0.705
mem,motor,MSC10,0.8800000000000001
