train_task,test_task,sub,acc
mixed,motor,MSC01,0.9400000000000001
mixed,mem,MSC01,0.85
motor,mixed,MSC01,0.9
motor,mem,MSC01,0.7549999999999999
mem,mixed,MSC01,0.835
mem,motor,MSC01,0.8350000000000002
mixed,motor,MSC02,0.47000000000000003
mixed,mem,MSC02,0.62
motor,mixed,MSC02,0.51
motor,mem,MSC02,0.49000000000000005
mem,mixed,MSC02,0.615
mem,motor,MSC02,0.5050000000000001
mixed,motor,MSC03,0.875
mixed,mem,MSC03,0.8
motor,mixed,MSC03,0.7699999999999998
motor,mem,MSC03,0.6875
mem,mixed,MSC03,0.68125
mem,motor,MSC03,0.675
mixed,motor,MSC04,0.6649999999999999
mixed,mem,MSC04,0.6399999999999999
motor,mixed,MSC04,0.6849999999999999
motor,mem,MSC04,0.605
mem,mixed,MSC04,0.66
mem,motor,MSC04,0.5549999999999999
mixed,motor,MSC05,0.6599999999999999
mixed,mem,MSC05,0.685
motor,mixed,MSC05,0.6599999999999999
motor,mem,MSC05,0.65
mem,mixed,MSC05,0.6749999999999999
mem,motor,MSC05,0.5850000000000001
mixed,motor,MSC06,0.7166666666666666
mixed,mem,MSC06,0.7550000000000001
motor,mixed,MSC06,0.6555555555555554
motor,mem,MSC06,0.6888888888888889
mem,mixed,MSC06,0.6050000000000001
mem,motor,MSC06,0.47777777777777775
mixed,motor,MSC07,0.5944444444444444
mixed,mem,MSC07,0.605
motor,mixed,MSC07,0.5666666666666667
motor,mem,MSC07,0.4444444444444444
mem,mixed,MSC07,0.55
mem,motor,MSC07,0.5
mixed,motor,MSC10,0.57
mixed,mem,MSC10,0.41500000000000004
motor,mixed,MSC10,0.4800000000000001
motor,mem,MSC10,0.485
mem,mixed,MSC10,0.505
mem,motor,MSC10,0.705
