train_task,test_task,sub,acc
mixed,motor,MSC01,0.595
mixed,mem,MSC01,0.6699999999999999
motor,mixed,MSC01,0.6900000000000001
motor,mem,MSC01,0.6549999999999999
mem,mixed,MSC01,0.7549999999999999
mem,motor,MSC01,0.64
mixed,motor,MSC02,0.38
mixed,mem,MSC02,0.5050000000000001
motor,mixed,MSC02,0.395
motor,mem,MSC02,0.38000000000000006
mem,mixed,MSC02,0.4049999999999999
mem,motor,MSC02,0.47000000000000003
mixed,motor,MSC03,0.78
mixed,mem,MSC03,0.60625
motor,mixed,MSC03,0.6949999999999998
motor,mem,MSC03,0.44375
mem,mixed,MSC03,0.5625
mem,motor,MSC03,0.5812499999999999
mixed,motor,MSC04,0.615
mixed,mem,MSC04,0.61
motor,mixed,MSC04,0.5349999999999999
motor,mem,MSC04,0.64
mem,mixed,MSC04,0.6849999999999999
mem,motor,MSC04,0.6000000000000001
mixed,motor,MSC05,0.36500000000000005
mixed,mem,MSC05,0.31
motor,mixed,MSC05,0.39
motor,mem,MSC05,0.36500000000000005
mem,mixed,MSC05,0.495
mem,motor,MSC05,0.53
mixed,motor,MSC06,0.611111111111111
mixed,mem,MSC06,0.635
motor,mixed,MSC06,0.6666666666666666
motor,mem,MSC06,0.6944444444444444
mem,mixed,MSC06,0.7249999999999999
mem,motor,MSC06,0.8277777777777778
mixed,motor,MSC07,0.6166666666666667
mixed,mem,MSC07,0.6500000000000001
motor,mixed,MSC07,0.5944444444444446
motor,mem,MSC07,0.5888888888888889
mem,mixed,MSC07,0.6099999999999999
mem,motor,MSC07,0.5555555555555556
mixed,motor,MSC10,0.66
mixed,mem,MSC10,0.4800000000000001
motor,mixed,MSC10,0.655
motor,mem,MSC10,0.51
mem,mixed,MSC10,0.4
mem,motor,MSC10,0.5900000000000001
