train_task,test_task,sub,acc
mixed,motor,MSC01,0.9949999999999999
mixed,mem,MSC01,0.9400000000000001
motor,mixed,MSC01,0.82
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.9349999999999999
mem,motor,MSC01,1.0
mixed,motor,MSC02,0.72
mixed,mem,MSC02,0.7999999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.675
mem,motor,MSC02,0.635
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.9125
motor,mixed,MSC03,0.5599999999999999
motor,mem,MSC03,0.575
mem,mixed,MSC03,0.6375000000000001
mem,motor,MSC03,0.8812500000000001
mixed,motor,MSC04,0.95
mixed,mem,MSC04,0.9600000000000002
motor,mixed,MSC04,0.595
motor,mem,MSC04,0.77
mem,mixed,MSC04,0.915
mem,motor,MSC04,0.8949999999999999
mixed,motor,MSC05,0.95
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.595
motor,mem,MSC05,0.8800000000000001
mem,mixed,MSC05,0.8349999999999997
mem,motor,MSC05,1.0
mixed,motor,MSC06,0.9555555555555555
mixed,mem,MSC06,1.0
motor,mixed,MSC06,0.5444444444444444
motor,mem,MSC06,0.5388888888888889
mem,mixed,MSC06,0.75
mem,motor,MSC06,0.9055555555555556
mixed,motor,MSC07,0.8166666666666667
mixed,mem,MSC07,0.9100000000000001
motor,mixed,MSC07,0.5
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.89
mem,motor,MSC07,0.7888888888888888
mixed,motor,MSC10,0.8799999999999999
mixed,mem,MSC10,0.9799999999999999
motor,mixed,MSC10,0.515
motor,mem,MSC10,0.605
mem,mixed,MSC10,0.8149999999999998
mem,motor,MSC10,0.915
