train_task,test_task,sub,acc
mixed,motor,MSC01,0.7699999999999999
mixed,mem,MSC01,0.7299999999999999
motor,mixed,MSC01,0.735
motor,mem,MSC01,0.6050000000000001
mem,mixed,MSC01,0.7899999999999999
mem,motor,MSC01,0.6300000000000001
mixed,motor,MSC02,0.45
mixed,mem,MSC02,0.585
motor,mixed,MSC02,0.495
motor,mem,MSC02,0.41999999999999993
mem,mixed,MSC02,0.59
mem,motor,MSC02,0.5700000000000001
mixed,motor,MSC03,0.6549999999999999
mixed,mem,MSC03,0.61875
motor,mixed,MSC03,0.675
motor,mem,MSC03,0.65
mem,mixed,MSC03,0.6812499999999999
mem,motor,MSC03,0.7187500000000001
mixed,motor,MSC04,0.505
mixed,mem,MSC04,0.42000000000000004
motor,mixed,MSC04,0.7
motor,mem,MSC04,0.38
mem,mixed,MSC04,0.44499999999999995
mem,motor,MSC04,0.35000000000000003
mixed,motor,MSC05,0.8299999999999998
mixed,mem,MSC05,0.865
motor,mixed,MSC05,0.715
motor,mem,MSC05,0.735
mem,mixed,MSC05,0.7750000000000001
mem,motor,MSC05,0.71
mixed,motor,MSC06,0.6277777777777778
mixed,mem,MSC06,0.6749999999999998
motor,mixed,MSC06,0.6000000000000001
motor,mem,MSC06,0.577777777777778
mem,mixed,MSC06,0.6
mem,motor,MSC06,0.4722222222222222
mixed,motor,MSC07,0.7722222222222224
mixed,mem,MSC07,0.6849999999999999
motor,mixed,MSC07,0.6555555555555556
motor,mem,MSC07,0.6333333333333333
mem,mixed,MSC07,0.595
mem,motor,MSC07,0.6611111111111112
mixed,motor,MSC10,0.6100000000000001
mixed,mem,MSC10,0.51
motor,mixed,MSC10,0.6599999999999999
motor,mem,MSC10,0.72
mem,mixed,MSC10,0.4950000000000001
mem,motor,MSC10,0.75
