train_task,test_task,sub,acc
mixed,motor,MSC01,0.7950000000000002
mixed,mem,MSC01,0.7500000000000001
motor,mixed,MSC01,0.8600000000000001
motor,mem,MSC01,0.7949999999999998
mem,mixed,MSC01,0.8200000000000001
mem,motor,MSC01,0.805
mixed,motor,MSC02,0.45999999999999996
mixed,mem,MSC02,0.36500000000000005
motor,mixed,MSC02,0.45
motor,mem,MSC02,0.33000000000000007
mem,mixed,MSC02,0.505
mem,motor,MSC02,0.43999999999999995
mixed,motor,MSC03,0.67
mixed,mem,MSC03,0.6
motor,mixed,MSC03,0.6499999999999999
motor,mem,MSC03,0.56875
mem,mixed,MSC03,0.75
mem,motor,MSC03,0.74375
mixed,motor,MSC04,0.5900000000000001
mixed,mem,MSC04,0.6349999999999999
motor,mixed,MSC04,0.54
motor,mem,MSC04,0.6449999999999999
mem,mixed,MSC04,0.6
mem,motor,MSC04,0.6849999999999998
mixed,motor,MSC05,0.505
mixed,mem,MSC05,0.575
motor,mixed,MSC05,0.595
motor,mem,MSC05,0.635
mem,mixed,MSC05,0.45499999999999996
mem,motor,MSC05,0.39
mixed,motor,MSC06,0.7833333333333334
mixed,mem,MSC06,0.7350000000000001
motor,mixed,MSC06,0.7444444444444444
motor,mem,MSC06,0.811111111111111
mem,mixed,MSC06,0.6249999999999999
mem,motor,MSC06,0.6499999999999999
mixed,motor,MSC07,0.38888888888888895
mixed,mem,MSC07,0.5
motor,mixed,MSC07,0.3444444444444444
motor,mem,MSC07,0.4722222222222222
mem,mixed,MSC07,0.5
mem,motor,MSC07,0.538888888888889
mixed,motor,MSC10,0.5
mixed,mem,MSC10,0.575
motor,mixed,MSC10,0.5399999999999999
motor,mem,MSC10,0.515
mem,mixed,MSC10,0.43500000000000005
mem,motor,MSC10,0.43
