train_task,test_task,sub,acc
mixed,motor,MSC01,0.985
mixed,mem,MSC01,0.915
motor,mixed,MSC01,0.8800000000000001
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.9549999999999998
mem,motor,MSC01,0.9750000000000002
mixed,motor,MSC02,0.6850000000000002
mixed,mem,MSC02,0.7849999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.6600000000000001
mem,motor,MSC02,0.615
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.90625
motor,mixed,MSC03,0.5449999999999999
motor,mem,MSC03,0.59375
mem,mixed,MSC03,0.6125
mem,motor,MSC03,0.7562499999999999
mixed,motor,MSC04,0.9949999999999999
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.7350000000000001
motor,mem,MSC04,0.74
mem,mixed,MSC04,0.9
mem,motor,MSC04,0.96
mixed,motor,MSC05,0.95
mixed,mem,MSC05,0.95
motor,mixed,MSC05,0.565
motor,mem,MSC05,0.775
mem,mixed,MSC05,0.7949999999999999
mem,motor,MSC05,1.0
mixed,motor,MSC06,0.9444444444444444
mixed,mem,MSC06,0.93
motor,mixed,MSC06,0.5555555555555555
motor,mem,MSC06,0.5111111111111111
mem,mixed,MSC06,0.67
mem,motor,MSC06,0.711111111111111
mixed,motor,MSC07,0.8499999999999999
mixed,mem,MSC07,0.915
motor,mixed,MSC07,0.5499999999999999
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.9350000000000002
mem,motor,MSC07,0.7388888888888889
mixed,motor,MSC10,0.82
mixed,mem,MSC10,0.8800000000000001
motor,mixed,MSC10,0.575
motor,mem,MSC10,0.5650000000000001
mem,mixed,MSC10,0.8550000000000001
mem,motor,MSC10,0.775
