train_task,test_task,sub,acc
mixed,motor,MSC01,0.8850000000000001
mixed,mem,MSC01,0.8099999999999999
motor,mixed,MSC01,0.93
motor,mem,MSC01,0.7849999999999999
mem,mixed,MSC01,0.925
mem,motor,MSC01,0.86
mixed,motor,MSC02,0.52
mixed,mem,MSC02,0.69
motor,mixed,MSC02,0.54
motor,mem,MSC02,0.5849999999999999
mem,mixed,MSC02,0.5900000000000001
mem,motor,MSC02,0.47000000000000003
mixed,motor,MSC03,0.8350000000000002
mixed,mem,MSC03,0.7625
motor,mixed,MSC03,0.705
motor,mem,MSC03,0.5375
mem,mixed,MSC03,0.625
mem,motor,MSC03,0.6125
mixed,motor,MSC04,0.7549999999999999
mixed,mem,MSC04,0.685
motor,mixed,MSC04,0.7799999999999999
motor,mem,MSC04,0.78
mem,mixed,MSC04,0.72
mem,motor,MSC04,0.6700000000000002
mixed,motor,MSC05,0.78
mixed,mem,MSC05,0.8949999999999999
motor,mixed,MSC05,0.575
motor,mem,MSC05,0.6950000000000001
mem,mixed,MSC05,0.82
mem,motor,MSC05,0.72
mixed,motor,MSC06,0.7444444444444444
mixed,mem,MSC06,0.8100000000000002
motor,mixed,MSC06,0.711111111111111
motor,mem,MSC06,0.7
mem,mixed,MSC06,0.735
mem,motor,MSC06,0.6888888888888889
mixed,motor,MSC07,0.7444444444444444
mixed,mem,MSC07,0.775
motor,mixed,MSC07,0.65
motor,mem,MSC07,0.6166666666666667
mem,mixed,MSC07,0.5700000000000001
mem,motor,MSC07,0.5111111111111112
mixed,motor,MSC10,0.7950000000000002
mixed,mem,MSC10,0.7849999999999999
motor,mixed,MSC10,0.7000000000000001
motor,mem,MSC10,0.76
mem,mixed,MSC10,0.7049999999999998
mem,motor,MSC10,0.8
