train_task,test_task,sub,acc
mixed,motor,MSC01,0.9149999999999998
mixed,mem,MSC01,0.835
motor,mixed,MSC01,0.9550000000000001
motor,mem,MSC01,0.78
mem,mixed,MSC01,0.9350000000000002
mem,motor,MSC01,0.825
mixed,motor,MSC02,0.635
mixed,mem,MSC02,0.7699999999999999
motor,mixed,MSC02,0.665
motor,mem,MSC02,0.7799999999999999
mem,mixed,MSC02,0.6100000000000001
mem,motor,MSC02,0.5399999999999999
mixed,motor,MSC03,0.85
mixed,mem,MSC03,0.71875
motor,mixed,MSC03,0.8300000000000001
motor,mem,MSC03,0.5625
mem,mixed,MSC03,0.5125000000000001
mem,motor,MSC03,0.6625
mixed,motor,MSC04,0.7499999999999999
mixed,mem,MSC04,0.65
motor,mixed,MSC04,0.8550000000000001
motor,mem,MSC04,0.82
mem,mixed,MSC04,0.64
mem,motor,MSC04,0.6650000000000001
mixed,motor,MSC05,0.7349999999999999
mixed,mem,MSC05,0.8699999999999999
motor,mixed,MSC05,0.5299999999999999
motor,mem,MSC05,0.7549999999999999
mem,mixed,MSC05,0.7449999999999999
mem,motor,MSC05,0.695
mixed,motor,MSC06,0.5944444444444444
mixed,mem,MSC06,0.71
motor,mixed,MSC06,0.5555555555555556
motor,mem,MSC06,0.65
mem,mixed,MSC06,0.63
mem,motor,MSC06,0.4722222222222223
mixed,motor,MSC07,0.7000000000000001
mixed,mem,MSC07,0.7500000000000001
motor,mixed,MSC07,0.7055555555555555
motor,mem,MSC07,0.6944444444444444
mem,mixed,MSC07,0.705
mem,motor,MSC07,0.7055555555555555
mixed,motor,MSC10,0.8099999999999999
mixed,mem,MSC10,0.73
motor,mixed,MSC10,0.8399999999999999
motor,mem,MSC10,0.8
mem,mixed,MSC10,0.8299999999999998
mem,motor,MSC10,0.9099999999999999
