train_task,test_task,sub,acc
mixed,motor,MSC01,0.95
mixed,mem,MSC01,0.925
motor,mixed,MSC01,0.93
motor,mem,MSC01,0.7799999999999999
mem,mixed,MSC01,0.945
mem,motor,MSC01,0.875
mixed,motor,MSC02,0.5650000000000002
mixed,mem,MSC02,0.745
motor,mixed,MSC02,0.5049999999999999
motor,mem,MSC02,0.5399999999999998
mem,mixed,MSC02,0.5
mem,motor,MSC02,0.41500000000000004
mixed,motor,MSC03,0.8400000000000001
mixed,mem,MSC03,0.7875
motor,mixed,MSC03,0.615
motor,mem,MSC03,0.5875
mem,mixed,MSC03,0.5812499999999999
mem,motor,MSC03,0.69375
mixed,motor,MSC04,0.7449999999999999
mixed,mem,MSC04,0.74
motor,mixed,MSC04,0.7649999999999999
motor,mem,MSC04,0.76
mem,mixed,MSC04,0.74
mem,motor,MSC04,0.655
mixed,motor,MSC05,0.7649999999999999
mixed,mem,MSC05,0.915
motor,mixed,MSC05,0.5700000000000001
motor,mem,MSC05,0.8000000000000002
mem,mixed,MSC05,0.8049999999999999
mem,motor,MSC05,0.7050000000000001
mixed,motor,MSC06,0.638888888888889
mixed,mem,MSC06,0.785
motor,mixed,MSC06,0.6777777777777778
motor,mem,MSC06,0.7444444444444445
mem,mixed,MSC06,0.68
mem,motor,MSC06,0.65
mixed,motor,MSC07,0.7555555555555556
mixed,mem,MSC07,0.8300000000000001
motor,mixed,MSC07,0.6555555555555556
motor,mem,MSC07,0.6333333333333333
mem,mixed,MSC07,0.66
mem,motor,MSC07,0.6055555555555555
mixed,motor,MSC10,0.8150000000000001
mixed,mem,MSC10,0.7649999999999999
motor,mixed,MSC10,0.7050000000000001
motor,mem,MSC10,0.725
mem,mixed,MSC10,0.735
mem,motor,MSC10,0.8549999999999999
