train_task,test_task,sub,acc
mixed,motor,MSC01,0.9949999999999999
mixed,mem,MSC01,0.9100000000000001
motor,mixed,MSC01,0.82
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.945
mem,motor,MSC01,0.99
mixed,motor,MSC02,0.7100000000000001
mixed,mem,MSC02,0.8099999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.745
mem,motor,MSC02,0.6399999999999999
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.8625
motor,mixed,MSC03,0.5499999999999999
motor,mem,MSC03,0.6
mem,mixed,MSC03,0.5874999999999999
mem,motor,MSC03,0.8687500000000001
mixed,motor,MSC04,0.9549999999999998
mixed,mem,MSC04,0.9650000000000001
motor,mixed,MSC04,0.5900000000000001
motor,mem,MSC04,0.69
mem,mixed,MSC04,0.9149999999999998
mem,motor,MSC04,0.8800000000000001
mixed,motor,MSC05,0.9400000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.575
motor,mem,MSC05,0.775
mem,mixed,MSC05,0.8349999999999997
mem,motor,MSC05,0.99
mixed,motor,MSC06,0.9555555555555555
mixed,mem,MSC06,1.0
motor,mixed,MSC06,0.5555555555555555
motor,mem,MSC06,0.5722222222222222
mem,mixed,MSC06,0.755
mem,motor,MSC06,0.9166666666666667
mixed,motor,MSC07,0.7888888888888889
mixed,mem,MSC07,0.8950000000000001
motor,mixed,MSC07,0.5
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8400000000000001
mem,motor,MSC07,0.7166666666666667
mixed,motor,MSC10,0.9199999999999999
mixed,mem,MSC10,0.9549999999999998
motor,mixed,MSC10,0.505
motor,mem,MSC10,0.5999999999999999
mem,mixed,MSC10,0.825
mem,motor,MSC10,0.925
