train_task,test_task,sub,acc
mixed,motor,MSC01,0.9800000000000001
mixed,mem,MSC01,0.925
motor,mixed,MSC01,1.0
motor,mem,MSC01,0.8400000000000001
mem,mixed,MSC01,0.95
mem,motor,MSC01,0.865
mixed,motor,MSC02,0.5950000000000001
mixed,mem,MSC02,0.745
motor,mixed,MSC02,0.585
motor,mem,MSC02,0.5999999999999999
mem,mixed,MSC02,0.585
mem,motor,MSC02,0.465
mixed,motor,MSC03,0.835
mixed,mem,MSC03,0.7875
motor,mixed,MSC03,0.6950000000000001
motor,mem,MSC03,0.575
mem,mixed,MSC03,0.60625
mem,motor,MSC03,0.66875
mixed,motor,MSC04,0.7049999999999998
mixed,mem,MSC04,0.6849999999999999
motor,mixed,MSC04,0.735
motor,mem,MSC04,0.735
mem,mixed,MSC04,0.6599999999999999
mem,motor,MSC04,0.6550000000000001
mixed,motor,MSC05,0.75
mixed,mem,MSC05,0.9199999999999999
motor,mixed,MSC05,0.5399999999999999
motor,mem,MSC05,0.7700000000000001
mem,mixed,MSC05,0.7899999999999999
mem,motor,MSC05,0.7300000000000001
mixed,motor,MSC06,0.6833333333333332
mixed,mem,MSC06,0.795
motor,mixed,MSC06,0.6722222222222222
motor,mem,MSC06,0.7000000000000002
mem,mixed,MSC06,0.6900000000000001
mem,motor,MSC06,0.5611111111111111
mixed,motor,MSC07,0.8555555555555557
mixed,mem,MSC07,0.8200000000000001
motor,mixed,MSC07,0.6555555555555556
motor,mem,MSC07,0.65
mem,mixed,MSC07,0.6500000000000001
mem,motor,MSC07,0.6500000000000001
mixed,motor,MSC10,0.7899999999999999
mixed,mem,MSC10,0.78
motor,mixed,MSC10,0.7000000000000002
motor,mem,MSC10,0.745
mem,mixed,MSC10,0.7049999999999998
mem,motor,MSC10,0.8149999999999998
