train_task,test_task,sub,acc
mixed,motor,MSC01,0.985
mixed,mem,MSC01,0.905
motor,mixed,MSC01,1.0
motor,mem,MSC01,0.7899999999999999
mem,mixed,MSC01,0.95
mem,motor,MSC01,0.8949999999999999
mixed,motor,MSC02,0.5700000000000001
mixed,mem,MSC02,0.74
motor,mixed,MSC02,0.5249999999999999
motor,mem,MSC02,0.585
mem,mixed,MSC02,0.59
mem,motor,MSC02,0.5
mixed,motor,MSC03,0.8400000000000001
mixed,mem,MSC03,0.7875
motor,mixed,MSC03,0.7
motor,mem,MSC03,0.60625
mem,mixed,MSC03,0.61875
mem,motor,MSC03,0.675
mixed,motor,MSC04,0.7
mixed,mem,MSC04,0.675
motor,mixed,MSC04,0.7499999999999999
motor,mem,MSC04,0.7699999999999998
mem,mixed,MSC04,0.6649999999999999
mem,motor,MSC04,0.6600000000000001
mixed,motor,MSC05,0.8049999999999999
mixed,mem,MSC05,0.915
motor,mixed,MSC05,0.605
motor,mem,MSC05,0.85
mem,mixed,MSC05,0.79
mem,motor,MSC05,0.7000000000000001
mixed,motor,MSC06,0.6833333333333332
mixed,mem,MSC06,0.7649999999999999
motor,mixed,MSC06,0.7166666666666667
motor,mem,MSC06,0.7666666666666666
mem,mixed,MSC06,0.68
mem,motor,MSC06,0.611111111111111
mixed,motor,MSC07,0.788888888888889
mixed,mem,MSC07,0.825
motor,mixed,MSC07,0.6833333333333333
motor,mem,MSC07,0.6555555555555556
mem,mixed,MSC07,0.66
mem,motor,MSC07,0.6277777777777777
mixed,motor,MSC10,0.7600000000000001
mixed,mem,MSC10,0.7350000000000001
motor,mixed,MSC10,0.7000000000000001
motor,mem,MSC10,0.74
mem,mixed,MSC10,0.72
mem,motor,MSC10,0.89
