train_task,test_task,sub,acc
mixed,motor,MSC01,0.925
mixed,mem,MSC01,0.915
motor,mixed,MSC01,0.8950000000000001
motor,mem,MSC01,0.8399999999999999
mem,mixed,MSC01,1.0
mem,motor,MSC01,0.9799999999999999
mixed,motor,MSC02,0.7050000000000001
mixed,mem,MSC02,0.9450000000000001
motor,mixed,MSC02,0.5449999999999999
motor,mem,MSC02,0.5449999999999999
mem,mixed,MSC02,0.85
mem,motor,MSC02,0.69
mixed,motor,MSC03,0.9949999999999999
mixed,mem,MSC03,0.8375
motor,mixed,MSC03,0.665
motor,mem,MSC03,0.59375
mem,mixed,MSC03,0.6937500000000001
mem,motor,MSC03,0.9125000000000001
mixed,motor,MSC04,0.9949999999999999
mixed,mem,MSC04,0.95
motor,mixed,MSC04,0.74
motor,mem,MSC04,0.6950000000000001
mem,mixed,MSC04,0.875
mem,motor,MSC04,0.95
mixed,motor,MSC05,0.8949999999999999
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.6900000000000002
motor,mem,MSC05,0.89
mem,mixed,MSC05,0.8499999999999999
mem,motor,MSC05,0.9949999999999999
mixed,motor,MSC06,1.0
mixed,mem,MSC06,0.9949999999999999
motor,mixed,MSC06,0.5944444444444443
motor,mem,MSC06,0.6666666666666666
mem,mixed,MSC06,0.7799999999999999
mem,motor,MSC06,0.8222222222222222
mixed,motor,MSC07,0.8611111111111109
mixed,mem,MSC07,0.835
motor,mixed,MSC07,0.5
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8299999999999998
mem,motor,MSC07,0.7222222222222222
mixed,motor,MSC10,0.805
mixed,mem,MSC10,0.9549999999999998
motor,mixed,MSC10,0.7150000000000001
motor,mem,MSC10,0.695
mem,mixed,MSC10,0.8649999999999999
mem,motor,MSC10,0.835
