,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.5900000000000001
1,mixed,mem,MSC01,MSC02,0.7699999999999999
2,motor,mixed,MSC01,MSC02,0.5599999999999999
3,motor,mem,MSC01,MSC02,0.545
4,mem,mixed,MSC01,MSC02,0.68
5,mem,motor,MSC01,MSC02,0.5599999999999999
6,mixed,motor,MSC01,MSC03,0.61
7,mixed,mem,MSC01,MSC03,0.625
8,motor,mixed,MSC01,MSC03,0.505
9,motor,mem,MSC01,MSC03,0.5625
10,mem,mixed,MSC01,MSC03,0.5700000000000001
11,mem,motor,MSC01,MSC03,0.77
12,mixed,motor,MSC01,MSC04,0.5499999999999999
13,mixed,mem,MSC01,MSC04,0.5499999999999999
14,motor,mixed,MSC01,MSC04,0.76
15,motor,mem,MSC01,MSC04,0.82
16,mem,mixed,MSC01,MSC04,0.845
17,mem,motor,MSC01,MSC04,0.8849999999999998
18,mixed,motor,MSC01,MSC05,0.565
19,mixed,mem,MSC01,MSC05,0.565
20,motor,mixed,MSC01,MSC05,0.72
21,motor,mem,MSC01,MSC05,0.7650000000000001
22,mem,mixed,MSC01,MSC05,0.7849999999999999
23,mem,motor,MSC01,MSC05,0.9700000000000001
24,mixed,motor,MSC01,MSC06,0.9444444444444444
25,mixed,mem,MSC01,MSC06,0.925
26,motor,mixed,MSC01,MSC06,0.5700000000000001
27,motor,mem,MSC01,MSC06,0.615
28,mem,mixed,MSC01,MSC06,0.5499999999999999
29,mem,motor,MSC01,MSC06,0.6666666666666666
30,mixed,motor,MSC01,MSC07,0.5944444444444443
31,mixed,mem,MSC01,MSC07,0.595
32,motor,mixed,MSC01,MSC07,0.905
33,motor,mem,MSC01,MSC07,0.675
34,mem,mixed,MSC01,MSC07,0.905
35,mem,motor,MSC01,MSC07,0.9000000000000001
36,mixed,motor,MSC01,MSC10,0.865
37,mixed,mem,MSC01,MSC10,0.8549999999999999
38,motor,mixed,MSC01,MSC10,0.6700000000000002
39,motor,mem,MSC01,MSC10,0.73
40,mem,mixed,MSC01,MSC10,0.8700000000000001
41,mem,motor,MSC01,MSC10,0.7550000000000001
42,mixed,motor,MSC02,MSC01,0.665
43,mixed,mem,MSC02,MSC01,0.74
44,motor,mixed,MSC02,MSC01,0.5
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.9649999999999999
47,mem,motor,MSC02,MSC01,0.9750000000000002
48,mixed,motor,MSC02,MSC03,0.72
49,mixed,mem,MSC02,MSC03,0.61875
50,motor,mixed,MSC02,MSC03,0.5950000000000001
