train,task,same_sub,diff_sub
MSC06,semantic,0.45714285714285713,0.45714285714285713
MSC07,semantic,0.5435714285714286,0.5435714285714286
MSC10,semantic,0.5257142857142857,0.5257142857142857
MSC01,motor,0.4753623188405797,0.4753623188405797
MSC02,motor,0.5159420289855072,0.5159420289855072
MSC03,motor,0.5036231884057971,0.5036231884057971
MSC04,motor,0.5789855072463768,0.5789855072463768
MSC05,motor,0.44420289855072465,0.44420289855072465
MSC06,motor,0.5163868904876099,0.5163868904876099
MSC07,motor,0.48441247002398086,0.48441247002398086
MSC10,motor,0.5268115942028986,0.5268115942028986
MSC01,mem,0.5514492753623188,0.5514492753623188
MSC02,mem,0.5014492753623189,0.5014492753623189
MSC03,mem,0.5071428571428571,0.5071428571428571
MSC04,mem,0.508695652173913,0.508695652173913
MSC05,mem,0.4934782608695652,0.4934782608695652
MSC06,mem,0.5195652173913043,0.5195652173913043
MSC07,mem,0.5173913043478261,0.5173913043478261
MSC10,mem,0.5007246376811594,0.5007246376811594
MSC01,glass,0.5237410071942447,0.5237410071942447
MSC02,glass,0.49640287769784175,0.49640287769784175
MSC03,glass,0.5366906474820143,0.5366906474820143
MSC04,glass,0.4762589928057554,0.4762589928057554
MSC05,glass,0.5309352517985612,0.5309352517985612
MSC06,glass,0.5277777777777778,0.5277777777777778
MSC07,glass,0.5057553956834533,0.5057553956834533
MSC10,glass,0.5266187050359712,0.5266187050359712
MSC01,semantic,0.43142857142857144,0.43142857142857144
MSC02,semantic,0.5071428571428571,0.5071428571428571
MSC03,semantic,0.5035714285714286,0.5035714285714286
MSC04,semantic,0.5307142857142857,0.5307142857142857
MSC05,semantic,0.47285714285714286,0.47285714285714286
MSC06,semantic,0.5128571428571429,0.5128571428571429
MSC07,semantic,0.5114285714285715,0.5114285714285715
MSC10,semantic,0.5035714285714286,0.5035714285714286
MSC01,motor,0.527536231884058,0.527536231884058
MSC02,motor,0.5144927536231885,0.5144927536231885
MSC03,motor,0.4985507246376812,0.4985507246376812
MSC04,motor,0.5181159420289855,0.5181159420289855
MSC05,motor,0.4963768115942029,0.4963768115942029
MSC06,motor,0.48840927258193445,0.48840927258193445
MSC07,motor,0.45003996802557955,0.45003996802557955
MSC10,motor,0.5355072463768116,0.5355072463768116
MSC01,mem,0.5101449275362319,0.5101449275362319
MSC02,mem,0.5543478260869565,0.5543478260869565
MSC03,mem,0.4732142857142857,0.4732142857142857
MSC04,mem,0.4855072463768116,0.4855072463768116
MSC05,mem,0.508695652173913,0.508695652173913
MSC06,mem,0.5159420289855072,0.5159420289855072
MSC07,mem,0.4811594202898551,0.4811594202898551
MSC10,mem,0.5101449275362319,0.5101449275362319
MSC01,glass,0.5273381294964029,0.5273381294964029
MSC02,glass,0.48848920863309353,0.48848920863309353
MSC03,glass,0.5172661870503598,0.5172661870503598
MSC04,glass,0.4654676258992806,0.4654676258992806
MSC05,glass,0.4748201438848921,0.4748201438848921
MSC06,glass,0.5190476190476191,0.5190476190476191
MSC07,glass,0.5194244604316547,0.5194244604316547
MSC10,glass,0.5453237410071943,0.5453237410071943
MSC01,semantic,0.5121428571428571,0.5121428571428571
MSC02,semantic,0.4828571428571429,0.4828571428571429
MSC03,semantic,0.4664285714285714,0.4664285714285714
MSC04,semantic,0.5121428571428571,0.5121428571428571
MSC05,semantic,0.4642857142857143,0.4642857142857143
MSC06,semantic,0.5228571428571428,0.5228571428571428
MSC07,semantic,0.5064285714285715,0.5064285714285715
MSC10,semantic,0.4857142857142857,0.4857142857142857
MSC01,motor,0.5253623188405797,0.5253623188405797
MSC02,motor,0.5217391304347826,0.5217391304347826
MSC03,motor,0.486231884057971,0.486231884057971
MSC04,motor,0.4934782608695652,0.4934782608695652
MSC05,motor,0.5101449275362319,0.5101449275362319
MSC06,motor,0.4860111910471623,0.4860111910471623
MSC07,motor,0.5091926458832934,0.5091926458832934
MSC10,motor,0.5710144927536231,0.5710144927536231
MSC01,mem,0.49130434782608695,0.49130434782608695
MSC02,mem,0.5630434782608695,0.5630434782608695
MSC03,mem,0.48482142857142857,0.48482142857142857
MSC04,mem,0.49420289855072463,0.49420289855072463
MSC05,mem,0.4543478260869565,0.4543478260869565
MSC06,mem,0.4985507246376812,0.4985507246376812
MSC07,mem,0.518840579710145,0.518840579710145
MSC10,mem,0.5159420289855072,0.5159420289855072
MSC01,glass,0.5057553956834533,0.5057553956834533
MSC02,glass,0.49424460431654677,0.49424460431654677
MSC03,glass,0.5366906474820144,0.5366906474820144
MSC04,glass,0.5158273381294964,0.5158273381294964
MSC05,glass,0.5446043165467626,0.5446043165467626
MSC06,glass,0.503968253968254,0.503968253968254
MSC07,glass,0.5237410071942445,0.5237410071942445
MSC10,glass,0.4827338129496403,0.4827338129496403
MSC01,semantic,0.4878571428571429,0.4878571428571429
MSC02,semantic,0.5214285714285715,0.5214285714285715
MSC03,semantic,0.4792857142857143,0.4792857142857143
MSC04,semantic,0.48214285714285715,0.48214285714285715
MSC05,semantic,0.4857142857142857,0.4857142857142857
MSC06,semantic,0.4685714285714285,0.4685714285714285
MSC07,semantic,0.5085714285714286,0.5085714285714286
MSC10,semantic,0.5835714285714286,0.5835714285714286
MSC01,motor,0.47391304347826085,0.47391304347826085
MSC02,motor,0.5036231884057971,0.5036231884057971
MSC03,motor,0.4782608695652174,0.4782608695652174
MSC04,motor,0.4746376811594203,0.4746376811594203
MSC05,motor,0.49420289855072463,0.49420289855072463
MSC06,motor,0.5275779376498801,0.5275779376498801
MSC07,motor,0.5067945643485212,0.5067945643485212
MSC10,motor,0.49782608695652175,0.49782608695652175
MSC01,mem,0.5318840579710145,0.5318840579710145
MSC02,mem,0.5456521739130434,0.5456521739130434
MSC03,mem,0.50625,0.50625
MSC04,mem,0.48985507246376814,0.48985507246376814
MSC05,mem,0.4956521739130435,0.4956521739130435
MSC06,mem,0.4811594202898551,0.4811594202898551
MSC07,mem,0.4717391304347826,0.4717391304347826
MSC10,mem,0.5210144927536232,0.5210144927536232
MSC01,glass,0.5035971223021583,0.5035971223021583
MSC02,glass,0.48992805755395685,0.48992805755395685
MSC03,glass,0.5496402877697841,0.5496402877697841
MSC04,glass,0.5330935251798561,0.5330935251798561
MSC05,glass,0.4784172661870504,0.4784172661870504
MSC06,glass,0.49206349206349204,0.49206349206349204
MSC07,glass,0.497841726618705,0.497841726618705
MSC10,glass,0.5381294964028777,0.5381294964028777
MSC01,semantic,0.49214285714285716,0.49214285714285716
MSC02,semantic,0.5214285714285715,0.5214285714285715
MSC03,semantic,0.5485714285714286,0.5485714285714286
MSC04,semantic,0.5085714285714286,0.5085714285714286
MSC05,semantic,0.53,0.53
MSC06,semantic,0.5364285714285715,0.5364285714285715
MSC07,semantic,0.5614285714285714,0.5614285714285714
MSC10,semantic,0.5014285714285714,0.5014285714285714
MSC01,motor,0.5818840579710145,0.5818840579710145
MSC02,motor,0.5014492753623189,0.5014492753623189
MSC03,motor,0.5173913043478261,0.5173913043478261
MSC04,motor,0.47391304347826085,0.47391304347826085
MSC05,motor,0.5115942028985507,0.5115942028985507
MSC06,motor,0.5779376498800959,0.5779376498800959
MSC07,motor,0.4892086330935252,0.4892086330935252
MSC10,motor,0.48333333333333334,0.48333333333333334
MSC01,mem,0.47028985507246374,0.47028985507246374
MSC02,mem,0.5072463768115942,0.5072463768115942
MSC03,mem,0.5392857142857143,0.5392857142857143
MSC04,mem,0.5043478260869565,0.5043478260869565
MSC05,mem,0.49855072463768113,0.49855072463768113
MSC06,mem,0.49782608695652175,0.49782608695652175
MSC07,mem,0.5231884057971015,0.5231884057971015
MSC10,mem,0.5021739130434782,0.5021739130434782
MSC01,glass,0.4920863309352518,0.4920863309352518
MSC02,glass,0.5280575539568345,0.5280575539568345
MSC03,glass,0.4762589928057554,0.4762589928057554
MSC04,glass,0.49424460431654677,0.49424460431654677
MSC05,glass,0.497841726618705,0.497841726618705
MSC06,glass,0.523015873015873,0.523015873015873
MSC07,glass,0.5352517985611511,0.5352517985611511
MSC10,glass,0.4827338129496403,0.4827338129496403
MSC01,semantic,0.5307142857142857,0.5307142857142857
MSC02,semantic,0.4692857142857143,0.4692857142857143
MSC03,semantic,0.42928571428571427,0.42928571428571427
MSC04,semantic,0.5242857142857142,0.5242857142857142
MSC05,semantic,0.485,0.485
MSC06,semantic,0.5528571428571428,0.5528571428571428
MSC07,semantic,0.485,0.485
MSC10,semantic,0.5535714285714286,0.5535714285714286
MSC01,motor,0.5550724637681159,0.5550724637681159
MSC02,motor,0.5144927536231884,0.5144927536231884
MSC03,motor,0.4746376811594203,0.4746376811594203
MSC04,motor,0.5376811594202898,0.5376811594202898
MSC05,motor,0.4920289855072464,0.4920289855072464
MSC06,motor,0.4980015987210232,0.4980015987210232
MSC07,motor,0.469224620303757,0.469224620303757
MSC10,motor,0.5413043478260869,0.5413043478260869
MSC01,mem,0.47753623188405797,0.47753623188405797
MSC02,mem,0.5420289855072464,0.5420289855072464
MSC03,mem,0.5285714285714286,0.5285714285714286
MSC04,mem,0.49492753623188407,0.49492753623188407
MSC05,mem,0.47391304347826085,0.47391304347826085
MSC06,mem,0.5289855072463768,0.5289855072463768
MSC07,mem,0.4623188405797102,0.4623188405797102
MSC10,mem,0.47753623188405797,0.47753623188405797
MSC01,glass,0.45971223021582736,0.45971223021582736
MSC02,glass,0.5129496402877698,0.5129496402877698
MSC03,glass,0.5345323741007194,0.5345323741007194
MSC04,glass,0.4892086330935252,0.4892086330935252
MSC05,glass,0.49280575539568344,0.49280575539568344
MSC06,glass,0.4793650793650794,0.4793650793650794
MSC07,glass,0.4913669064748201,0.4913669064748201
MSC10,glass,0.5,0.5
MSC01,semantic,0.5535714285714286,0.5535714285714286
MSC02,semantic,0.5307142857142857,0.5307142857142857
MSC03,semantic,0.5064285714285715,0.5064285714285715
MSC04,semantic,0.5664285714285714,0.5664285714285714
MSC05,semantic,0.4857142857142857,0.4857142857142857
MSC06,semantic,0.5285714285714286,0.5285714285714286
MSC07,semantic,0.5407142857142857,0.5407142857142857
MSC10,semantic,0.43714285714285717,0.43714285714285717
MSC01,motor,0.4971014492753623,0.4971014492753623
MSC02,motor,0.47608695652173916,0.47608695652173916
MSC03,motor,0.48768115942028983,0.48768115942028983
MSC04,motor,0.5702898550724638,0.5702898550724638
MSC05,motor,0.5079710144927536,0.5079710144927536
MSC06,motor,0.49720223820943243,0.49720223820943243
MSC07,motor,0.4292565947242206,0.4292565947242206
MSC10,motor,0.5210144927536232,0.5210144927536232
MSC01,mem,0.5195652173913043,0.5195652173913043
MSC02,mem,0.4623188405797102,0.4623188405797102
MSC03,mem,0.47232142857142856,0.47232142857142856
MSC04,mem,0.4623188405797102,0.4623188405797102
MSC05,mem,0.5666666666666667,0.5666666666666667
MSC06,mem,0.4934782608695652,0.4934782608695652
MSC07,mem,0.5760869565217391,0.5760869565217391
MSC10,mem,0.4717391304347826,0.4717391304347826
MSC01,glass,0.481294964028777,0.481294964028777
MSC02,glass,0.49640287769784175,0.49640287769784175
MSC03,glass,0.5266187050359712,0.5266187050359712
MSC04,glass,0.5057553956834533,0.5057553956834533
MSC05,glass,0.4892086330935252,0.4892086330935252
MSC06,glass,0.4984126984126984,0.4984126984126984
MSC07,glass,0.4913669064748202,0.4913669064748202
MSC10,glass,0.42805755395683454,0.42805755395683454
MSC01,semantic,0.47928571428571426,0.47928571428571426
MSC02,semantic,0.5378571428571428,0.5378571428571428
MSC03,semantic,0.4857142857142857,0.4857142857142857
MSC04,semantic,0.5021428571428571,0.5021428571428571
MSC05,semantic,0.4907142857142857,0.4907142857142857
MSC06,semantic,0.4735714285714286,0.4735714285714286
MSC07,semantic,0.5335714285714286,0.5335714285714286
MSC10,semantic,0.55,0.55
MSC01,motor,0.5268115942028986,0.5268115942028986
MSC02,motor,0.4666666666666667,0.4666666666666667
MSC03,motor,0.5036231884057971,0.5036231884057971
MSC04,motor,0.4652173913043478,0.4652173913043478
MSC05,motor,0.4956521739130435,0.4956521739130435
MSC06,motor,0.4636290967226219,0.4636290967226219
MSC07,motor,0.5027977617905676,0.5027977617905676
MSC10,motor,0.5123188405797101,0.5123188405797101
MSC01,mem,0.47681159420289854,0.47681159420289854
MSC02,mem,0.47753623188405797,0.47753623188405797
MSC03,mem,0.4875,0.4875
MSC04,mem,0.5123188405797101,0.5123188405797101
MSC05,mem,0.5014492753623189,0.5014492753623189
MSC06,mem,0.5297101449275362,0.5297101449275362
MSC07,mem,0.4956521739130435,0.4956521739130435
MSC10,mem,0.5072463768115942,0.5072463768115942
MSC01,glass,0.5151079136690647,0.5151079136690647
MSC02,glass,0.4906474820143885,0.4906474820143885
MSC03,glass,0.5143884892086331,0.5143884892086331
MSC04,glass,0.5093525179856115,0.5093525179856115
MSC05,glass,0.516546762589928,0.516546762589928
MSC06,glass,0.503968253968254,0.503968253968254
MSC07,glass,0.47553956834532374,0.47553956834532374
MSC10,glass,0.5172661870503598,0.5172661870503598
MSC01,semantic,0.5085714285714286,0.5085714285714286
MSC02,semantic,0.5142857142857142,0.5142857142857142
MSC03,semantic,0.5564285714285714,0.5564285714285714
MSC04,semantic,0.5157142857142857,0.5157142857142857
MSC05,semantic,0.5207142857142857,0.5207142857142857
MSC06,semantic,0.4707142857142857,0.4707142857142857
MSC07,semantic,0.5092857142857143,0.5092857142857143
MSC10,semantic,0.5257142857142857,0.5257142857142857
MSC01,motor,0.5065217391304347,0.5065217391304347
MSC02,motor,0.4891304347826087,0.4891304347826087
MSC03,motor,0.5166666666666667,0.5166666666666667
MSC04,motor,0.5905797101449275,0.5905797101449275
MSC05,motor,0.41159420289855075,0.41159420289855075
MSC06,motor,0.4804156674660272,0.4804156674660272
MSC07,motor,0.5283772981614708,0.5283772981614708
MSC10,motor,0.5456521739130434,0.5456521739130434
MSC01,mem,0.4398550724637681,0.4398550724637681
MSC02,mem,0.5695652173913044,0.5695652173913044
MSC03,mem,0.47232142857142856,0.47232142857142856
MSC04,mem,0.5166666666666666,0.5166666666666666
MSC05,mem,0.527536231884058,0.527536231884058
MSC06,mem,0.5268115942028986,0.5268115942028986
MSC07,mem,0.4891304347826087,0.4891304347826087
MSC10,mem,0.5231884057971015,0.5231884057971015
MSC01,glass,0.4848920863309353,0.4848920863309353
MSC02,glass,0.4985611510791367,0.4985611510791367
MSC03,glass,0.5460431654676259,0.5460431654676259
MSC04,glass,0.5366906474820144,0.5366906474820144
MSC05,glass,0.460431654676259,0.460431654676259
MSC06,glass,0.5126984126984127,0.5126984126984127
MSC07,glass,0.5143884892086331,0.5143884892086331
MSC10,glass,0.5028776978417266,0.5028776978417266
MSC01,semantic,0.46714285714285714,0.46714285714285714
MSC02,semantic,0.48642857142857143,0.48642857142857143
MSC03,semantic,0.4357142857142857,0.4357142857142857
MSC04,semantic,0.5221428571428571,0.5221428571428571
MSC05,semantic,0.4807142857142857,0.4807142857142857
MSC06,semantic,0.5578571428571428,0.5578571428571428
MSC07,semantic,0.47,0.47
MSC10,semantic,0.5028571428571429,0.5028571428571429
MSC01,motor,0.49420289855072463,0.49420289855072463
MSC02,motor,0.5282608695652175,0.5282608695652175
MSC03,motor,0.4927536231884058,0.4927536231884058
MSC04,motor,0.4702898550724638,0.4702898550724638
MSC05,motor,0.5115942028985507,0.5115942028985507
MSC06,motor,0.5267785771382894,0.5267785771382894
MSC07,motor,0.5539568345323741,0.5539568345323741
MSC10,motor,0.4681159420289855,0.4681159420289855
MSC01,mem,0.4746376811594203,0.4746376811594203
MSC02,mem,0.55,0.55
MSC03,mem,0.50625,0.50625
MSC04,mem,0.4768115942028986,0.4768115942028986
MSC05,mem,0.5615942028985507,0.5615942028985507
MSC06,mem,0.5072463768115942,0.5072463768115942
MSC07,mem,0.4956521739130435,0.4956521739130435
MSC10,mem,0.49420289855072463,0.49420289855072463
MSC01,glass,0.5158273381294964,0.5158273381294964
MSC02,glass,0.5172661870503598,0.5172661870503598
MSC03,glass,0.47697841726618706,0.47697841726618706
MSC04,glass,0.49280575539568344,0.49280575539568344
MSC05,glass,0.4539568345323741,0.4539568345323741
MSC06,glass,0.5055555555555555,0.5055555555555555
MSC07,glass,0.48992805755395685,0.48992805755395685
MSC10,glass,0.5086330935251798,0.5086330935251798
MSC01,semantic,0.4564285714285714,0.4564285714285714
MSC02,semantic,0.5328571428571428,0.5328571428571428
MSC03,semantic,0.5292857142857142,0.5292857142857142
MSC04,semantic,0.48714285714285716,0.48714285714285716
MSC05,semantic,0.48714285714285716,0.48714285714285716
MSC06,semantic,0.4664285714285714,0.4664285714285714
MSC07,semantic,0.5,0.5
MSC10,semantic,0.49142857142857144,0.49142857142857144
MSC01,motor,0.5384057971014493,0.5384057971014493
MSC02,motor,0.5072463768115942,0.5072463768115942
MSC03,motor,0.5043478260869565,0.5043478260869565
MSC04,motor,0.49130434782608695,0.49130434782608695
MSC05,motor,0.5449275362318841,0.5449275362318841
MSC06,motor,0.5115907274180655,0.5115907274180655
MSC07,motor,0.49720223820943243,0.49720223820943243
MSC10,motor,0.5021739130434782,0.5021739130434782
MSC01,mem,0.47101449275362317,0.47101449275362317
MSC02,mem,0.5210144927536231,0.5210144927536231
MSC03,mem,0.4785714285714286,0.4785714285714286
MSC04,mem,0.5130434782608696,0.5130434782608696
MSC05,mem,0.508695652173913,0.508695652173913
MSC06,mem,0.5253623188405797,0.5253623188405797
MSC07,mem,0.4492753623188406,0.4492753623188406
MSC10,mem,0.46159420289855074,0.46159420289855074
MSC01,glass,0.48201438848920863,0.48201438848920863
MSC02,glass,0.5805755395683453,0.5805755395683453
MSC03,glass,0.5215827338129496,0.5215827338129496
MSC04,glass,0.5136690647482014,0.5136690647482014
MSC05,glass,0.520863309352518,0.520863309352518
MSC06,glass,0.4873015873015873,0.4873015873015873
MSC07,glass,0.5100719424460431,0.5100719424460431
MSC10,glass,0.48776978417266187,0.48776978417266187
MSC01,semantic,0.4464285714285714,0.4464285714285714
MSC02,semantic,0.5128571428571429,0.5128571428571429
MSC03,semantic,0.5185714285714286,0.5185714285714286
MSC04,semantic,0.51,0.51
MSC05,semantic,0.48642857142857143,0.48642857142857143
MSC06,semantic,0.5464285714285715,0.5464285714285715
MSC07,semantic,0.4928571428571428,0.4928571428571428
MSC10,semantic,0.44357142857142856,0.44357142857142856
MSC01,motor,0.4797101449275362,0.4797101449275362
MSC02,motor,0.5304347826086957,0.5304347826086957
MSC03,motor,0.4818840579710145,0.4818840579710145
MSC04,motor,0.553623188405797,0.553623188405797
MSC05,motor,0.5376811594202898,0.5376811594202898
MSC06,motor,0.49720223820943243,0.49720223820943243
MSC07,motor,0.530775379696243,0.530775379696243
MSC10,motor,0.5014492753623189,0.5014492753623189
MSC01,mem,0.536231884057971,0.536231884057971
MSC02,mem,0.5340579710144928,0.5340579710144928
MSC03,mem,0.45,0.45
MSC04,mem,0.4891304347826087,0.4891304347826087
MSC05,mem,0.505072463768116,0.505072463768116
MSC06,mem,0.5318840579710145,0.5318840579710145
MSC07,mem,0.5152173913043478,0.5152173913043478
MSC10,mem,0.5347826086956522,0.5347826086956522
MSC01,glass,0.4762589928057554,0.4762589928057554
MSC02,glass,0.5057553956834533,0.5057553956834533
MSC03,glass,0.46402877697841727,0.46402877697841727
MSC04,glass,0.5035971223021583,0.5035971223021583
MSC05,glass,0.4935251798561151,0.4935251798561151
MSC06,glass,0.503968253968254,0.503968253968254
MSC07,glass,0.49928057553956834,0.49928057553956834
MSC10,glass,0.49640287769784175,0.49640287769784175
MSC01,semantic,0.5278571428571428,0.5278571428571428
MSC02,semantic,0.47285714285714286,0.47285714285714286
MSC03,semantic,0.48,0.48
MSC04,semantic,0.5164285714285715,0.5164285714285715
MSC05,semantic,0.5085714285714286,0.5085714285714286
MSC06,semantic,0.4871428571428571,0.4871428571428571
MSC07,semantic,0.5214285714285715,0.5214285714285715
MSC10,semantic,0.4857142857142857,0.4857142857142857
MSC01,motor,0.5123188405797101,0.5123188405797101
MSC02,motor,0.49927536231884057,0.49927536231884057
MSC03,motor,0.5108695652173914,0.5108695652173914
MSC04,motor,0.5333333333333333,0.5333333333333333
MSC05,motor,0.5123188405797101,0.5123188405797101
MSC06,motor,0.5091926458832934,0.5091926458832934
MSC07,motor,0.4444444444444444,0.4444444444444444
MSC10,motor,0.4920289855072464,0.4920289855072464
MSC01,mem,0.5362318840579711,0.5362318840579711
MSC02,mem,0.4557971014492754,0.4557971014492754
MSC03,mem,0.5133928571428572,0.5133928571428572
MSC04,mem,0.518840579710145,0.518840579710145
MSC05,mem,0.47898550724637684,0.47898550724637684
MSC06,mem,0.4956521739130435,0.4956521739130435
MSC07,mem,0.463768115942029,0.463768115942029
MSC10,mem,0.49492753623188407,0.49492753623188407
MSC01,glass,0.5122302158273381,0.5122302158273381
MSC02,glass,0.5122302158273382,0.5122302158273382
MSC03,glass,0.5,0.5
MSC04,glass,0.4841726618705036,0.4841726618705036
MSC05,glass,0.5028776978417266,0.5028776978417266
MSC06,glass,0.473015873015873,0.473015873015873
MSC07,glass,0.4841726618705036,0.4841726618705036
MSC10,glass,0.5258992805755396,0.5258992805755396
MSC01,semantic,0.4307142857142857,0.4307142857142857
MSC02,semantic,0.4714285714285714,0.4714285714285714
MSC03,semantic,0.48142857142857143,0.48142857142857143
MSC04,semantic,0.5014285714285714,0.5014285714285714
MSC05,semantic,0.49642857142857144,0.49642857142857144
MSC06,semantic,0.4935714285714286,0.4935714285714286
MSC07,semantic,0.5521428571428572,0.5521428571428572
MSC10,semantic,0.545,0.545
MSC01,motor,0.4717391304347826,0.4717391304347826
MSC02,motor,0.5144927536231884,0.5144927536231884
MSC03,motor,0.5014492753623189,0.5014492753623189
MSC04,motor,0.4398550724637681,0.4398550724637681
MSC05,motor,0.46739130434782605,0.46739130434782605
MSC06,motor,0.5107913669064749,0.5107913669064749
MSC07,motor,0.539568345323741,0.539568345323741
MSC10,motor,0.5014492753623189,0.5014492753623189
MSC01,mem,0.42826086956521736,0.42826086956521736
MSC02,mem,0.4797101449275362,0.4797101449275362
MSC03,mem,0.48928571428571427,0.48928571428571427
MSC04,mem,0.5449275362318841,0.5449275362318841
MSC05,mem,0.5108695652173914,0.5108695652173914
MSC06,mem,0.47898550724637684,0.47898550724637684
MSC07,mem,0.4855072463768116,0.4855072463768116
MSC10,mem,0.486231884057971,0.486231884057971
MSC01,glass,0.5179856115107914,0.5179856115107914
MSC02,glass,0.497841726618705,0.497841726618705
MSC03,glass,0.5273381294964029,0.5273381294964029
MSC04,glass,0.5093525179856115,0.5093525179856115
MSC05,glass,0.49424460431654677,0.49424460431654677
MSC06,glass,0.5015873015873016,0.5015873015873016
MSC07,glass,0.5014388489208633,0.5014388489208633
MSC10,glass,0.48633093525179855,0.48633093525179855
MSC01,semantic,0.5157142857142857,0.5157142857142857
MSC02,semantic,0.5021428571428571,0.5021428571428571
MSC03,semantic,0.5107142857142857,0.5107142857142857
MSC04,semantic,0.5214285714285715,0.5214285714285715
MSC05,semantic,0.49142857142857144,0.49142857142857144
MSC06,semantic,0.48928571428571427,0.48928571428571427
MSC07,semantic,0.5192857142857142,0.5192857142857142
MSC10,semantic,0.545,0.545
MSC01,motor,0.5036231884057971,0.5036231884057971
MSC02,motor,0.518840579710145,0.518840579710145
MSC03,motor,0.5,0.5
MSC04,motor,0.5666666666666667,0.5666666666666667
MSC05,motor,0.48985507246376814,0.48985507246376814
MSC06,motor,0.5779376498800959,0.5779376498800959
MSC07,motor,0.47002398081534774,0.47002398081534774
MSC10,motor,0.4615942028985507,0.4615942028985507
MSC01,mem,0.5579710144927537,0.5579710144927537
MSC02,mem,0.48043478260869565,0.48043478260869565
MSC03,mem,0.56875,0.56875
MSC04,mem,0.48985507246376814,0.48985507246376814
MSC05,mem,0.4985507246376812,0.4985507246376812
MSC06,mem,0.4782608695652174,0.4782608695652174
MSC07,mem,0.5021739130434782,0.5021739130434782
MSC10,mem,0.4847826086956522,0.4847826086956522
MSC01,glass,0.5064748201438849,0.5064748201438849
MSC02,glass,0.4762589928057554,0.4762589928057554
MSC03,glass,0.5223021582733813,0.5223021582733813
MSC04,glass,0.5007194244604316,0.5007194244604316
MSC05,glass,0.47913669064748204,0.47913669064748204
MSC06,glass,0.5166666666666667,0.5166666666666667
MSC07,glass,0.5187050359712231,0.5187050359712231
MSC10,glass,0.4906474820143885,0.4906474820143885
MSC01,semantic,0.5421428571428571,0.5421428571428571
MSC02,semantic,0.49,0.49
MSC03,semantic,0.5142857142857143,0.5142857142857143
MSC04,semantic,0.5357142857142857,0.5357142857142857
MSC05,semantic,0.5428571428571428,0.5428571428571428
MSC06,semantic,0.445,0.445
MSC07,semantic,0.4992857142857143,0.4992857142857143
MSC10,semantic,0.5271428571428571,0.5271428571428571
MSC01,motor,0.5108695652173914,0.5108695652173914
MSC02,motor,0.5007246376811594,0.5007246376811594
MSC03,motor,0.4826086956521739,0.4826086956521739
MSC04,motor,0.4666666666666667,0.4666666666666667
MSC05,motor,0.5036231884057971,0.5036231884057971
MSC06,motor,0.46682653876898483,0.46682653876898483
MSC07,motor,0.4132693844924061,0.4132693844924061
MSC10,motor,0.463768115942029,0.463768115942029
MSC01,mem,0.4811594202898551,0.4811594202898551
MSC02,mem,0.3992753623188406,0.3992753623188406
MSC03,mem,0.4392857142857143,0.4392857142857143
MSC04,mem,0.5297101449275362,0.5297101449275362
MSC05,mem,0.486231884057971,0.486231884057971
MSC06,mem,0.4666666666666667,0.4666666666666667
MSC07,mem,0.5528985507246377,0.5528985507246377
MSC10,mem,0.5108695652173914,0.5108695652173914
MSC01,glass,0.5100719424460431,0.5100719424460431
MSC02,glass,0.5683453237410072,0.5683453237410072
MSC03,glass,0.48848920863309353,0.48848920863309353
MSC04,glass,0.5115107913669065,0.5115107913669065
MSC05,glass,0.48776978417266187,0.48776978417266187
MSC06,glass,0.4984126984126984,0.4984126984126984
MSC07,glass,0.4892086330935252,0.4892086330935252
MSC10,glass,0.48633093525179855,0.48633093525179855
MSC01,semantic,0.4828571428571429,0.4828571428571429
MSC02,semantic,0.5114285714285715,0.5114285714285715
MSC03,semantic,0.5335714285714286,0.5335714285714286
MSC04,semantic,0.5185714285714286,0.5185714285714286
MSC05,semantic,0.5192857142857144,0.5192857142857144
MSC06,semantic,0.5114285714285715,0.5114285714285715
MSC07,semantic,0.5614285714285714,0.5614285714285714
MSC10,semantic,0.46714285714285714,0.46714285714285714
MSC01,motor,0.522463768115942,0.522463768115942
MSC02,motor,0.5007246376811594,0.5007246376811594
MSC03,motor,0.5637681159420289,0.5637681159420289
MSC04,motor,0.5057971014492754,0.5057971014492754
MSC05,motor,0.4608695652173913,0.4608695652173913
MSC06,motor,0.5155875299760192,0.5155875299760192
MSC07,motor,0.5211830535571542,0.5211830535571542
MSC10,motor,0.4811594202898551,0.4811594202898551
MSC01,mem,0.5420289855072464,0.5420289855072464
MSC02,mem,0.5130434782608696,0.5130434782608696
MSC03,mem,0.5285714285714286,0.5285714285714286
MSC04,mem,0.5594202898550724,0.5594202898550724
MSC05,mem,0.5181159420289855,0.5181159420289855
MSC06,mem,0.5094202898550725,0.5094202898550725
MSC07,mem,0.5239130434782608,0.5239130434782608
MSC10,mem,0.5217391304347826,0.5217391304347826
MSC01,glass,0.5546762589928057,0.5546762589928057
MSC02,glass,0.46402877697841727,0.46402877697841727
MSC03,glass,0.5151079136690647,0.5151079136690647
MSC04,glass,0.5194244604316547,0.5194244604316547
MSC05,glass,0.4892086330935252,0.4892086330935252
MSC06,glass,0.4658730158730159,0.4658730158730159
MSC07,glass,0.5021582733812949,0.5021582733812949
MSC10,glass,0.4525179856115108,0.4525179856115108
MSC01,semantic,0.52,0.52
MSC02,semantic,0.5021428571428571,0.5021428571428571
MSC03,semantic,0.48928571428571427,0.48928571428571427
MSC04,semantic,0.475,0.475
