sub,mixed,motor,mem
MSC01,0.8,0.65,0.55
MSC02,0.5,0.75,0.25
MSC03,0.4,0.75,0.5416666666666666
MSC04,0.55,0.85,0.75
MSC05,0.3,0.35,0.5
MSC06,0.55,0.6111111111111112,0.4
MSC07,0.5,0.5555555555555556,0.5
MSC10,0.6,0.75,0.7
