sub,mixed,motor,mem
MSC01,0.9,0.95,0.9
MSC02,0.7,0.6,0.75
MSC03,0.8,0.75,0.7291666666666666
MSC04,0.75,0.7,0.85
MSC05,0.8,0.8,0.95
MSC06,0.8,0.7777777777777778,0.8
MSC07,0.8,0.7962962962962963,0.65
MSC10,0.8,0.85,0.95
