sub,mixed,motor,mem
MSC01,0.95,1.0,1.0
MSC02,0.65,0.9,0.85
MSC03,0.65,1.0,0.8125
MSC04,0.85,0.9,0.95
MSC05,0.9,0.8,1.0
MSC06,0.7,0.9629629629629629,0.65
MSC07,0.9,0.9444444444444444,0.9
MSC10,0.8,0.95,0.75
