sub,mixed,motor,mem
MSC01,0.9,0.8,0.65
MSC02,0.65,0.6,0.55
MSC03,0.65,0.55,0.5833333333333333
MSC04,0.6,0.7,0.7
MSC05,0.75,0.5,0.55
MSC06,0.5,0.7222222222222222,0.4
MSC07,0.5,0.48148148148148145,0.6
MSC10,0.4,0.55,0.75
