sub,mixed,motor,mem
MSC01,0.7,0.9,0.65
MSC02,0.4,0.5,0.35
MSC03,0.6,0.75,0.7291666666666666
MSC04,0.65,0.6,0.6
MSC05,0.5,0.55,0.45
MSC06,0.7,1.0,0.6
MSC07,0.45,0.574074074074074,0.5
MSC10,0.5,0.55,0.6
