sub,mixed,motor,mem
MSC01,0.8,0.7,0.75
MSC02,0.75,0.45,0.75
MSC03,0.8,0.95,0.625
MSC04,0.7,0.7,0.7
MSC05,0.55,0.8,0.7
MSC06,0.75,0.8333333333333334,0.65
MSC07,0.7,0.7777777777777778,0.75
MSC10,0.75,0.85,0.75
