sub,mixed,motor,mem
MSC01,0.95,0.95,0.95
MSC02,0.7,0.85,0.75
MSC03,0.8,0.95,0.8333333333333333
MSC04,0.9,1.0,1.0
MSC05,0.85,0.8,0.95
MSC06,0.65,1.0,0.8
MSC07,0.85,0.9444444444444444,0.9
MSC10,0.9,0.95,0.8
