sub,mixed,motor,mem
MSC01,1.0,0.95,0.9
MSC02,0.8,0.9,0.65
MSC03,0.8,0.95,0.875
MSC04,0.9,0.9,0.8
MSC05,0.85,0.9,0.9
MSC06,0.5,0.7777777777777778,0.8
MSC07,0.7,0.9444444444444444,0.75
MSC10,0.8,0.95,0.65
