sub,mixed,motor,mem
MSC01,1.0,0.95,0.9
MSC02,0.65,0.85,0.7
MSC03,0.6,0.85,0.8958333333333333
MSC04,0.8,0.95,1.0
MSC05,0.85,0.8,0.95
MSC06,0.7,0.8888888888888888,0.8
MSC07,0.9,0.9074074074074073,0.8
MSC10,0.6,0.9,0.85
