sub,mixed,motor,mem
MSC01,1.0,0.95,0.95
MSC02,0.75,0.9,0.8
MSC03,0.8,0.95,0.875
MSC04,0.85,1.0,1.0
MSC05,0.9,0.8,0.95
MSC06,0.65,0.9629629629629629,0.8
MSC07,0.9,0.9444444444444444,0.95
MSC10,0.8,0.95,0.85
