sub,mixed,motor,mem
MSC01,0.85,0.95,0.8
MSC02,0.5,0.6,0.6
MSC03,0.9,0.95,0.8125
MSC04,0.8,0.7,0.55
MSC05,0.8,0.7,0.65
MSC06,0.7,0.4259259259259259,0.55
MSC07,0.7,0.6851851851851851,0.75
MSC10,0.55,0.6,0.75
