sub,mixed,motor,mem
MSC01,0.9,0.65,0.55
MSC02,0.45,0.65,0.8
MSC03,0.7,0.95,0.7291666666666666
MSC04,0.8,0.75,0.85
MSC05,0.75,0.6,0.5
MSC06,0.8,0.5925925925925926,0.65
MSC07,0.6,0.6296296296296295,0.8
MSC10,0.75,0.9,0.65
