sub,mixed,motor,mem
MSC01,1.0,0.95,0.95
MSC02,0.7,0.95,0.75
MSC03,0.75,0.95,0.875
MSC04,0.9,0.9,0.95
MSC05,0.9,0.8,0.95
MSC06,0.7,0.9444444444444444,0.8
MSC07,0.9,0.9444444444444444,0.9
MSC10,0.8,0.95,0.85
